GCA_000175995.1_01868	hypothetical protein
GCA_000175995.1_01869	hypothetical protein
GCA_000175995.1_03075	hypothetical protein
GCA_000175995.1_03745	hypothetical protein
GCA_000176135.1_02497	hypothetical protein
GCA_000176135.1_02547	hypothetical protein
GCA_000176155.1_00633	hypothetical protein
GCA_000176155.1_00635	Pectate disaccharide-lyase
GCA_000176175.1_01981	Pectate disaccharide-lyase
GCA_000176175.1_01983	hypothetical protein
GCA_000176175.1_02276	hypothetical protein
GCA_000176215.1_00468	hypothetical protein
GCA_000176215.1_01130	hypothetical protein
GCA_000176235.1_01580	putative ABC transporter binding protein NosD
GCA_000176375.1_00110	hypothetical protein
GCA_000176375.1_00811	hypothetical protein
GCA_000176375.1_02175	hypothetical protein
GCA_000176375.1_03030	hypothetical protein
GCA_000176395.1_01619	hypothetical protein
GCA_000176415.1_00172	hypothetical protein
GCA_000176415.1_01050	hypothetical protein
GCA_000176415.1_03537	hypothetical protein
GCA_000176435.1_00950	hypothetical protein
GCA_000176455.1_00698	hypothetical protein
GCA_000176455.1_01743	hypothetical protein
GCA_000176715.1_01753	hypothetical protein
GCA_000176715.1_02880	hypothetical protein
GCA_000181535.1_03875	hypothetical protein
GCA_000182345.1_00525	Pectate disaccharide-lyase
GCA_000182365.1_01353	Pectate disaccharide-lyase
GCA_000182385.1_00846	Pectate disaccharide-lyase
GCA_000182465.1_03313	Pectate disaccharide-lyase
GCA_000182685.1_01521	hypothetical protein
GCA_000182685.1_03824	hypothetical protein
GCA_000184325.1_04346	Pectate disaccharide-lyase
GCA_000184325.1_04348	hypothetical protein
GCA_000186585.1_04301	Pectate disaccharide-lyase
GCA_000189275.2_02777	hypothetical protein
GCA_000195065.1_00885	hypothetical protein
GCA_000195065.1_00886	hypothetical protein
GCA_000195225.2_00982	hypothetical protein
GCA_000195415.2_00728	Pectate disaccharide-lyase
GCA_000195415.2_02343	hypothetical protein
GCA_000195475.2_02708	hypothetical protein
GCA_000195475.2_03447	hypothetical protein
GCA_000196095.1_03133	Pectate disaccharide-lyase
GCA_000220725.2_01562	hypothetical protein
GCA_000220745.2_02378	hypothetical protein
GCA_000220765.2_00550	hypothetical protein
GCA_000220785.2_01759	hypothetical protein
GCA_000220785.2_02864	hypothetical protein
GCA_000220785.2_02866	Pectate disaccharide-lyase
GCA_000221345.1_01761	hypothetical protein
GCA_000221365.1_01875	hypothetical protein
GCA_000221385.1_01890	hypothetical protein
GCA_000221405.1_01405	hypothetical protein
GCA_000221425.1_00996	hypothetical protein
GCA_000221445.1_01042	hypothetical protein
GCA_000221465.1_01002	hypothetical protein
GCA_000221465.1_01658	hypothetical protein
GCA_000221485.1_01003	hypothetical protein
GCA_000222145.1_00054	hypothetical protein
GCA_000222145.1_01217	hypothetical protein
GCA_000222145.1_01957	hypothetical protein
GCA_000222565.2_00999	hypothetical protein
GCA_000222585.2_02931	hypothetical protein
GCA_000222585.2_02944	hypothetical protein
GCA_000222605.2_03628	hypothetical protein
GCA_000222645.2_00635	putative ABC transporter binding protein NosD
GCA_000222665.2_01291	putative ABC transporter binding protein NosD
GCA_000222685.2_02187	hypothetical protein
GCA_000222685.2_02416	hypothetical protein
GCA_000222685.2_04360	hypothetical protein
GCA_000223095.2_01747	hypothetical protein
GCA_000223095.2_01748	hypothetical protein
GCA_000234375.2_01519	hypothetical protein
GCA_000234395.2_02391	hypothetical protein
GCA_000234415.2_01934	hypothetical protein
GCA_000234435.2_02282	hypothetical protein
GCA_000234455.2_01663	hypothetical protein
GCA_000234865.1_01763	hypothetical protein
GCA_000234885.1_00985	hypothetical protein
GCA_000234905.1_00993	hypothetical protein
GCA_000234925.1_01885	hypothetical protein
GCA_000234945.1_01908	hypothetical protein
GCA_000234965.1_01254	hypothetical protein
GCA_000237405.2_00353	hypothetical protein
GCA_000237425.2_01940	hypothetical protein
GCA_000237445.2_01144	hypothetical protein
GCA_000237465.2_00834	hypothetical protein
GCA_000237505.2_00502	hypothetical protein
GCA_000237525.2_00270	hypothetical protein
GCA_000237545.2_02326	hypothetical protein
GCA_000237565.2_00916	hypothetical protein
GCA_000237585.2_01129	hypothetical protein
GCA_000237605.2_01380	hypothetical protein
GCA_000237625.2_03128	hypothetical protein
GCA_000237645.2_02121	hypothetical protein
GCA_000237665.2_01150	hypothetical protein
GCA_000237685.2_00607	hypothetical protein
GCA_000237705.2_00333	hypothetical protein
GCA_000237725.2_02400	hypothetical protein
GCA_000237745.2_01511	hypothetical protein
GCA_000237745.2_01764	hypothetical protein
GCA_000237765.2_01311	hypothetical protein
GCA_000237785.2_00371	hypothetical protein
GCA_000241385.1_04359	hypothetical protein
GCA_000247005.2_01148	hypothetical protein
GCA_000247005.2_01161	hypothetical protein
GCA_000250855.1_00919	hypothetical protein
GCA_000256095.2_04321	hypothetical protein
GCA_000256115.2_01366	hypothetical protein
GCA_000256115.2_01379	hypothetical protein
GCA_000256135.2_03845	hypothetical protein
GCA_000256165.2_00740	hypothetical protein
GCA_000256165.2_00753	hypothetical protein
GCA_000256185.2_00192	hypothetical protein
GCA_000256205.2_03228	hypothetical protein
GCA_000256245.1_04459	hypothetical protein
GCA_000256265.2_01399	hypothetical protein
GCA_000256265.2_04488	hypothetical protein
GCA_000256285.2_01682	hypothetical protein
GCA_000256285.2_02483	hypothetical protein
GCA_000256285.2_04154	hypothetical protein
GCA_000256305.2_00038	hypothetical protein
GCA_000256305.2_03669	hypothetical protein
GCA_000256325.2_01012	hypothetical protein
GCA_000256325.2_02596	hypothetical protein
GCA_000256345.2_01059	hypothetical protein
GCA_000256345.2_01626	hypothetical protein
GCA_000256365.2_00176	hypothetical protein
GCA_000256385.2_00352	hypothetical protein
GCA_000256385.2_02405	hypothetical protein
GCA_000256405.2_03870	hypothetical protein
GCA_000256425.1_02735	hypothetical protein
GCA_000256425.1_04217	hypothetical protein
GCA_000256445.2_01346	hypothetical protein
GCA_000256445.2_02259	hypothetical protein
GCA_000256465.2_02229	hypothetical protein
GCA_000256465.2_04533	hypothetical protein
GCA_000256485.1_00626	hypothetical protein
GCA_000256485.1_02329	hypothetical protein
GCA_000256605.2_00526	hypothetical protein
GCA_000257185.1_01051	hypothetical protein
GCA_000257205.1_02947	hypothetical protein
GCA_000257415.2_00933	hypothetical protein
GCA_000259295.1_02812	putative ABC transporter binding protein NosD
GCA_000259935.1_01544	hypothetical protein
GCA_000259935.1_03127	hypothetical protein
GCA_000259935.1_03710	hypothetical protein
GCA_000272045.2_03721	hypothetical protein
GCA_000272065.2_01482	hypothetical protein
GCA_000272065.2_01723	hypothetical protein
GCA_000272085.2_02255	hypothetical protein
GCA_000272105.2_02645	hypothetical protein
GCA_000272125.2_00380	hypothetical protein
GCA_000272125.2_00943	hypothetical protein
GCA_000272145.2_03431	hypothetical protein
GCA_000272185.2_01636	hypothetical protein
GCA_000272185.2_01649	hypothetical protein
GCA_000272205.2_00192	hypothetical protein
GCA_000272225.2_01194	hypothetical protein
GCA_000272245.2_00438	hypothetical protein
GCA_000272265.2_02679	hypothetical protein
GCA_000272265.2_02779	hypothetical protein
GCA_000272285.1_01527	hypothetical protein
GCA_000272285.1_03559	hypothetical protein
GCA_000272305.2_02265	hypothetical protein
GCA_000272325.2_02478	hypothetical protein
GCA_000272345.2_00819	hypothetical protein
GCA_000272345.2_00820	hypothetical protein
GCA_000272385.2_02607	hypothetical protein
GCA_000272425.1_00877	hypothetical protein
GCA_000275645.1_00611	hypothetical protein
GCA_000275705.1_00340	hypothetical protein
GCA_000275705.1_03478	hypothetical protein
GCA_000275705.1_05157	hypothetical protein
GCA_000279185.1_00925	hypothetical protein
GCA_000279205.1_01891	hypothetical protein
GCA_000279245.1_01980	hypothetical protein
GCA_000279265.1_00559	hypothetical protein
GCA_000279265.1_01858	hypothetical protein
GCA_000279285.1_01085	hypothetical protein
GCA_000279285.1_03057	hypothetical protein
GCA_000279305.1_01044	hypothetical protein
GCA_000279325.1_01759	hypothetical protein
GCA_000279345.1_01905	hypothetical protein
GCA_000279375.1_01891	hypothetical protein
GCA_000279395.1_00928	hypothetical protein
GCA_000279415.1_01033	hypothetical protein
GCA_000279435.1_00975	hypothetical protein
GCA_000279455.1_01816	hypothetical protein
GCA_000279555.1_00907	hypothetical protein
GCA_000279785.1_00909	hypothetical protein
GCA_000279955.1_01893	hypothetical protein
GCA_000280885.2_00409	hypothetical protein
GCA_000280885.2_03078	hypothetical protein
GCA_000280885.2_03086	hypothetical protein
GCA_000280885.2_03210	hypothetical protein
GCA_000281655.1_01153	hypothetical protein
GCA_000286955.2_00465	Pectate disaccharide-lyase
GCA_000286955.2_01834	Pectinesterase A
GCA_000286955.2_02749	hypothetical protein
GCA_000286975.2_00743	hypothetical protein
GCA_000286975.2_00794	hypothetical protein
GCA_000286975.2_02015	hypothetical protein
GCA_000286975.2_03604	hypothetical protein
GCA_000286995.2_01201	hypothetical protein
GCA_000286995.2_01799	hypothetical protein
GCA_000286995.2_01807	hypothetical protein
GCA_000286995.2_02394	hypothetical protein
GCA_000287035.2_02622	hypothetical protein
GCA_000287055.2_00869	hypothetical protein
GCA_000287075.2_00220	hypothetical protein
GCA_000287095.2_00864	hypothetical protein
GCA_000287095.2_02284	hypothetical protein
GCA_000287115.2_01678	hypothetical protein
GCA_000287135.2_01817	hypothetical protein
GCA_000287155.2_00286	hypothetical protein
GCA_000299495.2_02032	hypothetical protein
GCA_000299515.2_00889	hypothetical protein
GCA_000299535.2_02527	hypothetical protein
GCA_000302755.1_00972	hypothetical protein
GCA_000302775.1_01886	hypothetical protein
GCA_000302835.1_00948	hypothetical protein
GCA_000302855.1_01688	hypothetical protein
GCA_000302875.1_01022	hypothetical protein
GCA_000302895.1_01143	hypothetical protein
GCA_000302965.1_01339	hypothetical protein
GCA_000302965.1_01971	hypothetical protein
GCA_000302985.1_01892	hypothetical protein
GCA_000303005.1_01516	hypothetical protein
GCA_000303045.1_01835	hypothetical protein
GCA_000303065.1_01906	hypothetical protein
GCA_000303085.1_01891	hypothetical protein
GCA_000303105.1_01529	hypothetical protein
GCA_000303125.1_01883	hypothetical protein
GCA_000304755.1_01320	hypothetical protein
GCA_000304775.1_01848	hypothetical protein
GCA_000304795.1_01228	hypothetical protein
GCA_000304915.2_01109	hypothetical protein
GCA_000304915.2_01110	hypothetical protein
GCA_000304935.2_01168	hypothetical protein
GCA_000304995.1_01603	hypothetical protein
GCA_000305015.2_01624	hypothetical protein
GCA_000305055.2_01681	hypothetical protein
GCA_000305075.2_00993	hypothetical protein
GCA_000305095.2_01836	hypothetical protein
GCA_000305115.2_01503	hypothetical protein
GCA_000305135.2_01504	hypothetical protein
GCA_000305525.2_00951	hypothetical protein
GCA_000305545.2_00792	hypothetical protein
GCA_000305565.2_00881	hypothetical protein
GCA_000305585.2_01799	hypothetical protein
GCA_000305605.1_00920	hypothetical protein
GCA_000305625.2_01865	hypothetical protein
GCA_000305645.2_01495	hypothetical protein
GCA_000305675.2_01477	hypothetical protein
GCA_000305695.2_00976	hypothetical protein
GCA_000305715.2_00896	hypothetical protein
GCA_000305715.2_03524	hypothetical protein
GCA_000305715.2_05021	hypothetical protein
GCA_000305755.2_01512	hypothetical protein
GCA_000305755.2_02145	hypothetical protein
GCA_000315135.1_00059	Pectate disaccharide-lyase
GCA_000315135.1_02097	hypothetical protein
GCA_000316925.1_03450	hypothetical protein
GCA_000316985.1_01595	hypothetical protein
GCA_000316985.1_03925	hypothetical protein
GCA_000318075.1_01321	hypothetical protein
GCA_000318485.2_01438	hypothetical protein
GCA_000318505.2_01675	hypothetical protein
GCA_000327105.3_00983	hypothetical protein
GCA_000327125.3_00982	hypothetical protein
GCA_000327145.3_01241	hypothetical protein
GCA_000327165.3_00983	hypothetical protein
GCA_000327185.3_00971	hypothetical protein
GCA_000327205.3_01912	hypothetical protein
GCA_000327225.3_01448	hypothetical protein
GCA_000327245.3_01866	hypothetical protein
GCA_000328405.1_03137	Pectate disaccharide-lyase
GCA_000330905.1_00606	hypothetical protein
GCA_000338075.1_02622	hypothetical protein
GCA_000338215.2_03122	hypothetical protein
GCA_000338875.1_01075	hypothetical protein
GCA_000338875.1_02366	hypothetical protein
GCA_000338875.1_03706	hypothetical protein
GCA_000342305.2_05041	Pectate disaccharide-lyase
GCA_000347495.1_01307	Pectate disaccharide-lyase
GCA_000347555.1_01856	hypothetical protein
GCA_000347555.1_02768	hypothetical protein
GCA_000347555.1_03680	hypothetical protein
GCA_000348045.2_02922	hypothetical protein
GCA_000348065.2_00866	hypothetical protein
GCA_000348085.2_01476	hypothetical protein
GCA_000348105.2_01102	hypothetical protein
GCA_000348125.2_02895	hypothetical protein
GCA_000348145.2_01431	hypothetical protein
GCA_000348165.2_02986	hypothetical protein
GCA_000348185.2_01485	hypothetical protein
GCA_000348205.2_03131	hypothetical protein
GCA_000348225.2_03187	hypothetical protein
GCA_000348245.2_01564	hypothetical protein
GCA_000348265.2_01641	hypothetical protein
GCA_000348285.2_03169	hypothetical protein
GCA_000348305.2_01659	hypothetical protein
GCA_000348325.2_01634	hypothetical protein
GCA_000348345.2_00573	hypothetical protein
GCA_000348345.2_02208	hypothetical protein
GCA_000348365.1_03315	hypothetical protein
GCA_000348385.2_01538	hypothetical protein
GCA_000348405.2_01565	hypothetical protein
GCA_000348425.2_00797	hypothetical protein
GCA_000348445.2_01524	hypothetical protein
GCA_000348465.2_01573	hypothetical protein
GCA_000348485.2_00971	hypothetical protein
GCA_000348505.2_01172	hypothetical protein
GCA_000387585.1_02298	hypothetical protein
GCA_000387605.1_03143	hypothetical protein
GCA_000387625.1_01916	hypothetical protein
GCA_000387645.1_00925	hypothetical protein
GCA_000387665.1_02248	hypothetical protein
GCA_000387685.1_03028	hypothetical protein
GCA_000387705.1_03191	hypothetical protein
GCA_000387725.1_02340	hypothetical protein
GCA_000388025.1_00501	Pectate disaccharide-lyase
GCA_000400205.1_01738	hypothetical protein
GCA_000400225.1_01455	hypothetical protein
GCA_000400225.1_05065	hypothetical protein
GCA_000400245.1_02157	hypothetical protein
GCA_000400245.1_03768	hypothetical protein
GCA_000400245.1_05173	hypothetical protein
GCA_000400265.1_00331	hypothetical protein
GCA_000400265.1_01773	hypothetical protein
GCA_000400285.1_03250	hypothetical protein
GCA_000400285.1_03938	hypothetical protein
GCA_000400305.1_00443	hypothetical protein
GCA_000400305.1_04719	hypothetical protein
GCA_000400305.1_05077	hypothetical protein
GCA_000400325.1_01257	hypothetical protein
GCA_000400325.1_03252	hypothetical protein
GCA_000400365.1_01766	hypothetical protein
GCA_000400365.1_02852	hypothetical protein
GCA_000400365.1_04829	hypothetical protein
GCA_000400385.1_03599	hypothetical protein
GCA_000400405.1_01052	hypothetical protein
GCA_000417625.1_01188	hypothetical protein
GCA_000417625.1_01461	Pectate disaccharide-lyase
GCA_000417625.1_01462	Pectinesterase A
GCA_000417905.1_03094	hypothetical protein
GCA_000418995.1_02198	hypothetical protein
GCA_000418995.1_03398	Pectinesterase A
GCA_000418995.1_03399	Pectate disaccharide-lyase
GCA_000426765.1_01621	Pectate lyase
GCA_000426765.1_01639	Pectate disaccharide-lyase
GCA_000426765.1_01661	hypothetical protein
GCA_000426765.1_01667	Pectinesterase A
GCA_000430425.1_04644	Pectate disaccharide-lyase
GCA_000438785.2_03004	hypothetical protein
GCA_000438805.2_02891	hypothetical protein
GCA_000442925.1_01231	hypothetical protein
GCA_000442925.1_03591	hypothetical protein
GCA_000454145.1_02863	Pectate disaccharide-lyase
GCA_000454165.1_03858	Pectate disaccharide-lyase
GCA_000454185.1_03773	Pectate disaccharide-lyase
GCA_000454205.1_00255	hypothetical protein
GCA_000454205.1_03878	Pectate disaccharide-lyase
GCA_000454225.1_04304	Pectate disaccharide-lyase
GCA_000454245.1_01093	hypothetical protein
GCA_000454245.1_01226	Pectate disaccharide-lyase
GCA_000454265.1_01906	Pectate disaccharide-lyase
GCA_000454455.1_01687	Pectate disaccharide-lyase
GCA_000454475.1_00559	Pectate disaccharide-lyase
GCA_000461895.1_01557	hypothetical protein
GCA_000461895.1_03263	hypothetical protein
GCA_000467125.1_02231	hypothetical protein
GCA_000467165.1_00398	hypothetical protein
GCA_000467165.1_03577	hypothetical protein
GCA_000467185.1_01104	hypothetical protein
GCA_000467185.1_01312	hypothetical protein
GCA_000467185.1_01679	hypothetical protein
GCA_000467185.1_02193	hypothetical protein
GCA_000473545.1_00881	hypothetical protein
GCA_000473785.1_00870	hypothetical protein
GCA_000473785.1_01770	hypothetical protein
GCA_000473785.1_03110	hypothetical protein
GCA_000473825.1_00862	hypothetical protein
GCA_000473825.1_01742	hypothetical protein
GCA_000473825.1_03053	hypothetical protein
GCA_000474965.1_01102	hypothetical protein
GCA_000477475.1_00142	Pectate disaccharide-lyase
GCA_000487955.1_02631	hypothetical protein
GCA_000489015.1_00860	Pectate disaccharide-lyase
GCA_000489035.1_01071	Pectate disaccharide-lyase
GCA_000489055.1_03246	Pectate disaccharide-lyase
GCA_000489075.1_00276	Pectate disaccharide-lyase
GCA_000489095.1_00525	Pectate disaccharide-lyase
GCA_000489115.1_01675	Pectate disaccharide-lyase
GCA_000489135.1_00993	Pectate disaccharide-lyase
GCA_000489155.1_04225	Pectate disaccharide-lyase
GCA_000489175.1_00374	Pectate disaccharide-lyase
GCA_000489195.1_00480	Pectate disaccharide-lyase
GCA_000489215.1_00923	Pectate disaccharide-lyase
GCA_000489235.1_00852	Pectate disaccharide-lyase
GCA_000489255.1_01124	Pectate disaccharide-lyase
GCA_000489275.1_03597	Pectate disaccharide-lyase
GCA_000489295.1_04244	Pectate disaccharide-lyase
GCA_000489315.1_04227	Pectate disaccharide-lyase
GCA_000489335.1_04124	Pectate disaccharide-lyase
GCA_000489355.1_01295	Pectate disaccharide-lyase
GCA_000489375.1_03830	Pectate disaccharide-lyase
GCA_000489395.1_00070	Pectate disaccharide-lyase
GCA_000489415.1_00738	Pectate disaccharide-lyase
GCA_000489435.1_00648	Pectate disaccharide-lyase
GCA_000489455.1_00657	Pectate disaccharide-lyase
GCA_000489475.1_00739	Pectate disaccharide-lyase
GCA_000489495.1_00625	Pectate disaccharide-lyase
GCA_000489515.1_00626	Pectate disaccharide-lyase
GCA_000489535.1_04289	Pectate disaccharide-lyase
GCA_000489555.1_01153	Pectate disaccharide-lyase
GCA_000489575.1_02619	Pectate disaccharide-lyase
GCA_000489595.1_01512	Pectate disaccharide-lyase
GCA_000489615.1_04406	Pectate disaccharide-lyase
GCA_000489635.1_00176	hypothetical protein
GCA_000489635.1_01108	Pectate disaccharide-lyase
GCA_000489655.1_01299	Pectate disaccharide-lyase
GCA_000489675.1_00686	Pectate disaccharide-lyase
GCA_000489695.1_00608	Pectate disaccharide-lyase
GCA_000489715.1_00298	Pectate disaccharide-lyase
GCA_000489735.1_00922	Pectate disaccharide-lyase
GCA_000489755.1_01026	Pectate disaccharide-lyase
GCA_000489775.1_01396	Pectate disaccharide-lyase
GCA_000489795.1_00308	Pectate disaccharide-lyase
GCA_000489815.1_03466	Pectate disaccharide-lyase
GCA_000489835.1_01362	Pectate disaccharide-lyase
GCA_000489875.1_00064	Pectate disaccharide-lyase
GCA_000489895.1_01362	Pectate disaccharide-lyase
GCA_000489895.1_02151	hypothetical protein
GCA_000489915.1_01294	Pectate disaccharide-lyase
GCA_000489935.1_01416	Pectate disaccharide-lyase
GCA_000489955.1_04096	Pectate disaccharide-lyase
GCA_000489975.1_03208	Pectate disaccharide-lyase
GCA_000489995.1_00352	Pectate disaccharide-lyase
GCA_000490015.1_00914	Pectate disaccharide-lyase
GCA_000490035.1_00978	Pectate disaccharide-lyase
GCA_000490055.1_00512	Pectate disaccharide-lyase
GCA_000490075.1_00435	Pectate disaccharide-lyase
GCA_000490095.1_03928	Pectate disaccharide-lyase
GCA_000490115.1_01054	Pectate disaccharide-lyase
GCA_000490135.1_00848	Pectate disaccharide-lyase
GCA_000490155.1_04038	Pectate disaccharide-lyase
GCA_000490175.1_02744	Pectate disaccharide-lyase
GCA_000490195.1_00484	Pectate disaccharide-lyase
GCA_000490215.1_00433	Pectate disaccharide-lyase
GCA_000490235.1_00291	Pectate disaccharide-lyase
GCA_000490255.1_00994	Pectate disaccharide-lyase
GCA_000490275.1_02105	Pectate disaccharide-lyase
GCA_000490315.1_00793	Pectate disaccharide-lyase
GCA_000490335.1_01021	Pectate disaccharide-lyase
GCA_000490395.1_04301	Pectate disaccharide-lyase
GCA_000490415.1_01319	Pectate disaccharide-lyase
GCA_000490445.1_00406	Pectate disaccharide-lyase
GCA_000490465.1_00317	Pectate disaccharide-lyase
GCA_000490485.1_00078	Pectate disaccharide-lyase
GCA_000490515.1_00828	Pectate disaccharide-lyase
GCA_000490535.1_00255	Pectate disaccharide-lyase
GCA_000490555.1_01370	Pectate disaccharide-lyase
GCA_000490575.1_00955	Pectate disaccharide-lyase
GCA_000490595.1_00977	Pectate disaccharide-lyase
GCA_000490615.1_01534	hypothetical protein
GCA_000490635.1_00341	Pectate disaccharide-lyase
GCA_000490655.1_02971	Pectate disaccharide-lyase
GCA_000490675.1_00448	Pectate disaccharide-lyase
GCA_000490695.1_00295	Pectate disaccharide-lyase
GCA_000490715.1_00224	Pectate disaccharide-lyase
GCA_000490735.1_03934	Pectate disaccharide-lyase
GCA_000490755.1_01742	Pectate disaccharide-lyase
GCA_000490775.1_04084	Pectate disaccharide-lyase
GCA_000490795.1_01407	Pectate disaccharide-lyase
GCA_000490815.1_01327	Pectate disaccharide-lyase
GCA_000490835.1_01123	Pectate disaccharide-lyase
GCA_000490855.1_02851	Pectate disaccharide-lyase
GCA_000490875.1_01448	Pectate disaccharide-lyase
GCA_000490895.1_00129	Pectate disaccharide-lyase
GCA_000490915.1_03640	Pectate disaccharide-lyase
GCA_000490935.1_00466	Pectate disaccharide-lyase
GCA_000490955.1_01262	Pectate disaccharide-lyase
GCA_000490975.1_03051	Pectate disaccharide-lyase
GCA_000490995.1_00862	Pectate disaccharide-lyase
GCA_000491015.1_02454	Pectate disaccharide-lyase
GCA_000491035.1_02575	Pectate disaccharide-lyase
GCA_000491055.1_04266	hypothetical protein
GCA_000491075.1_01694	Pectate disaccharide-lyase
GCA_000491075.1_04513	hypothetical protein
GCA_000491095.1_04641	hypothetical protein
GCA_000491115.1_00292	Pectate disaccharide-lyase
GCA_000491115.1_04493	hypothetical protein
GCA_000491135.1_04282	Pectate disaccharide-lyase
GCA_000491135.1_04508	hypothetical protein
GCA_000491155.1_02446	Pectate disaccharide-lyase
GCA_000491195.1_03342	Pectate disaccharide-lyase
GCA_000491215.1_03365	Pectate disaccharide-lyase
GCA_000491235.1_01058	Pectate disaccharide-lyase
GCA_000491255.1_04335	Pectate disaccharide-lyase
GCA_000491275.1_00840	Pectate disaccharide-lyase
GCA_000491295.1_00675	Pectate disaccharide-lyase
GCA_000491315.1_03608	Pectate disaccharide-lyase
GCA_000491335.1_01100	Pectate disaccharide-lyase
GCA_000491355.1_03593	Pectate disaccharide-lyase
GCA_000491375.1_00003	Pectate disaccharide-lyase
GCA_000491395.1_03940	Pectate disaccharide-lyase
GCA_000491415.1_02005	Pectate disaccharide-lyase
GCA_000491415.1_04134	hypothetical protein
GCA_000491435.1_03468	hypothetical protein
GCA_000491435.1_04062	Pectate disaccharide-lyase
GCA_000491455.1_00857	Pectate disaccharide-lyase
GCA_000491475.1_01246	Pectate disaccharide-lyase
GCA_000491495.1_04424	Pectate disaccharide-lyase
GCA_000491515.1_00389	Pectate disaccharide-lyase
GCA_000491535.1_04179	Pectate disaccharide-lyase
GCA_000491555.1_00327	Pectate disaccharide-lyase
GCA_000491595.1_02925	Pectate disaccharide-lyase
GCA_000491615.1_02181	Pectate disaccharide-lyase
GCA_000491635.1_00191	Pectate disaccharide-lyase
GCA_000491655.1_01288	Pectate disaccharide-lyase
GCA_000491675.1_01793	Pectate disaccharide-lyase
GCA_000491695.1_02360	Pectate disaccharide-lyase
GCA_000491715.1_03614	Pectate disaccharide-lyase
GCA_000491735.1_00976	Pectate disaccharide-lyase
GCA_000491755.1_04293	Pectate disaccharide-lyase
GCA_000491775.1_04522	Pectate disaccharide-lyase
GCA_000491795.1_00860	Pectate disaccharide-lyase
GCA_000491815.1_04084	Pectate disaccharide-lyase
GCA_000491835.1_00406	Pectate disaccharide-lyase
GCA_000491855.1_04149	Pectate disaccharide-lyase
GCA_000491875.1_01033	Pectate disaccharide-lyase
GCA_000491895.1_01418	Pectate disaccharide-lyase
GCA_000491915.1_03364	Pectate disaccharide-lyase
GCA_000491935.1_00229	Pectate disaccharide-lyase
GCA_000491955.1_00048	Pectate disaccharide-lyase
GCA_000491975.1_00259	Pectate disaccharide-lyase
GCA_000491995.1_01126	Pectate disaccharide-lyase
GCA_000492015.1_00234	Pectate disaccharide-lyase
GCA_000492035.1_01055	Pectate disaccharide-lyase
GCA_000492055.1_01977	Pectate disaccharide-lyase
GCA_000492075.1_00240	Pectate disaccharide-lyase
GCA_000492095.1_00572	Pectate disaccharide-lyase
GCA_000493225.1_04341	hypothetical protein
GCA_000493315.1_01407	hypothetical protein
GCA_000493315.1_01787	hypothetical protein
GCA_000493315.1_03180	hypothetical protein
GCA_000493715.1_04349	Pectate disaccharide-lyase
GCA_000496695.1_00939	hypothetical protein
GCA_000496695.1_01149	hypothetical protein
GCA_000496695.1_01251	hypothetical protein
GCA_000496695.1_02991	hypothetical protein
GCA_000496695.1_03089	hypothetical protein
GCA_000500105.2_03332	Pectate disaccharide-lyase
GCA_000500105.2_03709	hypothetical protein
GCA_000500365.1_00356	Pectate disaccharide-lyase
GCA_000500385.1_03266	hypothetical protein
GCA_000500385.1_03267	hypothetical protein
GCA_000500405.1_00906	Pectate disaccharide-lyase
