GCA_000221445.1_01042	408	hypothetical protein
GCA_000221465.1_01002	522	hypothetical protein
GCA_000221465.1_01658	408	hypothetical protein
GCA_000221485.1_01003	408	hypothetical protein
GCA_000222145.1_00054	547	hypothetical protein
GCA_000222145.1_01217	393	hypothetical protein
GCA_000222145.1_01957	507	hypothetical protein
GCA_000222565.2_00999	2299	hypothetical protein
GCA_000222585.2_02931	2299	hypothetical protein
GCA_000222585.2_02944	368	hypothetical protein
GCA_000222605.2_03628	2301	hypothetical protein
GCA_000222645.2_00635	454	putative ABC transporter binding protein NosD
GCA_000222665.2_01291	457	putative ABC transporter binding protein NosD
GCA_000222685.2_02187	404	hypothetical protein
GCA_000222685.2_02416	917	hypothetical protein
GCA_000222685.2_04360	483	hypothetical protein
GCA_000223095.2_01747	151	hypothetical protein
GCA_000223095.2_01748	190	hypothetical protein
GCA_000234375.2_01519	408	hypothetical protein
GCA_000234395.2_02391	408	hypothetical protein
GCA_000234415.2_01934	408	hypothetical protein
GCA_000234435.2_02282	408	hypothetical protein
GCA_000234455.2_01663	408	hypothetical protein
GCA_000234865.1_01763	408	hypothetical protein
GCA_000234885.1_00985	408	hypothetical protein
GCA_000234905.1_00993	408	hypothetical protein
GCA_000234925.1_01885	408	hypothetical protein
GCA_000234945.1_01908	408	hypothetical protein
GCA_000234965.1_01254	408	hypothetical protein
GCA_000237405.2_00353	408	hypothetical protein
GCA_000237425.2_01940	408	hypothetical protein
GCA_000237445.2_01144	408	hypothetical protein
GCA_000237465.2_00834	408	hypothetical protein
GCA_000237505.2_00502	408	hypothetical protein
GCA_000237525.2_00270	408	hypothetical protein
GCA_000237545.2_02326	408	hypothetical protein
GCA_000237565.2_00916	408	hypothetical protein
GCA_000237585.2_01129	408	hypothetical protein
GCA_000237605.2_01380	408	hypothetical protein
GCA_000237625.2_03128	408	hypothetical protein
GCA_000237645.2_02121	408	hypothetical protein
GCA_000237665.2_01150	408	hypothetical protein
GCA_000237685.2_00607	408	hypothetical protein
GCA_000237705.2_00333	408	hypothetical protein
GCA_000237725.2_02400	408	hypothetical protein
GCA_000237745.2_01511	372	hypothetical protein
GCA_000237745.2_01764	407	hypothetical protein
GCA_000237765.2_01311	408	hypothetical protein
GCA_000237785.2_00371	408	hypothetical protein
GCA_000241385.1_04359	297	hypothetical protein
GCA_000247005.2_01148	409	hypothetical protein
GCA_000247005.2_01161	538	hypothetical protein
GCA_000250855.1_00919	408	hypothetical protein
GCA_000256095.2_04321	538	hypothetical protein
GCA_000256115.2_01366	538	hypothetical protein
GCA_000256115.2_01379	409	hypothetical protein
GCA_000256135.2_03845	538	hypothetical protein
GCA_000256165.2_00740	409	hypothetical protein
GCA_000256165.2_00753	538	hypothetical protein
GCA_000256185.2_00192	538	hypothetical protein
GCA_000256205.2_03228	538	hypothetical protein
GCA_000256245.1_04459	538	hypothetical protein
GCA_000256265.2_01399	538	hypothetical protein
GCA_000256265.2_04488	314	hypothetical protein
GCA_000256285.2_01682	865	hypothetical protein
GCA_000256285.2_02483	865	hypothetical protein
GCA_000256285.2_04154	538	hypothetical protein
GCA_000256305.2_00038	538	hypothetical protein
GCA_000256305.2_03669	865	hypothetical protein
GCA_000256325.2_01012	538	hypothetical protein
GCA_000256325.2_02596	865	hypothetical protein
GCA_000256345.2_01059	865	hypothetical protein
GCA_000256345.2_01626	538	hypothetical protein
GCA_000256365.2_00176	538	hypothetical protein
GCA_000256385.2_00352	538	hypothetical protein
GCA_000256385.2_02405	865	hypothetical protein
GCA_000256405.2_03870	538	hypothetical protein
GCA_000256425.1_02735	755	hypothetical protein
GCA_000256425.1_04217	538	hypothetical protein
GCA_000256445.2_01346	865	hypothetical protein
GCA_000256445.2_02259	538	hypothetical protein
GCA_000256465.2_02229	865	hypothetical protein
GCA_000256465.2_04533	538	hypothetical protein
GCA_000256485.1_00626	888	hypothetical protein
GCA_000256485.1_02329	409	hypothetical protein
GCA_000256605.2_00526	538	hypothetical protein
GCA_000257185.1_01051	1222	hypothetical protein
GCA_000257205.1_02947	1234	hypothetical protein
GCA_000257415.2_00933	408	hypothetical protein
GCA_000259295.1_02812	457	putative ABC transporter binding protein NosD
GCA_000259935.1_01544	905	hypothetical protein
GCA_000259935.1_03127	581	hypothetical protein
GCA_000259935.1_03710	540	hypothetical protein
GCA_000272045.2_03721	538	hypothetical protein
GCA_000272065.2_01482	538	hypothetical protein
GCA_000272065.2_01723	415	hypothetical protein
GCA_000272085.2_02255	538	hypothetical protein
GCA_000272105.2_02645	538	hypothetical protein
GCA_000272125.2_00380	344	hypothetical protein
GCA_000272125.2_00943	538	hypothetical protein
GCA_000272145.2_03431	387	hypothetical protein
GCA_000272185.2_01636	412	hypothetical protein
GCA_000272185.2_01649	538	hypothetical protein
GCA_000272205.2_00192	538	hypothetical protein
GCA_000272225.2_01194	538	hypothetical protein
GCA_000272245.2_00438	538	hypothetical protein
GCA_000272265.2_02679	865	hypothetical protein
GCA_000272265.2_02779	538	hypothetical protein
GCA_000272285.1_01527	866	hypothetical protein
GCA_000272285.1_03559	538	hypothetical protein
GCA_000272305.2_02265	538	hypothetical protein
GCA_000272325.2_02478	538	hypothetical protein
GCA_000272345.2_00819	384	hypothetical protein
GCA_000272345.2_00820	137	hypothetical protein
GCA_000272385.2_02607	866	hypothetical protein
GCA_000272425.1_00877	328	hypothetical protein
GCA_000275645.1_00611	408	hypothetical protein
GCA_000275705.1_00340	534	hypothetical protein
GCA_000275705.1_03478	581	hypothetical protein
GCA_000275705.1_05157	905	hypothetical protein
GCA_000279185.1_00925	408	hypothetical protein
GCA_000279205.1_01891	408	hypothetical protein
GCA_000279245.1_01980	408	hypothetical protein
GCA_000279265.1_00559	834	hypothetical protein
GCA_000279265.1_01858	397	hypothetical protein
GCA_000279285.1_01085	397	hypothetical protein
GCA_000279285.1_03057	834	hypothetical protein
GCA_000279305.1_01044	408	hypothetical protein
GCA_000279325.1_01759	408	hypothetical protein
GCA_000279345.1_01905	408	hypothetical protein
GCA_000279375.1_01891	408	hypothetical protein
GCA_000279395.1_00928	408	hypothetical protein
GCA_000279415.1_01033	408	hypothetical protein
GCA_000279435.1_00975	397	hypothetical protein
GCA_000279455.1_01816	408	hypothetical protein
GCA_000279555.1_00907	408	hypothetical protein
GCA_000279785.1_00909	408	hypothetical protein
GCA_000279955.1_01893	408	hypothetical protein
GCA_000280885.2_00409	522	hypothetical protein
GCA_000280885.2_03078	412	hypothetical protein
GCA_000280885.2_03086	523	hypothetical protein
GCA_000280885.2_03210	905	hypothetical protein
GCA_000281655.1_01153	408	hypothetical protein
GCA_000286955.2_00465	364	Pectate disaccharide-lyase
GCA_000286955.2_01834	348	Pectinesterase A
GCA_000286955.2_02749	926	hypothetical protein
GCA_000286975.2_00743	522	hypothetical protein
GCA_000286975.2_00794	523	hypothetical protein
GCA_000286975.2_02015	905	hypothetical protein
GCA_000286975.2_03604	891	hypothetical protein
GCA_000286995.2_01201	522	hypothetical protein
GCA_000286995.2_01799	412	hypothetical protein
GCA_000286995.2_01807	523	hypothetical protein
GCA_000286995.2_02394	905	hypothetical protein
GCA_000287035.2_02622	1791	hypothetical protein
GCA_000287055.2_00869	1791	hypothetical protein
GCA_000287075.2_00220	1235	hypothetical protein
GCA_000287095.2_00864	388	hypothetical protein
GCA_000287095.2_02284	1233	hypothetical protein
GCA_000287115.2_01678	410	hypothetical protein
GCA_000287135.2_01817	410	hypothetical protein
GCA_000287155.2_00286	410	hypothetical protein
GCA_000299495.2_02032	397	hypothetical protein
GCA_000299515.2_00889	408	hypothetical protein
GCA_000299535.2_02527	408	hypothetical protein
GCA_000302755.1_00972	408	hypothetical protein
GCA_000302775.1_01886	408	hypothetical protein
GCA_000302835.1_00948	408	hypothetical protein
GCA_000302855.1_01688	408	hypothetical protein
GCA_000302875.1_01022	408	hypothetical protein
GCA_000302895.1_01143	371	hypothetical protein
GCA_000302965.1_01339	408	hypothetical protein
GCA_000302965.1_01971	834	hypothetical protein
GCA_000302985.1_01892	408	hypothetical protein
GCA_000303005.1_01516	408	hypothetical protein
GCA_000303045.1_01835	408	hypothetical protein
GCA_000303065.1_01906	408	hypothetical protein
GCA_000303085.1_01891	397	hypothetical protein
GCA_000303105.1_01529	408	hypothetical protein
GCA_000303125.1_01883	408	hypothetical protein
GCA_000304755.1_01320	408	hypothetical protein
GCA_000304775.1_01848	408	hypothetical protein
GCA_000304795.1_01228	408	hypothetical protein
GCA_000304915.2_01109	170	hypothetical protein
GCA_000304915.2_01110	131	hypothetical protein
GCA_000304935.2_01168	408	hypothetical protein
GCA_000304995.1_01603	413	hypothetical protein
GCA_000305015.2_01624	408	hypothetical protein
GCA_000305055.2_01681	408	hypothetical protein
GCA_000305075.2_00993	408	hypothetical protein
GCA_000305095.2_01836	408	hypothetical protein
GCA_000305115.2_01503	397	hypothetical protein
GCA_000305135.2_01504	397	hypothetical protein
GCA_000305525.2_00951	408	hypothetical protein
GCA_000305545.2_00792	408	hypothetical protein
GCA_000305565.2_00881	397	hypothetical protein
GCA_000305585.2_01799	408	hypothetical protein
GCA_000305605.1_00920	397	hypothetical protein
GCA_000305625.2_01865	408	hypothetical protein
GCA_000305645.2_01495	408	hypothetical protein
GCA_000305675.2_01477	408	hypothetical protein
GCA_000305695.2_00976	408	hypothetical protein
GCA_000305715.2_00896	581	hypothetical protein
GCA_000305715.2_03524	538	hypothetical protein
GCA_000305715.2_05021	905	hypothetical protein
GCA_000305755.2_01512	905	hypothetical protein
GCA_000305755.2_02145	538	hypothetical protein
GCA_000315135.1_00059	742	Pectate disaccharide-lyase
GCA_000315135.1_02097	581	hypothetical protein
GCA_000316925.1_03450	94	hypothetical protein
GCA_000316985.1_01595	92	hypothetical protein
GCA_000316985.1_03925	508	hypothetical protein
GCA_000318075.1_01321	408	hypothetical protein
GCA_000318485.2_01438	408	hypothetical protein
GCA_000318505.2_01675	408	hypothetical protein
GCA_000327105.3_00983	408	hypothetical protein
GCA_000327125.3_00982	408	hypothetical protein
GCA_000327145.3_01241	408	hypothetical protein
GCA_000327165.3_00983	408	hypothetical protein
GCA_000327185.3_00971	408	hypothetical protein
GCA_000327205.3_01912	408	hypothetical protein
GCA_000327225.3_01448	408	hypothetical protein
GCA_000327245.3_01866	408	hypothetical protein
GCA_000328405.1_03137	742	Pectate disaccharide-lyase
GCA_000330905.1_00606	408	hypothetical protein
GCA_000338075.1_02622	408	hypothetical protein
GCA_000338215.2_03122	408	hypothetical protein
GCA_000338875.1_01075	543	hypothetical protein
GCA_000338875.1_02366	802	hypothetical protein
GCA_000338875.1_03706	393	hypothetical protein
GCA_000342305.2_05041	743	Pectate disaccharide-lyase
GCA_000347495.1_01307	742	Pectate disaccharide-lyase
GCA_000347555.1_01856	581	hypothetical protein
GCA_000347555.1_02768	905	hypothetical protein
GCA_000347555.1_03680	540	hypothetical protein
GCA_000348045.2_02922	408	hypothetical protein
GCA_000348065.2_00866	397	hypothetical protein
GCA_000348085.2_01476	408	hypothetical protein
GCA_000348105.2_01102	408	hypothetical protein
GCA_000348125.2_02895	408	hypothetical protein
GCA_000348145.2_01431	408	hypothetical protein
GCA_000348165.2_02986	408	hypothetical protein
GCA_000348185.2_01485	408	hypothetical protein
GCA_000348205.2_03131	408	hypothetical protein
GCA_000348225.2_03187	408	hypothetical protein
GCA_000348245.2_01564	408	hypothetical protein
GCA_000348265.2_01641	408	hypothetical protein
GCA_000348285.2_03169	408	hypothetical protein
GCA_000348305.2_01659	408	hypothetical protein
GCA_000348325.2_01634	408	hypothetical protein
GCA_000348345.2_00573	408	hypothetical protein
GCA_000348345.2_02208	807	hypothetical protein
GCA_000348365.1_03315	408	hypothetical protein
GCA_000348385.2_01538	408	hypothetical protein
GCA_000348405.2_01565	408	hypothetical protein
GCA_000348425.2_00797	408	hypothetical protein
GCA_000348445.2_01524	408	hypothetical protein
GCA_000348465.2_01573	408	hypothetical protein
GCA_000348485.2_00971	408	hypothetical protein
GCA_000348505.2_01172	408	hypothetical protein
GCA_000387585.1_02298	408	hypothetical protein
GCA_000387605.1_03143	408	hypothetical protein
GCA_000387625.1_01916	408	hypothetical protein
GCA_000387645.1_00925	408	hypothetical protein
GCA_000387665.1_02248	408	hypothetical protein
GCA_000387685.1_03028	408	hypothetical protein
GCA_000387705.1_03191	408	hypothetical protein
GCA_000387725.1_02340	408	hypothetical protein
GCA_000388025.1_00501	417	Pectate disaccharide-lyase
GCA_000400205.1_01738	905	hypothetical protein
GCA_000400225.1_01455	538	hypothetical protein
GCA_000400225.1_05065	905	hypothetical protein
GCA_000400245.1_02157	905	hypothetical protein
GCA_000400245.1_03768	538	hypothetical protein
GCA_000400245.1_05173	581	hypothetical protein
GCA_000400265.1_00331	240	hypothetical protein
GCA_000400265.1_01773	950	hypothetical protein
GCA_000400285.1_03250	905	hypothetical protein
GCA_000400285.1_03938	538	hypothetical protein
GCA_000400305.1_00443	905	hypothetical protein
GCA_000400305.1_04719	581	hypothetical protein
GCA_000400305.1_05077	540	hypothetical protein
GCA_000400325.1_01257	538	hypothetical protein
GCA_000400325.1_03252	905	hypothetical protein
GCA_000400365.1_01766	581	hypothetical protein
GCA_000400365.1_02852	905	hypothetical protein
GCA_000400365.1_04829	538	hypothetical protein
GCA_000400385.1_03599	538	hypothetical protein
GCA_000400405.1_01052	905	hypothetical protein
GCA_000417625.1_01188	292	hypothetical protein
GCA_000417625.1_01461	741	Pectate disaccharide-lyase
GCA_000417625.1_01462	343	Pectinesterase A
GCA_000417905.1_03094	297	hypothetical protein
GCA_000418995.1_02198	292	hypothetical protein
GCA_000418995.1_03398	343	Pectinesterase A
GCA_000418995.1_03399	741	Pectate disaccharide-lyase
GCA_000426765.1_01621	529	Pectate lyase
GCA_000426765.1_01639	745	Pectate disaccharide-lyase
GCA_000426765.1_01661	863	hypothetical protein
GCA_000426765.1_01667	361	Pectinesterase A
GCA_000430425.1_04644	742	Pectate disaccharide-lyase
GCA_000438785.2_03004	297	hypothetical protein
GCA_000438805.2_02891	408	hypothetical protein
GCA_000442925.1_01231	540	hypothetical protein
GCA_000442925.1_03591	905	hypothetical protein
GCA_000454145.1_02863	742	Pectate disaccharide-lyase
GCA_000454165.1_03858	742	Pectate disaccharide-lyase
GCA_000454185.1_03773	742	Pectate disaccharide-lyase
GCA_000454205.1_00255	309	hypothetical protein
GCA_000454205.1_03878	742	Pectate disaccharide-lyase
GCA_000454225.1_04304	742	Pectate disaccharide-lyase
GCA_000454245.1_01093	581	hypothetical protein
GCA_000454245.1_01226	742	Pectate disaccharide-lyase
GCA_000454265.1_01906	742	Pectate disaccharide-lyase
GCA_000454455.1_01687	742	Pectate disaccharide-lyase
GCA_000454475.1_00559	742	Pectate disaccharide-lyase
GCA_000461895.1_01557	410	hypothetical protein
GCA_000461895.1_03263	404	hypothetical protein
GCA_000467125.1_02231	108	hypothetical protein
GCA_000467165.1_00398	240	hypothetical protein
GCA_000467165.1_03577	950	hypothetical protein
GCA_000467185.1_01104	915	hypothetical protein
GCA_000467185.1_01312	932	hypothetical protein
GCA_000467185.1_01679	522	hypothetical protein
GCA_000467185.1_02193	521	hypothetical protein
GCA_000473545.1_00881	538	hypothetical protein
GCA_000473785.1_00870	393	hypothetical protein
GCA_000473785.1_01770	547	hypothetical protein
GCA_000473785.1_03110	802	hypothetical protein
GCA_000473825.1_00862	393	hypothetical protein
GCA_000473825.1_01742	547	hypothetical protein
GCA_000473825.1_03053	834	hypothetical protein
GCA_000474965.1_01102	408	hypothetical protein
GCA_000477475.1_00142	742	Pectate disaccharide-lyase
GCA_000487955.1_02631	408	hypothetical protein
GCA_000489015.1_00860	742	Pectate disaccharide-lyase
GCA_000489035.1_01071	742	Pectate disaccharide-lyase
GCA_000489055.1_03246	742	Pectate disaccharide-lyase
GCA_000489075.1_00276	742	Pectate disaccharide-lyase
GCA_000489095.1_00525	742	Pectate disaccharide-lyase
GCA_000489115.1_01675	742	Pectate disaccharide-lyase
GCA_000489135.1_00993	742	Pectate disaccharide-lyase
GCA_000489155.1_04225	613	Pectate disaccharide-lyase
GCA_000489175.1_00374	742	Pectate disaccharide-lyase
GCA_000489195.1_00480	742	Pectate disaccharide-lyase
GCA_000489215.1_00923	742	Pectate disaccharide-lyase
GCA_000489235.1_00852	742	Pectate disaccharide-lyase
GCA_000489255.1_01124	742	Pectate disaccharide-lyase
GCA_000489275.1_03597	742	Pectate disaccharide-lyase
GCA_000489295.1_04244	613	Pectate disaccharide-lyase
GCA_000489315.1_04227	742	Pectate disaccharide-lyase
GCA_000489335.1_04124	613	Pectate disaccharide-lyase
GCA_000489355.1_01295	742	Pectate disaccharide-lyase
GCA_000489375.1_03830	742	Pectate disaccharide-lyase
GCA_000489395.1_00070	742	Pectate disaccharide-lyase
GCA_000489415.1_00738	742	Pectate disaccharide-lyase
GCA_000489435.1_00648	742	Pectate disaccharide-lyase
GCA_000489455.1_00657	742	Pectate disaccharide-lyase
GCA_000489475.1_00739	742	Pectate disaccharide-lyase
GCA_000489495.1_00625	742	Pectate disaccharide-lyase
GCA_000489515.1_00626	742	Pectate disaccharide-lyase
GCA_000489535.1_04289	411	Pectate disaccharide-lyase
GCA_000489555.1_01153	742	Pectate disaccharide-lyase
GCA_000489575.1_02619	742	Pectate disaccharide-lyase
GCA_000489595.1_01512	742	Pectate disaccharide-lyase
GCA_000489615.1_04406	411	Pectate disaccharide-lyase
GCA_000489635.1_00176	581	hypothetical protein
GCA_000489635.1_01108	742	Pectate disaccharide-lyase
GCA_000489655.1_01299	742	Pectate disaccharide-lyase
GCA_000489675.1_00686	742	Pectate disaccharide-lyase
GCA_000489695.1_00608	742	Pectate disaccharide-lyase
GCA_000489715.1_00298	742	Pectate disaccharide-lyase
GCA_000489735.1_00922	742	Pectate disaccharide-lyase
GCA_000489755.1_01026	742	Pectate disaccharide-lyase
GCA_000489775.1_01396	742	Pectate disaccharide-lyase
GCA_000489795.1_00308	742	Pectate disaccharide-lyase
GCA_000489815.1_03466	742	Pectate disaccharide-lyase
GCA_000489835.1_01362	742	Pectate disaccharide-lyase
GCA_000489875.1_00064	742	Pectate disaccharide-lyase
GCA_000489895.1_01362	742	Pectate disaccharide-lyase
GCA_000489895.1_02151	845	hypothetical protein
GCA_000489915.1_01294	742	Pectate disaccharide-lyase
GCA_000489935.1_01416	742	Pectate disaccharide-lyase
GCA_000489955.1_04096	613	Pectate disaccharide-lyase
GCA_000489975.1_03208	742	Pectate disaccharide-lyase
GCA_000489995.1_00352	742	Pectate disaccharide-lyase
GCA_000490015.1_00914	742	Pectate disaccharide-lyase
GCA_000490035.1_00978	742	Pectate disaccharide-lyase
GCA_000490055.1_00512	742	Pectate disaccharide-lyase
GCA_000490075.1_00435	742	Pectate disaccharide-lyase
GCA_000490095.1_03928	613	Pectate disaccharide-lyase
GCA_000490115.1_01054	742	Pectate disaccharide-lyase
GCA_000490135.1_00848	742	Pectate disaccharide-lyase
GCA_000490155.1_04038	742	Pectate disaccharide-lyase
GCA_000490175.1_02744	742	Pectate disaccharide-lyase
GCA_000490195.1_00484	742	Pectate disaccharide-lyase
GCA_000490215.1_00433	742	Pectate disaccharide-lyase
GCA_000490235.1_00291	742	Pectate disaccharide-lyase
GCA_000490255.1_00994	742	Pectate disaccharide-lyase
GCA_000490275.1_02105	742	Pectate disaccharide-lyase
GCA_000490315.1_00793	742	Pectate disaccharide-lyase
GCA_000490335.1_01021	392	Pectate disaccharide-lyase
GCA_000490395.1_04301	613	Pectate disaccharide-lyase
GCA_000490415.1_01319	742	Pectate disaccharide-lyase
GCA_000490445.1_00406	742	Pectate disaccharide-lyase
GCA_000490465.1_00317	742	Pectate disaccharide-lyase
GCA_000490485.1_00078	742	Pectate disaccharide-lyase
GCA_000490515.1_00828	613	Pectate disaccharide-lyase
GCA_000490535.1_00255	742	Pectate disaccharide-lyase
GCA_000490555.1_01370	742	Pectate disaccharide-lyase
GCA_000490575.1_00955	742	Pectate disaccharide-lyase
GCA_000490595.1_00977	742	Pectate disaccharide-lyase
GCA_000490615.1_01534	120	hypothetical protein
GCA_000490635.1_00341	742	Pectate disaccharide-lyase
GCA_000490655.1_02971	742	Pectate disaccharide-lyase
GCA_000490675.1_00448	742	Pectate disaccharide-lyase
GCA_000490695.1_00295	742	Pectate disaccharide-lyase
GCA_000490715.1_00224	742	Pectate disaccharide-lyase
GCA_000490735.1_03934	742	Pectate disaccharide-lyase
GCA_000490755.1_01742	742	Pectate disaccharide-lyase
GCA_000490775.1_04084	729	Pectate disaccharide-lyase
GCA_000490795.1_01407	742	Pectate disaccharide-lyase
GCA_000490815.1_01327	742	Pectate disaccharide-lyase
GCA_000490835.1_01123	742	Pectate disaccharide-lyase
GCA_000490855.1_02851	742	Pectate disaccharide-lyase
GCA_000490875.1_01448	742	Pectate disaccharide-lyase
GCA_000490895.1_00129	742	Pectate disaccharide-lyase
GCA_000490915.1_03640	742	Pectate disaccharide-lyase
GCA_000490935.1_00466	742	Pectate disaccharide-lyase
GCA_000490955.1_01262	742	Pectate disaccharide-lyase
GCA_000490975.1_03051	742	Pectate disaccharide-lyase
GCA_000490995.1_00862	742	Pectate disaccharide-lyase
GCA_000491015.1_02454	742	Pectate disaccharide-lyase
GCA_000491035.1_02575	742	Pectate disaccharide-lyase
GCA_000491055.1_04266	66	hypothetical protein
GCA_000491075.1_01694	742	Pectate disaccharide-lyase
GCA_000491075.1_04513	110	hypothetical protein
GCA_000491095.1_04641	110	hypothetical protein
GCA_000491115.1_00292	742	Pectate disaccharide-lyase
GCA_000491115.1_04493	110	hypothetical protein
GCA_000491135.1_04282	742	Pectate disaccharide-lyase
GCA_000491135.1_04508	110	hypothetical protein
GCA_000491155.1_02446	742	Pectate disaccharide-lyase
GCA_000491195.1_03342	742	Pectate disaccharide-lyase
GCA_000491215.1_03365	742	Pectate disaccharide-lyase
GCA_000491235.1_01058	742	Pectate disaccharide-lyase
GCA_000491255.1_04335	643	Pectate disaccharide-lyase
GCA_000491275.1_00840	742	Pectate disaccharide-lyase
GCA_000491295.1_00675	613	Pectate disaccharide-lyase
GCA_000491315.1_03608	742	Pectate disaccharide-lyase
GCA_000491335.1_01100	742	Pectate disaccharide-lyase
GCA_000491355.1_03593	742	Pectate disaccharide-lyase
GCA_000491375.1_00003	742	Pectate disaccharide-lyase
GCA_000491395.1_03940	742	Pectate disaccharide-lyase
GCA_000491415.1_02005	742	Pectate disaccharide-lyase
GCA_000491415.1_04134	309	hypothetical protein
GCA_000491435.1_03468	309	hypothetical protein
GCA_000491435.1_04062	742	Pectate disaccharide-lyase
GCA_000491455.1_00857	742	Pectate disaccharide-lyase
GCA_000491475.1_01246	742	Pectate disaccharide-lyase
GCA_000491495.1_04424	411	Pectate disaccharide-lyase
