gene	start	stop	frame	contig	score	phrog	alnScore	seqIdentity	eVal	top_hit	Method	Region	color	annot	category	vfdb_hit	vfdb_alnScore	vfdb_seqIdentity	vfdb_eVal	vfdb_short_name	vfdb_description	vfdb_species	CARD_hit	CARD_alnScore	CARD_seqIdentity	CARD_eVal	CARD_species	ARO_Accession	CARD_short_name	Protein_Accession	DNA_Accession	AMR_Gene_Family	Drug_Class	Resistance_Mechanism	count	locus_tag
WESQFYHR_CDS_0011	5131	5256	+	GCA_013114135.1_9|19711-29921	-0.2448848959299807	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	PHANOTATE	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0011	WESQFYHR_CDS_0011
WESQFYHR_CDS_0012	5476	5381	-	GCA_013114135.1_9|19711-29921	-1.314179331019417	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	PHANOTATE	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0012	WESQFYHR_CDS_0012
WESQFYHR_CDS_0013	5978	5790	-	GCA_013114135.1_9|19711-29921	-0.0819454095770806	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	PHANOTATE	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0013	WESQFYHR_CDS_0013
WESQFYHR_CDS_0014	6385	6029	-	GCA_013114135.1_9|19711-29921	-17.5767486079906	3746	56.0	0.395	4.851e-12	p266853 VI_03598	PHANOTATE	CDS	#3e83f6	terminase large subunit	head and packaging	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0014	WESQFYHR_CDS_0014
WESQFYHR_CDS_0015	6627	6382	-	GCA_013114135.1_9|19711-29921	-19.39333849379044	603	67.0	0.55	2.064e-18	p326765 VI_03279	PHANOTATE	CDS	#a861e3	transcriptional regulator	transcription regulation	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0015	WESQFYHR_CDS_0015
WESQFYHR_CDS_0016	9295	6644	-	GCA_013114135.1_9|19711-29921	-1.2144061129908872e+18	1139	511.0	0.403	3.9099999999999995e-158	p412832 VI_12129	PHANOTATE	CDS	#ffdf59	DNA primase	DNA, RNA and nucleotide metabolism	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0016	WESQFYHR_CDS_0016
WESQFYHR_CDS_0017	9475	9383	-	GCA_013114135.1_9|19711-29921	-3.194387411723744	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	PHANOTATE	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0017	WESQFYHR_CDS_0017
WESQFYHR_CDS_0018	9666	9481	-	GCA_013114135.1_9|19711-29921	-20.03950371564857	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	PHANOTATE	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0018	WESQFYHR_CDS_0018
WESQFYHR_CDS_0019	9946	9686	-	GCA_013114135.1_9|19711-29921	-67.23808838936927	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	PHANOTATE	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0019	WESQFYHR_CDS_0019
WESQFYHR_CDS_0020	10211	9957	-	GCA_013114135.1_9|19711-29921	-26.251048583741653	575	45.0	0.418	1.031e-10	p264496 VI_02100	PHANOTATE	CDS	#fea328	Cox-like excisionase and repressor	integration and excision	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0020	WESQFYHR_CDS_0020
