seqname	trim_orf_index_start	trim_orf_index_end	trim_bp_start	trim_bp_end	trim_pr	trim_pr_max	prox_orf_index_start	prox_orf_index_end	prox_bp_start	prox_bp_end	prox_pr	prox_pr_max	partial	full_orf_index_start	full_orf_index_end	full_bp_start	full_bp_end	pr_full	arc	bac	euk	vir	mix	unaligned	hallmark_cnt	group	shape	seqname_new	final_max_score	final_max_score_group
GCA_000695745.1_284	1	6	1	2551	0.887	0.887	1	6	1	2551	NA	NA	0	1	6	1	2551	0.887	0.0	0.0	0.0	33.3	0.0	66.7	0	ssDNA	linear	GCA_000695745.1_284||full	0.887	ssDNA
GCA_000695745.1_254	1	2	137	1397	0.973	0.973	1	2	137	1397	NA	NA	0	1	2	137	1397	0.973	0.0	0.0	0.0	50.0	0.0	50.0	0	ssDNA	linear	GCA_000695745.1_254||full	0.973	ssDNA
GCA_000695745.1_248	1	7	1	4043	0.58	0.58	1	7	1	4043	NA	NA	0	1	7	1	4043	0.58	0.0	0.0	0.0	57.1	28.6	14.3	0	dsDNAphage	linear	GCA_000695745.1_248||full	0.58	dsDNAphage
GCA_000695745.1_17	1	3	2	2008	0.62	0.62	1	3	2	2008	NA	NA	0	1	3	2	2008	0.62	0.0	0.0	0.0	33.3	33.3	33.3	0	dsDNAphage	linear	GCA_000695745.1_17||full	0.62	dsDNAphage
GCA_000695745.1_1353	1	2	2	1131	0.92	0.92	1	2	2	1131	NA	NA	0	1	2	2	1131	0.92	0.0	0.0	0.0	100.0	0.0	0.0	0	ssDNA	linear	GCA_000695745.1_1353||full	0.92	ssDNA
GCA_000695745.1_1348	1	3	715	3785	0.567	0.567	1	3	715	3785	NA	NA	0	1	3	715	3785	0.567	0.0	0.0	0.0	66.7	0.0	33.3	0	dsDNAphage	linear	GCA_000695745.1_1348||full	0.567	dsDNAphage
GCA_000695745.1_1323	1	2	2	1372	0.527	0.527	1	2	2	1372	NA	NA	0	1	2	2	1372	0.527	0.0	0.0	0.0	50.0	50.0	0.0	0	dsDNAphage	linear	GCA_000695745.1_1323||full	0.527	dsDNAphage
GCA_000695745.1_1225	1	3	2	2006	0.54	0.54	1	3	2	2006	NA	NA	0	1	3	2	2006	0.54	0.0	0.0	0.0	33.3	0.0	66.7	0	ssDNA	linear	GCA_000695745.1_1225||full	0.54	ssDNA
GCA_000695745.1_1216	1	2	3	1265	1.0	1.0	1	2	3	1265	NA	NA	0	1	2	3	1265	1.0	0.0	0.0	0.0	50.0	0.0	50.0	0	ssDNA	linear	GCA_000695745.1_1216||full	1.0	ssDNA
GCA_000695745.1_1212	1	3	107	1503	0.98	0.98	1	3	107	1503	NA	NA	0	1	3	107	1503	0.98	0.0	0.0	0.0	33.3	0.0	66.7	0	ssDNA	linear	GCA_000695745.1_1212||full	0.98	ssDNA
GCA_000695745.1_1210	1	3	27	2163	0.7	0.7	1	3	27	2163	NA	NA	0	1	3	27	2163	0.7	0.0	33.3	0.0	66.7	0.0	0.0	0	dsDNAphage	linear	GCA_000695745.1_1210||full	0.7	dsDNAphage
GCA_000695745.1_1208	1	5	39	2293	0.713	0.713	1	5	39	2293	NA	NA	0	1	5	39	2293	0.713	0.0	0.0	0.0	20.0	0.0	80.0	0	ssDNA	linear	GCA_000695745.1_1208||full	0.713	ssDNA
GCA_000695745.1_113	1	2	284	1455	1.0	1.0	1	2	284	1455	NA	NA	0	1	2	284	1455	1.0	0.0	0.0	0.0	50.0	0.0	50.0	0	ssDNA	linear	GCA_000695745.1_113||full	1.0	ssDNA
GCA_000695745.1_1067	1	2	1	1475	0.973	0.973	1	2	1	1475	NA	NA	0	1	2	1	1475	0.973	0.0	0.0	0.0	50.0	0.0	50.0	0	ssDNA	linear	GCA_000695745.1_1067||full	0.973	ssDNA
GCA_000695745.1_1025	1	2	304	1828	0.967	0.967	1	2	304	1828	NA	NA	0	1	2	304	1828	0.967	0.0	0.0	0.0	100.0	0.0	0.0	0	ssDNA	linear	GCA_000695745.1_1025||full	0.967	ssDNA
GCA_000695745.1_1022	1	4	2	2002	0.953	0.953	1	4	2	2002	NA	NA	0	1	4	2	2002	0.953	0.0	0.0	0.0	25.0	0.0	75.0	0	ssDNA	linear	GCA_000695745.1_1022||full	0.953	ssDNA
GCA_000695745.1_1009	1	2	149	1266	1.0	1.0	1	2	149	1266	NA	NA	0	1	2	149	1266	1.0	0.0	0.0	0.0	100.0	0.0	0.0	0	ssDNA	linear	GCA_000695745.1_1009||full	1.0	ssDNA
GCA_000695745.1_1003	1	4	190	1541	0.82	0.82	1	4	190	1541	NA	NA	0	1	4	190	1541	0.82	0.0	0.0	0.0	25.0	25.0	50.0	0	dsDNAphage	linear	GCA_000695745.1_1003||full	0.82	dsDNAphage
