gene	start	stop	frame	contig	score	phrog	alnScore	seqIdentity	eVal	top_hit	Method	Region	color	annot	category	vfdb_hit	vfdb_alnScore	vfdb_seqIdentity	vfdb_eVal	vfdb_short_name	vfdb_description	vfdb_species	CARD_hit	CARD_alnScore	CARD_seqIdentity	CARD_eVal	CARD_species	ARO_Accession	CARD_short_name	Protein_Accession	DNA_Accession	AMR_Gene_Family	Drug_Class	Resistance_Mechanism	count	locus_tag
VZUBQWZL_CDS_0019	17253	16249	-	GCA_015343015.1_113_82762-137762	-772912.5820632221	10452	241.0	0.736	1.273e-75	p214738 VI_11622	PHANOTATE	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0019	VZUBQWZL_CDS_0019
VZUBQWZL_CDS_0020	17365	17216	-	GCA_015343015.1_113_82762-137762	-1.4065121805944616	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	PHANOTATE	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0020	VZUBQWZL_CDS_0020
VZUBQWZL_CDS_0021	17631	17371	-	GCA_015343015.1_113_82762-137762	-22.407042252075044	6699	125.0	0.696	2.181e-37	p231838 VI_06592	PHANOTATE	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0021	VZUBQWZL_CDS_0021
VZUBQWZL_CDS_0022	18221	17643	-	GCA_015343015.1_113_82762-137762	-928.1110457107828	6609	315.0	0.779	5.463e-101	p231837 VI_06592	PHANOTATE	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0022	VZUBQWZL_CDS_0022
VZUBQWZL_CDS_0023	18445	18224	-	GCA_015343015.1_113_82762-137762	-34.860453886588466	25098	168.0	1.0	8.063e-53	p185315 VI_11786	PHANOTATE	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0023	VZUBQWZL_CDS_0023
VZUBQWZL_CDS_0024	18679	18458	-	GCA_015343015.1_113_82762-137762	-11.107960715769096	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	PHANOTATE	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0024	VZUBQWZL_CDS_0024
VZUBQWZL_CDS_0025	18879	18721	-	GCA_015343015.1_113_82762-137762	-10.782852371621358	4712	59.0	0.649	2.274e-15	NC_013651_p44	PHANOTATE	CDS	#f35f49	holin	lysis	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0025	VZUBQWZL_CDS_0025
VZUBQWZL_CDS_0026	19437	18889	-	GCA_015343015.1_113_82762-137762	-949.155726365732	315	141.0	0.484	2.339e-41	NC_021802_p101	PHANOTATE	CDS	#f35f49	endolysin	lysis	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0026	VZUBQWZL_CDS_0026
VZUBQWZL_CDS_0027	19776	19465	-	GCA_015343015.1_113_82762-137762	-16.416917349649466	38046	99.0	1.0	6.874e-29	p185311 VI_11786	PHANOTATE	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0027	VZUBQWZL_CDS_0027
VZUBQWZL_CDS_0028	19811	19978	+	GCA_015343015.1_113_82762-137762	-1.584449645247447	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	PHANOTATE	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0028	VZUBQWZL_CDS_0028
VZUBQWZL_CDS_0029	19990	20109	+	GCA_015343015.1_113_82762-137762	-0.6917597056963075	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	PHANOTATE	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0029	VZUBQWZL_CDS_0029
VZUBQWZL_CDS_0030	21452	20217	-	GCA_015343015.1_113_82762-137762	-1918.6462696652231	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	PHANOTATE	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0030	VZUBQWZL_CDS_0030
VZUBQWZL_CDS_0031	21780	21667	-	GCA_015343015.1_113_82762-137762	-2.248990603493649	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	PHANOTATE	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0031	VZUBQWZL_CDS_0031
VZUBQWZL_CDS_0032	21868	22641	+	GCA_015343015.1_113_82762-137762	-159.574068802706	14168	57.0	0.355	3.602e-12	KF751797_p26	PHANOTATE	CDS	#ffdf59	nuclease	DNA, RNA and nucleotide metabolism	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0032	VZUBQWZL_CDS_0032
VZUBQWZL_CDS_0033	22643	22780	+	GCA_015343015.1_113_82762-137762	-0.1869262086688278	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	PHANOTATE	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0033	VZUBQWZL_CDS_0033
VZUBQWZL_CDS_0034	24868	22781	-	GCA_015343015.1_113_82762-137762	-37806893424007.445	24564	462.0	1.0	4.694e-152	p435596 VI_11787	PHANOTATE	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0034	VZUBQWZL_CDS_0034
VZUBQWZL_CDS_0035	26562	24865	-	GCA_015343015.1_113_82762-137762	-6647346784.531196	38407	505.0	0.714	4.9259999999999996e-164	p52050 VI_02694	PHANOTATE	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0035	VZUBQWZL_CDS_0035
VZUBQWZL_CDS_0036	27400	26555	-	GCA_015343015.1_113_82762-137762	-578878.26716181	370	256.0	0.508	6.1489999999999996e-80	p248311 VI_09499	PHANOTATE	CDS	#3e83f6	terminase small subunit	head and packaging	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0036	VZUBQWZL_CDS_0036
VZUBQWZL_CDS_0037	28284	27514	-	GCA_015343015.1_113_82762-137762	-16488.27381628725	17382	562.0	1.0	2.489e-185	p239430 VI_07339	PHANOTATE	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0037	VZUBQWZL_CDS_0037
VZUBQWZL_CDS_0038	29364	28396	-	GCA_015343015.1_113_82762-137762	-606065.949462702	1032	180.0	0.415	1.296e-52	p113701 VI_02986	PHANOTATE	CDS	#ffdf59	replication initiation protein	DNA, RNA and nucleotide metabolism	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0038	VZUBQWZL_CDS_0038
VZUBQWZL_CDS_0039	29525	29349	-	GCA_015343015.1_113_82762-137762	-3.1238764810810085	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	PHANOTATE	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0039	VZUBQWZL_CDS_0039
VZUBQWZL_CDS_0040	29694	29530	-	GCA_015343015.1_113_82762-137762	-48.419662332650255	24084	141.0	1.0	9.372e-44	p239428 VI_07339	PHANOTATE	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0040	VZUBQWZL_CDS_0040
VZUBQWZL_CDS_0041	30050	29694	-	GCA_015343015.1_113_82762-137762	-95.61016478898767	35410	95.0	0.584	4.069e-27	KY658678_p35	PHANOTATE	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0041	VZUBQWZL_CDS_0041
VZUBQWZL_CDS_0042	30258	29995	-	GCA_015343015.1_113_82762-137762	-29.21206528792021	35	42.0	0.425	8.026e-09	p323300 VI_10199	PHANOTATE	CDS	#a861e3	transcriptional repressor	transcription regulation	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0042	VZUBQWZL_CDS_0042
VZUBQWZL_CDS_0043	30350	31015	+	GCA_015343015.1_113_82762-137762	-16593.53938491152	8558	96.0	0.586	3.256e-27	p316397 VI_07324	PHANOTATE	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0043	VZUBQWZL_CDS_0043
VZUBQWZL_CDS_0044	31193	31089	-	GCA_015343015.1_113_82762-137762	-0.282155475304609	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	PHANOTATE	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0044	VZUBQWZL_CDS_0044
VZUBQWZL_CDS_0045	31235	31498	+	GCA_015343015.1_113_82762-137762	-6.481159830124014	16987	211.0	1.0	3.2599999999999995e-67	p435607 VI_11787	PHANOTATE	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0045	VZUBQWZL_CDS_0045
VZUBQWZL_CDS_0046	31504	31686	+	GCA_015343015.1_113_82762-137762	-11.912065370778455	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	PHANOTATE	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0046	VZUBQWZL_CDS_0046
VZUBQWZL_CDS_0047	31668	32891	+	GCA_015343015.1_113_82762-137762	-72422808.84668022	216	180.0	0.411	1.7569999999999998e-53	p381219 VI_06799	PHANOTATE	CDS	#fea328	integrase	integration and excision	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0047	VZUBQWZL_CDS_0047
VZUBQWZL_CDS_0048	33057	34520	+	GCA_015343015.1_113_82762-137762	-7892414986.709858	16932	468.0	0.521	5.142999999999999e-149	p428673 VI_03953	PHANOTATE	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0048	VZUBQWZL_CDS_0048
VZUBQWZL_CDS_0049	34517	35503	+	GCA_015343015.1_113_82762-137762	-2224187.423135028	4299	242.0	0.629	3.855e-73	p310769 VI_10219	PHANOTATE	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0049	VZUBQWZL_CDS_0049
VZUBQWZL_CDS_0050	35543	35707	+	GCA_015343015.1_113_82762-137762	-18.976030018924472	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	PHANOTATE	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0050	VZUBQWZL_CDS_0050
VZUBQWZL_CDS_0051	35876	35763	-	GCA_015343015.1_113_82762-137762	-0.2106643597077373	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	PHANOTATE	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0051	VZUBQWZL_CDS_0051
VZUBQWZL_CDS_0052	36898	35867	-	GCA_015343015.1_113_82762-137762	-916252.7890221784	38714	141.0	1.0	7.191e-44	p185261 VI_11784	PHANOTATE	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0052	VZUBQWZL_CDS_0052
VZUBQWZL_CDS_0053	38091	36895	-	GCA_015343015.1_113_82762-137762	-13419021.101449609	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	PHANOTATE	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0053	VZUBQWZL_CDS_0053
VZUBQWZL_CDS_0054	38178	38270	+	GCA_015343015.1_113_82762-137762	-0.2159668232282186	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	PHANOTATE	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0054	VZUBQWZL_CDS_0054
VZUBQWZL_CDS_0055	38267	39190	+	GCA_015343015.1_113_82762-137762	-244876.8893831151	3736	134.0	0.3	6.833999999999999e-37	p409858 VI_02557	PHANOTATE	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0055	VZUBQWZL_CDS_0055
VZUBQWZL_CDS_0056	39200	39583	+	GCA_015343015.1_113_82762-137762	-132.08753796705875	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	PHANOTATE	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0056	VZUBQWZL_CDS_0056
VZUBQWZL_CDS_0057	39639	39848	+	GCA_015343015.1_113_82762-137762	-60.26415978463323	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	PHANOTATE	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0057	VZUBQWZL_CDS_0057
VZUBQWZL_CDS_0058	39848	40048	+	GCA_015343015.1_113_82762-137762	-3.110502198949415	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	PHANOTATE	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0058	VZUBQWZL_CDS_0058
VZUBQWZL_CDS_0059	40138	40254	+	GCA_015343015.1_113_82762-137762	-0.1992913294456712	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	PHANOTATE	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0059	VZUBQWZL_CDS_0059
VZUBQWZL_CDS_0060	40323	41717	+	GCA_015343015.1_113_82762-137762	-21093274.13747847	2034	91.0	0.223	8.531999999999998e-22	p319745 VI_03960	PHANOTATE	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0060	VZUBQWZL_CDS_0060
VZUBQWZL_CDS_0061	41755	41871	+	GCA_015343015.1_113_82762-137762	-0.1680302487806686	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	PHANOTATE	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0061	VZUBQWZL_CDS_0061
VZUBQWZL_CDS_0062	41913	42518	+	GCA_015343015.1_113_82762-137762	-4558.390172835805	731	109.0	0.362	1.184e-29	p399702 VI_01090	PHANOTATE	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0062	VZUBQWZL_CDS_0062
VZUBQWZL_CDS_0063	42518	44053	+	GCA_015343015.1_113_82762-137762	-16415805.295381036	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	PHANOTATE	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0063	VZUBQWZL_CDS_0063
VZUBQWZL_CDS_0064	44073	45407	+	GCA_015343015.1_113_82762-137762	-218360.56874603216	2034	107.0	0.233	4.202e-27	p319745 VI_03960	PHANOTATE	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0064	VZUBQWZL_CDS_0064
VZUBQWZL_CDS_0065	45840	45454	-	GCA_015343015.1_113_82762-137762	-6298.747272325112	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	PHANOTATE	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0065	VZUBQWZL_CDS_0065
VZUBQWZL_CDS_0066	46682	45939	-	GCA_015343015.1_113_82762-137762	-30460.06773115641	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	PHANOTATE	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0066	VZUBQWZL_CDS_0066
VZUBQWZL_CDS_0067	46696	46845	+	GCA_015343015.1_113_82762-137762	-0.1433710355664531	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	PHANOTATE	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0067	VZUBQWZL_CDS_0067
VZUBQWZL_CDS_0068	46848	49748	+	GCA_015343015.1_113_82762-137762	-8.783733239868265e+17	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	PHANOTATE	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0068	VZUBQWZL_CDS_0068
VZUBQWZL_CDS_0069	50344	49745	-	GCA_015343015.1_113_82762-137762	-7155.330822966833	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	PHANOTATE	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0069	VZUBQWZL_CDS_0069
VZUBQWZL_CDS_0070	51650	50424	-	GCA_015343015.1_113_82762-137762	-564065.8960262	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	PHANOTATE	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0070	VZUBQWZL_CDS_0070
VZUBQWZL_CDS_0071	52196	51699	-	GCA_015343015.1_113_82762-137762	-1755.7759528145311	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	PHANOTATE	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0071	VZUBQWZL_CDS_0071
VZUBQWZL_CDS_0072	53210	52209	-	GCA_015343015.1_113_82762-137762	-1274801.5183908725	21942	258.0	0.438	5.716e-79	p6905 VI_09232	PHANOTATE	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0072	VZUBQWZL_CDS_0072
VZUBQWZL_CDS_0073	53573	53232	-	GCA_015343015.1_113_82762-137762	-669.0388397329173	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	PHANOTATE	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0073	VZUBQWZL_CDS_0073
VZUBQWZL_CDS_0074	53868	53743	-	GCA_015343015.1_113_82762-137762	-5.516157801960488	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	PHANOTATE	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0074	VZUBQWZL_CDS_0074
VZUBQWZL_CDS_0075	55001	53943	-	GCA_015343015.1_113_82762-137762	-2464677.109282691	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	PHANOTATE	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0075	VZUBQWZL_CDS_0075
