gene	start	stop	frame	contig	score	phrog	alnScore	seqIdentity	eVal	top_hit	Method	Region	color	annot	category	vfdb_hit	vfdb_alnScore	vfdb_seqIdentity	vfdb_eVal	vfdb_short_name	vfdb_description	vfdb_species	CARD_hit	CARD_alnScore	CARD_seqIdentity	CARD_eVal	CARD_species	ARO_Accession	CARD_short_name	Protein_Accession	DNA_Accession	AMR_Gene_Family	Drug_Class	Resistance_Mechanism	count	locus_tag
VCJDKWAR_CDS_0011	5108	6655	+	GCA_013114135.1_2|316589-363522	-7804590827.5342865	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	PHANOTATE	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0011	VCJDKWAR_CDS_0011
VCJDKWAR_CDS_0012	7273	6728	-	GCA_013114135.1_2|316589-363522	-1480.2957696473193	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	PHANOTATE	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0012	VCJDKWAR_CDS_0012
VCJDKWAR_CDS_0013	7470	7375	-	GCA_013114135.1_2|316589-363522	-0.1053967520866075	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	PHANOTATE	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0013	VCJDKWAR_CDS_0013
VCJDKWAR_CDS_0014	7597	7713	+	GCA_013114135.1_2|316589-363522	-1.5278619271069354	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	PHANOTATE	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0014	VCJDKWAR_CDS_0014
VCJDKWAR_CDS_0015	7785	8885	+	GCA_013114135.1_2|316589-363522	-16252201.138680112	9582	458.0	0.7	8.76e-148	p95148 VI_11487	PHANOTATE	CDS	#838383	dehydrogenase	other	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0015	VCJDKWAR_CDS_0015
VCJDKWAR_CDS_0016	9888	8830	-	GCA_013114135.1_2|316589-363522	-626474.6674581558	11531	112.0	0.535	1.1530000000000001e-32	NC_001331_p9	PHANOTATE	CDS	#fea328	integrase	integration and excision	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0016	VCJDKWAR_CDS_0016
VCJDKWAR_CDS_0017	10054	9923	-	GCA_013114135.1_2|316589-363522	-0.0666629482940617	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	PHANOTATE	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0017	VCJDKWAR_CDS_0017
VCJDKWAR_CDS_0018	10070	10936	+	GCA_013114135.1_2|316589-363522	-1773437.2715808752	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	PHANOTATE	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0018	VCJDKWAR_CDS_0018
VCJDKWAR_CDS_0019	12806	10995	-	GCA_013114135.1_2|316589-363522	-9073972982174944.0	4747	49.0	0.285	1.037e-08	p249750 VI_01435	PHANOTATE	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0019	VCJDKWAR_CDS_0019
VCJDKWAR_CDS_0020	13341	12799	-	GCA_013114135.1_2|316589-363522	-9908.419869237763	36782	135.0	0.435	3.019e-36	p366466 VI_12023	PHANOTATE	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0020	VCJDKWAR_CDS_0020
VCJDKWAR_CDS_0021	13992	13363	-	GCA_013114135.1_2|316589-363522	-458024.13916498754	34054	53.0	0.445	1.633e-12	NC_019488_p3	PHANOTATE	CDS	#a861e3	transcriptional repressor	transcription regulation	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0021	VCJDKWAR_CDS_0021
VCJDKWAR_CDS_0022	14063	14296	+	GCA_013114135.1_2|316589-363522	-38.63816068460887	575	74.0	0.572	2.9360000000000004e-20	p264496 VI_02100	PHANOTATE	CDS	#fea328	Cox-like excisionase and repressor	integration and excision	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0022	VCJDKWAR_CDS_0022
VCJDKWAR_CDS_0023	14300	14398	+	GCA_013114135.1_2|316589-363522	-1.824385939320718	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	PHANOTATE	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0023	VCJDKWAR_CDS_0023
VCJDKWAR_CDS_0024	14408	14947	+	GCA_013114135.1_2|316589-363522	-210.5187470614567	101	96.0	0.366	4.624e-26	p277342 VI_02593	PHANOTATE	CDS	#a861e3	CII-like transcriptional activator	transcription regulation	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0024	VCJDKWAR_CDS_0024
VCJDKWAR_CDS_0025	14959	15240	+	GCA_013114135.1_2|316589-363522	-86.83857817523638	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	PHANOTATE	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0025	VCJDKWAR_CDS_0025
VCJDKWAR_CDS_0026	15352	15756	+	GCA_013114135.1_2|316589-363522	-867.4026779128206	16078	208.0	0.755	2.822e-65	p17326 VI_12016	PHANOTATE	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0026	VCJDKWAR_CDS_0026
VCJDKWAR_CDS_0027	15759	15971	+	GCA_013114135.1_2|316589-363522	-87.44459577635459	1812	50.0	0.578	2.123e-10	p240761 VI_03434	PHANOTATE	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0027	VCJDKWAR_CDS_0027
VCJDKWAR_CDS_0028	15968	16372	+	GCA_013114135.1_2|316589-363522	-269.0322200387134	3935	226.0	0.811	1.812e-71	p230405 VI_02515	PHANOTATE	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0028	VCJDKWAR_CDS_0028
VCJDKWAR_CDS_0029	16372	16602	+	GCA_013114135.1_2|316589-363522	-107.10024168104316	5095	123.0	0.794	4.898e-37	p260396 VI_02419	PHANOTATE	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0029	VCJDKWAR_CDS_0029
VCJDKWAR_CDS_0030	16599	16784	+	GCA_013114135.1_2|316589-363522	-87.76192725218495	12601	100.0	0.79	4.8339999999999997e-29	p242383 VI_09647	PHANOTATE	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0030	VCJDKWAR_CDS_0030
VCJDKWAR_CDS_0031	16784	19507	+	GCA_013114135.1_2|316589-363522	-5.093448034760958e+18	91	550.0	0.46	1.125e-174	p366473 VI_12023	PHANOTATE	CDS	#ffdf59	nicking at origin of replication	DNA, RNA and nucleotide metabolism	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0031	VCJDKWAR_CDS_0031
VCJDKWAR_CDS_0032	19507	19617	+	GCA_013114135.1_2|316589-363522	-1.4237057550196657	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	PHANOTATE	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0032	VCJDKWAR_CDS_0032
VCJDKWAR_CDS_0033	19734	19847	+	GCA_013114135.1_2|316589-363522	-2.477722528510258	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	PHANOTATE	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0033	VCJDKWAR_CDS_0033
VCJDKWAR_CDS_0034	19962	20183	+	GCA_013114135.1_2|316589-363522	-158.00833561659528	5581	104.0	0.691	2.469e-30	p234522 VI_07694	PHANOTATE	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0034	VCJDKWAR_CDS_0034
VCJDKWAR_CDS_0035	20429	20178	-	GCA_013114135.1_2|316589-363522	-7.099437289098345	603	81.0	0.652	7.893999999999999e-23	p326765 VI_03279	PHANOTATE	CDS	#a861e3	transcriptional regulator	transcription regulation	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0035	VCJDKWAR_CDS_0035
VCJDKWAR_CDS_0036	20501	20605	+	GCA_013114135.1_2|316589-363522	-5.601288922911898	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	PHANOTATE	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0036	VCJDKWAR_CDS_0036
VCJDKWAR_CDS_0037	20660	22348	+	GCA_013114135.1_2|316589-363522	-12934148579187.768	8572	157.0	0.323	1.018e-42	p284602 VI_03272	PHANOTATE	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0037	VCJDKWAR_CDS_0037
VCJDKWAR_CDS_0038	22496	22621	+	GCA_013114135.1_2|316589-363522	-0.0620402882584895	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	PHANOTATE	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0038	VCJDKWAR_CDS_0038
VCJDKWAR_CDS_0039	22890	22801	-	GCA_013114135.1_2|316589-363522	-1.4404432200793722	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	PHANOTATE	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0039	VCJDKWAR_CDS_0039
VCJDKWAR_CDS_0040	23911	22877	-	GCA_013114135.1_2|316589-363522	-2802865.211285886	68	212.0	0.648	8.93e-65	p356679 VI_02767	PHANOTATE	CDS	#3e83f6	portal protein	head and packaging	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0040	VCJDKWAR_CDS_0040
VCJDKWAR_CDS_0041	25699	23912	-	GCA_013114135.1_2|316589-363522	-122401647.8851982	5909	265.0	0.567	8.146e-83	p319068 VI_03583	PHANOTATE	CDS	#3e83f6	terminase large subunit	head and packaging	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0041	VCJDKWAR_CDS_0041
VCJDKWAR_CDS_0042	25883	25707	-	GCA_013114135.1_2|316589-363522	-0.3080041218483827	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	PHANOTATE	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0042	VCJDKWAR_CDS_0042
VCJDKWAR_CDS_0043	25875	26744	+	GCA_013114135.1_2|316589-363522	-12972605.129306676	73	201.0	0.471	3.1079999999999996e-60	p379932 VI_08141	PHANOTATE	CDS	#3e83f6	head scaffolding protein	head and packaging	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0043	VCJDKWAR_CDS_0043
VCJDKWAR_CDS_0044	26744	27748	+	GCA_013114135.1_2|316589-363522	-4370598.493843602	8979	72.0	0.295	1.927e-17	p425161 VI_10683	PHANOTATE	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0044	VCJDKWAR_CDS_0044
VCJDKWAR_CDS_0045	27758	28486	+	GCA_013114135.1_2|316589-363522	-850601.210487268	74	199.0	0.453	5.049e-60	p403060 VI_06811	PHANOTATE	CDS	#3e83f6	terminase small subunit	head and packaging	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0045	VCJDKWAR_CDS_0045
VCJDKWAR_CDS_0046	28603	29070	+	GCA_013114135.1_2|316589-363522	-946.0044209489108	71	103.0	0.386	1.0230000000000001e-28	p302602 VI_09539	PHANOTATE	CDS	#35d7ff	head-tail adaptor Ad1	connector	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0046	VCJDKWAR_CDS_0046
VCJDKWAR_CDS_0047	29067	29591	+	GCA_013114135.1_2|316589-363522	-3598.6804883862324	65	80.0	0.366	1.0360000000000001e-20	p12005 VI_03693	PHANOTATE	CDS	#35d7ff	tail terminator	connector	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0047	VCJDKWAR_CDS_0047
VCJDKWAR_CDS_0048	29578	29964	+	GCA_013114135.1_2|316589-363522	-28.24113180638138	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	PHANOTATE	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0048	VCJDKWAR_CDS_0048
VCJDKWAR_CDS_0049	29942	30220	+	GCA_013114135.1_2|316589-363522	-40.54481308885677	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	PHANOTATE	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0049	VCJDKWAR_CDS_0049
VCJDKWAR_CDS_0050	30263	31330	+	GCA_013114135.1_2|316589-363522	-708026.8948253146	907	401.0	0.585	1.038e-127	NC_009542_p28	PHANOTATE	CDS	#07e9a2	tail sheath	tail	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0050	VCJDKWAR_CDS_0050
VCJDKWAR_CDS_0051	31331	31786	+	GCA_013114135.1_2|316589-363522	-14671.531947008	1182	250.0	0.8	1.157e-79	p255618 VI_08112	PHANOTATE	CDS	#07e9a2	tail protein	tail	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0051	VCJDKWAR_CDS_0051
VCJDKWAR_CDS_0052	31799	32014	+	GCA_013114135.1_2|316589-363522	-70.71328085280918	54	43.0	0.403	2.087e-09	MF490239_p53	PHANOTATE	CDS	#838383	DksA-like zinc-finger protein	other	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0052	VCJDKWAR_CDS_0052
VCJDKWAR_CDS_0053	32011	32502	+	GCA_013114135.1_2|316589-363522	-1251.8928945920331	3108	168.0	0.553	5.841999999999999e-51	p157226 VI_04254	PHANOTATE	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0053	VCJDKWAR_CDS_0053
VCJDKWAR_CDS_0054	32499	32738	+	GCA_013114135.1_2|316589-363522	-66.2489298880206	21044	145.0	0.93	1.401e-44	p309043 VI_07697	PHANOTATE	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0054	VCJDKWAR_CDS_0054
VCJDKWAR_CDS_0055	32741	32986	+	GCA_013114135.1_2|316589-363522	-31.8694236063316	7885	113.0	0.707	1.454e-33	p377942 VI_11333	PHANOTATE	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0055	VCJDKWAR_CDS_0055
VCJDKWAR_CDS_0056	32983	33246	+	GCA_013114135.1_2|316589-363522	-33.70777189457533	1214	98.0	0.592	4.103000000000001e-28	p234538 VI_07694	PHANOTATE	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0056	VCJDKWAR_CDS_0056
VCJDKWAR_CDS_0057	33288	33425	+	GCA_013114135.1_2|316589-363522	-0.4820320108313353	7050	38.0	0.693	8.434e-08	p309046 VI_07697	PHANOTATE	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0057	VCJDKWAR_CDS_0057
VCJDKWAR_CDS_0058	33432	36128	+	GCA_013114135.1_2|316589-363522	-604841845120.401	19166	185.0	0.537	1.631e-56	p255465 VI_06352	PHANOTATE	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0058	VCJDKWAR_CDS_0058
VCJDKWAR_CDS_0059	36125	36451	+	GCA_013114135.1_2|316589-363522	-1112.6819411829324	1237	168.0	0.786	5.7229999999999996e-52	p245436 VI_02414	PHANOTATE	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0059	VCJDKWAR_CDS_0059
VCJDKWAR_CDS_0060	36448	37632	+	GCA_013114135.1_2|316589-363522	-1356428.183036782	6	74.0	0.228	2.216e-16	p248291 VI_09499	PHANOTATE	CDS	#07e9a2	baseplate wedge subunit	tail	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0060	VCJDKWAR_CDS_0060
VCJDKWAR_CDS_0061	37625	38293	+	GCA_013114135.1_2|316589-363522	-61846.200839237885	1228	237.0	0.567	7.811e-74	p284533 VI_03834	PHANOTATE	CDS	#07e9a2	tail protein	tail	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0061	VCJDKWAR_CDS_0061
VCJDKWAR_CDS_0062	38300	39499	+	GCA_013114135.1_2|316589-363522	-9209210.984057585	13714	154.0	0.542	1.724e-45	p143339 VI_09468	PHANOTATE	CDS	#07e9a2	tail fiber protein	tail	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0062	VCJDKWAR_CDS_0062
VCJDKWAR_CDS_0063	39510	39821	+	GCA_013114135.1_2|316589-363522	-34.548423734481275	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	PHANOTATE	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0063	VCJDKWAR_CDS_0063
VCJDKWAR_CDS_0064	39814	40200	+	GCA_013114135.1_2|316589-363522	-1810.890925308652	37968	42.0	0.387	3.14e-08	p427881 VI_03631	PHANOTATE	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0064	VCJDKWAR_CDS_0064
VCJDKWAR_CDS_0065	40197	41090	+	GCA_013114135.1_2|316589-363522	-71018.20757835901	1677	195.0	0.396	1.596e-58	NC_001697_p40	PHANOTATE	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0065	VCJDKWAR_CDS_0065
VCJDKWAR_CDS_0066	41087	41635	+	GCA_013114135.1_2|316589-363522	-3880.441170471348	1398	158.0	0.529	1.548e-47	p43006 VI_12007	PHANOTATE	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0066	VCJDKWAR_CDS_0066
VCJDKWAR_CDS_0067	41632	43212	+	GCA_013114135.1_2|316589-363522	-2934548267.322688	2258	606.0	0.615	4.546e-195	p255640 VI_08172	PHANOTATE	CDS	#07e9a2	baseplate protein	tail	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0067	VCJDKWAR_CDS_0067
VCJDKWAR_CDS_0068	43212	43409	+	GCA_013114135.1_2|316589-363522	-36.75044169910292	5576	85.0	0.652	3.6379999999999996e-24	NC_019722_p12	PHANOTATE	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0068	VCJDKWAR_CDS_0068
VCJDKWAR_CDS_0069	44061	43438	-	GCA_013114135.1_2|316589-363522	-126103.22390597068	1349	80.0	0.481	7.403e-20	p427351 VI_06731	PHANOTATE	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0069	VCJDKWAR_CDS_0069
VCJDKWAR_CDS_0070	44207	44112	-	GCA_013114135.1_2|316589-363522	-1.4916856561546248	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	PHANOTATE	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0070	VCJDKWAR_CDS_0070
VCJDKWAR_CDS_0071	45445	44249	-	GCA_013114135.1_2|316589-363522	-126035600.9700922	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	PHANOTATE	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0071	VCJDKWAR_CDS_0071
VCJDKWAR_CDS_0072	45547	45452	-	GCA_013114135.1_2|316589-363522	-0.9464368469071088	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	PHANOTATE	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0072	VCJDKWAR_CDS_0072
VCJDKWAR_CDS_0073	45560	45772	+	GCA_013114135.1_2|316589-363522	-0.5992135870705818	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	PHANOTATE	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0073	VCJDKWAR_CDS_0073
VCJDKWAR_CDS_0074	45817	46488	+	GCA_013114135.1_2|316589-363522	-35639.51793584683	18886	163.0	0.798	2.305e-47	p389890 VI_07708	PHANOTATE	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0074	VCJDKWAR_CDS_0074
VCJDKWAR_CDS_0075	46621	46734	+	GCA_013114135.1_2|316589-363522	-0.4141999657350568	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	PHANOTATE	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0075	VCJDKWAR_CDS_0075
VCJDKWAR_CDS_0076	46767	46934	+	GCA_013114135.1_2|316589-363522	-4.573488493366123	9582	81.0	0.698	3.874e-19	p95148 VI_11487	PHANOTATE	CDS	#838383	dehydrogenase	other	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0076	VCJDKWAR_CDS_0076
