seqname	trim_orf_index_start	trim_orf_index_end	trim_bp_start	trim_bp_end	trim_pr	trim_pr_max	prox_orf_index_start	prox_orf_index_end	prox_bp_start	prox_bp_end	prox_pr	prox_pr_max	partial	full_orf_index_start	full_orf_index_end	full_bp_start	full_bp_end	pr_full	arc	bac	euk	vir	mix	unaligned	hallmark_cnt	group	shape	seqname_new	final_max_score	final_max_score_group
GCA_002877525.1_518	1	3	2	2237	0.993	0.993	1	3	2	2237	NA	NA	0	1	3	2	2237	0.993	0.0	0.0	0.0	33.3	0.0	66.7	0	ssDNA	linear	GCA_002877525.1_518||full	0.993	ssDNA
GCA_002877525.1_505	1	16	3	10189	1.0	1.0	1	16	3	10189	NA	NA	0	1	16	3	10189	1.0	0.0	6.2	0.0	68.8	0.0	25.0	3	dsDNAphage	linear	GCA_002877525.1_505||full	1.0	dsDNAphage
GCA_002877525.1_475	1	13	1	9597	0.987	0.987	1	13	1	9597	NA	NA	0	1	13	1	9597	0.987	0.0	30.8	0.0	69.2	0.0	0.0	4	dsDNAphage	linear	GCA_002877525.1_475||full	0.987	dsDNAphage
GCA_002877525.1_472	1	3	94	3642	0.56	0.56	1	3	94	3642	NA	NA	0	1	3	94	3642	0.56	0.0	0.0	0.0	33.3	0.0	66.7	0	dsDNAphage	linear	GCA_002877525.1_472||full	0.56	dsDNAphage
GCA_002877525.1_427	1	2	44	1943	0.993	0.993	1	2	44	1943	NA	NA	0	1	2	44	1943	0.993	0.0	0.0	0.0	100.0	0.0	0.0	0	ssDNA	linear	GCA_002877525.1_427||full	0.993	ssDNA
GCA_002877525.1_42	1	4	221	4306	0.6	0.6	1	4	221	4306	NA	NA	0	1	4	221	4306	0.6	0.0	0.0	0.0	50.0	0.0	50.0	0	ssDNA	linear	GCA_002877525.1_42||full	0.6	ssDNA
GCA_002877525.1_416	1	6	2	3328	0.5	0.5	1	6	2	3328	NA	NA	0	1	6	2	3328	0.5	0.0	0.0	0.0	33.3	16.7	50.0	0	dsDNAphage	linear	GCA_002877525.1_416||full	0.5	dsDNAphage
GCA_002877525.1_353	1	4	117	1739	0.74	0.74	1	4	117	1739	NA	NA	0	1	4	117	1739	0.74	0.0	0.0	0.0	25.0	0.0	75.0	0	ssDNA	linear	GCA_002877525.1_353||full	0.74	ssDNA
GCA_002877525.1_343	1	8	123	4420	0.927	0.927	1	8	123	4420	NA	NA	0	1	8	123	4420	0.927	0.0	0.0	0.0	12.5	0.0	87.5	0	dsDNAphage	linear	GCA_002877525.1_343||full	0.927	dsDNAphage
GCA_002877525.1_215	1	2	2	1808	0.833	0.833	1	2	2	1808	NA	NA	0	1	2	2	1808	0.833	0.0	0.0	0.0	50.0	0.0	50.0	0	ssDNA	linear	GCA_002877525.1_215||full	0.833	ssDNA
GCA_002877525.1_185	1	6	2	6350	0.76	0.76	1	6	2	6350	NA	NA	0	1	6	2	6350	0.76	0.0	0.0	0.0	16.7	0.0	83.3	0	dsDNAphage	linear	GCA_002877525.1_185||full	0.76	dsDNAphage
GCA_002877525.1_160	1	2	1	1401	0.94	0.94	1	2	1	1401	NA	NA	0	1	2	1	1401	0.94	0.0	0.0	0.0	50.0	0.0	50.0	0	ssDNA	linear	GCA_002877525.1_160||full	0.94	ssDNA
GCA_002877525.1_121	1	8	211	4498	0.867	0.867	1	8	211	4498	NA	NA	0	1	8	211	4498	0.867	0.0	0.0	0.0	50.0	0.0	50.0	0	dsDNAphage	linear	GCA_002877525.1_121||full	0.867	dsDNAphage
