GCA_000259935.1_03710	540	Unknown_nonRbmB
GCA_000272045.2_03721	538	Unknown_nonRbmB
GCA_000272065.2_01482	538	Unknown_nonRbmB
GCA_000272065.2_01723	415	Unknown_nonRbmB
GCA_000272085.2_02255	538	Unknown_nonRbmB
GCA_000272105.2_02645	538	Unknown_nonRbmB
GCA_000272125.2_00380	344	Unknown_nonRbmB
GCA_000272125.2_00943	538	Unknown_nonRbmB
GCA_000272145.2_03431	387	RbmB
GCA_000272185.2_01636	412	Unknown_nonRbmB
GCA_000272185.2_01649	538	Unknown_nonRbmB
GCA_000272205.2_00192	538	Unknown_nonRbmB
GCA_000272225.2_01194	538	Unknown_nonRbmB
GCA_000272245.2_00438	538	Unknown_nonRbmB
GCA_000272265.2_02779	538	Unknown_nonRbmB
GCA_000272285.1_01527	866	Unknown_nonRbmB
GCA_000272285.1_03559	538	Unknown_nonRbmB
GCA_000272305.2_02265	538	Unknown_nonRbmB
GCA_000272325.2_02478	538	Unknown_nonRbmB
GCA_000272345.2_00819	384	Unknown_nonRbmB
GCA_000272385.2_02607	866	Unknown_nonRbmB
GCA_000272425.1_00877	328	Unknown_nonRbmB
GCA_000275705.1_00340	534	Unknown_nonRbmB
GCA_000275705.1_03478	581	Unknown_nonRbmB
GCA_000275705.1_05157	905	Unknown_nonRbmB
GCA_000279265.1_00559	834	Unknown_nonRbmB
GCA_000279265.1_01858	397	RbmB
GCA_000279285.1_01085	397	RbmB
GCA_000279285.1_03057	834	Unknown_nonRbmB
GCA_000280885.2_00409	522	Unknown_nonRbmB
GCA_000280885.2_03078	412	Unknown_nonRbmB
GCA_000280885.2_03086	523	Unknown_nonRbmB
GCA_000280885.2_03210	905	Unknown_nonRbmB
GCA_000286955.2_00465	364	Pectatelyase
GCA_000286955.2_01834	348	Pectinesterase
GCA_000286955.2_02749	926	Unknown_nonRbmB
GCA_000286975.2_00743	522	Unknown_nonRbmB
GCA_000286975.2_00794	523	Unknown_nonRbmB
GCA_000286975.2_02015	905	Unknown_nonRbmB
GCA_000286975.2_03604	891	Unknown_nonRbmB
GCA_000287095.2_00864	388	Unknown_nonRbmB
GCA_000287115.2_01678	410	RbmB
GCA_000287155.2_00286	410	RbmB
GCA_000302895.1_01143	371	RbmB
GCA_000302965.1_01339	408	RbmB
GCA_000302965.1_01971	834	Unknown_nonRbmB
GCA_000303085.1_01891	397	RbmB
GCA_000304995.1_01603	413	RbmB
GCA_000305115.2_01503	397	RbmB
GCA_000305715.2_00896	581	Unknown_nonRbmB
GCA_000305715.2_03524	538	Unknown_nonRbmB
GCA_000305715.2_05021	905	Unknown_nonRbmB
GCA_000305755.2_01512	905	Unknown_nonRbmB
GCA_000305755.2_02145	538	Unknown_nonRbmB
GCA_000315135.1_00059	742	Pectatelyase
GCA_000315135.1_02097	581	Unknown_nonRbmB
GCA_000316985.1_03925	508	Unknown_nonRbmB
GCA_000328405.1_03137	742	Pectatelyase
GCA_000338875.1_01075	543	Unknown_nonRbmB
GCA_000338875.1_02366	802	Unknown_nonRbmB
GCA_000338875.1_03706	393	RbmB
GCA_000342305.2_05041	743	Pectatelyase
GCA_000347495.1_01307	742	Pectatelyase
GCA_000347555.1_01856	581	Unknown_nonRbmB
GCA_000347555.1_02768	905	Unknown_nonRbmB
GCA_000347555.1_03680	540	Unknown_nonRbmB
GCA_000348345.2_00573	408	RbmB
GCA_000348345.2_02208	807	Unknown_nonRbmB
GCA_000348425.2_00797	408	RbmB
GCA_000388025.1_00501	417	Pectatelyase
GCA_000400205.1_01738	905	Unknown_nonRbmB
GCA_000400225.1_01455	538	Unknown_nonRbmB
GCA_000400225.1_05065	905	Unknown_nonRbmB
GCA_000400245.1_02157	905	Unknown_nonRbmB
GCA_000400245.1_03768	538	Unknown_nonRbmB
GCA_000400245.1_05173	581	Unknown_nonRbmB
GCA_000400265.1_00331	240	Unknown_nonRbmB
GCA_000400265.1_01773	950	Unknown_nonRbmB
GCA_000400285.1_03250	905	Unknown_nonRbmB
GCA_000400285.1_03938	538	Unknown_nonRbmB
GCA_000400305.1_00443	905	Unknown_nonRbmB
GCA_000400305.1_04719	581	Unknown_nonRbmB
GCA_000400305.1_05077	540	Unknown_nonRbmB
GCA_000400325.1_01257	538	Unknown_nonRbmB
GCA_000400325.1_03252	905	Unknown_nonRbmB
GCA_000400365.1_01766	581	Unknown_nonRbmB
GCA_000400365.1_02852	905	Unknown_nonRbmB
GCA_000400365.1_04829	538	Unknown_nonRbmB
GCA_000400385.1_03599	538	Unknown_nonRbmB
GCA_000400405.1_01052	905	Unknown_nonRbmB
GCA_000417625.1_01188	292	Unknown_nonRbmB
GCA_000417625.1_01461	741	Pectatelyase
GCA_000417625.1_01462	343	Pectinesterase
GCA_000417905.1_03094	297	Unknown_nonRbmB
GCA_000418995.1_02198	292	Unknown_nonRbmB
GCA_000426765.1_01621	529	Pectatelyase
GCA_000426765.1_01639	745	Pectatelyase
GCA_000426765.1_01661	863	Unknown_nonRbmB
GCA_000426765.1_01667	361	Pectinesterase
GCA_000430425.1_04644	742	Pectatelyase
GCA_000438805.2_02891	408	RbmB
GCA_000442925.1_01231	540	Unknown_nonRbmB
GCA_000442925.1_03591	905	Unknown_nonRbmB
GCA_000454165.1_03858	742	Pectatelyase
GCA_000454245.1_01093	581	Unknown_nonRbmB
GCA_000454245.1_01226	742	Pectatelyase
GCA_000454475.1_00559	742	Pectatelyase
GCA_000461895.1_01557	410	Unknown_nonRbmB
GCA_000461895.1_03263	404	RbmB
GCA_000467185.1_01104	915	Unknown_nonRbmB
GCA_000467185.1_01312	932	Unknown_nonRbmB
GCA_000467185.1_01679	522	Unknown_nonRbmB
GCA_000467185.1_02193	521	Unknown_nonRbmB
GCA_000473785.1_00870	393	RbmB
GCA_000473785.1_01770	547	Unknown_nonRbmB
GCA_000473785.1_03110	802	Unknown_nonRbmB
GCA_000473825.1_03053	834	Unknown_nonRbmB
GCA_000477475.1_00142	742	Pectatelyase
GCA_000489015.1_00860	742	Pectatelyase
GCA_000489035.1_01071	742	Pectatelyase
GCA_000489055.1_03246	742	Pectatelyase
GCA_000489075.1_00276	742	Pectatelyase
GCA_000489095.1_00525	742	Pectatelyase
GCA_000489115.1_01675	742	Pectatelyase
GCA_000489135.1_00993	742	Pectatelyase
GCA_000489155.1_04225	613	Pectatelyase
GCA_000489175.1_00374	742	Pectatelyase
GCA_000489195.1_00480	742	Pectatelyase
GCA_000489215.1_00923	742	Pectatelyase
GCA_000489235.1_00852	742	Pectatelyase
GCA_000489275.1_03597	742	Pectatelyase
GCA_000489295.1_04244	613	Pectatelyase
GCA_000489435.1_00648	742	Pectatelyase
GCA_000489495.1_00625	742	Pectatelyase
GCA_000489515.1_00626	742	Pectatelyase
GCA_000489535.1_04289	411	Pectatelyase
GCA_000489555.1_01153	742	Pectatelyase
GCA_000489635.1_00176	581	Unknown_nonRbmB
GCA_000489635.1_01108	742	Pectatelyase
GCA_000489655.1_01299	742	Pectatelyase
GCA_000489675.1_00686	742	Pectatelyase
GCA_000489775.1_01396	742	Pectatelyase
GCA_000489815.1_03466	742	Pectatelyase
GCA_000489875.1_00064	742	Pectatelyase
GCA_000489895.1_02151	845	Unknown_nonRbmB
GCA_000489935.1_01416	742	Pectatelyase
GCA_000489955.1_04096	613	Pectatelyase
GCA_000489975.1_03208	742	Pectatelyase
GCA_000490015.1_00914	742	Pectatelyase
GCA_000490035.1_00978	742	Pectatelyase
GCA_000490055.1_00512	742	Pectatelyase
GCA_000490075.1_00435	742	Pectatelyase
GCA_000490095.1_03928	613	Pectatelyase
GCA_000490135.1_00848	742	Pectatelyase
GCA_000490155.1_04038	742	Pectatelyase
GCA_000490255.1_00994	742	Pectatelyase
GCA_000490275.1_02105	742	Pectatelyase
GCA_000490315.1_00793	742	Pectatelyase
GCA_000490335.1_01021	392	Pectatelyase
GCA_000490415.1_01319	742	Pectatelyase
GCA_000490515.1_00828	613	Pectatelyase
GCA_000490775.1_04084	729	Pectatelyase
GCA_000491035.1_02575	742	Pectatelyase
GCA_000491155.1_02446	742	Pectatelyase
GCA_000491215.1_03365	742	Pectatelyase
GCA_000491235.1_01058	742	Pectatelyase
GCA_000491255.1_04335	643	Pectatelyase
GCA_000491315.1_03608	742	Pectatelyase
GCA_000491335.1_01100	742	Pectatelyase
GCA_000491375.1_00003	742	Pectatelyase
GCA_000491395.1_03940	742	Pectatelyase
GCA_000491495.1_04424	411	Pectatelyase
GCA_000491595.1_02925	742	Pectatelyase
GCA_000491635.1_00191	742	Pectatelyase
GCA_000491675.1_01793	742	Pectatelyase
GCA_000491695.1_02360	742	Pectatelyase
GCA_000491715.1_03614	742	Pectatelyase
GCA_000491755.1_04293	417	Pectatelyase
GCA_000491775.1_04522	689	Pectatelyase
GCA_000491795.1_00860	742	Pectatelyase
GCA_000491815.1_04084	742	Pectatelyase
GCA_000491855.1_04149	411	Pectatelyase
GCA_000491875.1_01033	742	Pectatelyase
GCA_000491895.1_01418	613	Pectatelyase
GCA_000492075.1_00240	742	Pectatelyase
GCA_000492095.1_00572	742	Pectatelyase
GCA_000493315.1_01407	299	Unknown_nonRbmB
GCA_000493315.1_03180	905	Unknown_nonRbmB
GCA_000496695.1_00939	521	Unknown_nonRbmB
GCA_000496695.1_01149	522	Unknown_nonRbmB
GCA_000496695.1_01251	936	Unknown_nonRbmB
GCA_000496695.1_02991	916	Unknown_nonRbmB
GCA_000496695.1_03089	945	Unknown_nonRbmB
GCA_000500385.1_03266	285	Unknown_nonRbmB
GCA_000500385.1_03267	205	Unknown_nonRbmB
GCA_000500465.1_03119	742	Pectatelyase
GCA_000500485.1_03348	742	Pectatelyase
GCA_000500545.1_01083	742	Pectatelyase
GCA_000518145.1_02136	839	Unknown_nonRbmB
GCA_000522005.2_00647	392	Pectatelyase
GCA_000523375.1_00629	417	Pectatelyase
GCA_000568495.1_03308	742	Pectatelyase
GCA_000591455.1_03323	742	Pectatelyase
GCA_000591475.1_00260	742	Pectatelyase
GCA_000591495.1_03301	742	Pectatelyase
GCA_000591555.1_03552	742	Pectatelyase
GCA_000593305.2_00055	742	Pectatelyase
GCA_000662375.1_00754	667	Pectatelyase
GCA_000695685.1_03781	538	Unknown_nonRbmB
GCA_000695745.1_02412	531	Unknown_nonRbmB
GCA_000695745.1_03408	459	Unknown_nonRbmB
GCA_000696385.1_00045	256	RbmB
GCA_000699205.1_04383	905	Unknown_nonRbmB
GCA_000699205.1_06851	534	Unknown_nonRbmB
GCA_000701045.2_03859	742	Pectatelyase
GCA_000706925.1_04973	486	Pectatelyase
GCA_000706925.1_04974	257	Unknown_nonRbmB
GCA_000706945.2_04288	911	Unknown_nonRbmB
GCA_000706985.2_03299	742	Pectatelyase
GCA_000707065.2_01516	742	Pectatelyase
GCA_000707145.1_02917	317	Pectatelyase
GCA_000707145.1_02918	429	Pectatelyase
GCA_000707165.1_00482	486	Pectatelyase
GCA_000707165.1_00483	257	Unknown_nonRbmB
GCA_000707185.2_03597	742	Pectatelyase
GCA_000707185.2_04583	309	Unknown_nonRbmB
GCA_000707345.1_02779	265	Unknown_nonRbmB
GCA_000707345.1_02780	486	Pectatelyase
GCA_000707405.1_04298	516	Pectatelyase
GCA_000707685.2_00858	742	Pectatelyase
GCA_000707705.2_01611	742	Pectatelyase
GCA_000707725.2_02569	742	Pectatelyase
GCA_000707905.2_01843	742	Pectatelyase
GCA_000711805.1_00504	606	Unknown_nonRbmB
GCA_000711805.1_00525	350	Unknown_nonRbmB
GCA_000711805.1_00532	742	Pectatelyase
GCA_000711805.1_00932	766	Unknown_nonRbmB
GCA_000711805.1_01405	752	Unknown_nonRbmB
GCA_000711805.1_01824	867	Unknown_nonRbmB
GCA_000711805.1_02001	437	Pectatelyase
GCA_000711805.1_02211	548	Unknown_nonRbmB
GCA_000711805.1_03455	516	Unknown_nonRbmB
GCA_000723485.1_01101	483	Unknown_nonRbmB
GCA_000723485.1_03616	728	Unknown_nonRbmB
GCA_000723485.1_04219	738	Unknown_nonRbmB
GCA_000723485.1_05206	404	Unknown_nonRbmB
GCA_000723605.1_00412	738	Unknown_nonRbmB
GCA_000723605.1_02019	483	Unknown_nonRbmB
GCA_000723605.1_03992	404	Unknown_nonRbmB
GCA_000723765.1_01031	404	Unknown_nonRbmB
GCA_000723765.1_02201	483	Unknown_nonRbmB
GCA_000723765.1_04135	738	Unknown_nonRbmB
GCA_000723805.1_00377	735	Unknown_nonRbmB
GCA_000723805.1_01124	483	Unknown_nonRbmB
GCA_000723805.1_02872	805	Unknown_nonRbmB
GCA_000723805.1_04734	404	Unknown_nonRbmB
GCA_000732245.1_02616	317	Pectatelyase
GCA_000732245.1_02617	429	Pectatelyase
GCA_000732985.1_00200	742	Pectatelyase
GCA_000732995.1_00543	742	Pectatelyase
GCA_000733315.1_00996	315	Unknown_nonRbmB
GCA_000733315.1_02861	541	Unknown_nonRbmB
GCA_000733315.1_05154	578	Unknown_nonRbmB
GCA_000735705.2_02947	281	RbmB
GCA_000736345.1_02284	742	Pectatelyase
GCA_000736765.1_02449	408	RbmB
GCA_000736785.1_01717	394	RbmB
GCA_000736935.1_02681	408	RbmB
GCA_000736945.1_02553	408	RbmB
GCA_000737015.1_01175	293	RbmB
GCA_000737025.1_00015	408	RbmB
GCA_000737635.1_02814	742	Pectatelyase
GCA_000740015.1_03423	738	Pectatelyase
GCA_000740015.1_03428	346	Pectinesterase
GCA_000740515.2_02729	331	RbmB
GCA_000740665.1_01111	386	Unknown_nonRbmB
GCA_000740665.1_01629	404	RbmB
GCA_000743155.1_01439	743	Pectatelyase
GCA_000743155.1_03628	712	Unknown_nonRbmB
GCA_000743165.1_00691	743	Pectatelyase
GCA_000746665.1_04403	743	Pectatelyase
GCA_000754645.1_00760	292	Unknown_nonRbmB
GCA_000754645.1_03959	741	Pectatelyase
GCA_000754645.1_03961	343	Pectinesterase
GCA_000755365.1_00923	522	Unknown_nonRbmB
GCA_000755365.1_01978	286	Unknown_nonRbmB
GCA_000755365.1_05505	272	Unknown_nonRbmB
GCA_000755365.1_07183	506	Unknown_nonRbmB
GCA_000755385.1_02753	543	Unknown_nonRbmB
GCA_000755385.1_02763	498	Unknown_nonRbmB
GCA_000755385.1_02764	490	Unknown_nonRbmB
GCA_000755405.1_06233	409	Unknown_nonRbmB
GCA_000755405.1_06235	493	Unknown_nonRbmB
GCA_000755405.1_06244	543	Unknown_nonRbmB
GCA_000755425.1_02804	297	Unknown_nonRbmB
GCA_000755425.1_02806	511	Unknown_nonRbmB
GCA_000755425.1_04692	281	Unknown_nonRbmB
GCA_000755425.1_04906	467	Unknown_nonRbmB
GCA_000760625.1_01065	475	Pectatelyase
GCA_000760625.1_01068	265	Pectinesterase
GCA_000763535.1_03349	331	Unknown_nonRbmB
GCA_000763535.1_03405	404	RbmB
GCA_000770115.2_01379	540	Unknown_nonRbmB
GCA_000770115.2_03451	905	Unknown_nonRbmB
GCA_000770115.2_04375	581	Unknown_nonRbmB
GCA_000772065.1_02991	772	Unknown_nonRbmB
GCA_000772065.1_04659	404	RbmB
GCA_000772065.1_04708	386	Unknown_nonRbmB
GCA_000772655.1_04074	905	Unknown_nonRbmB
GCA_000775715.1_03101	741	Pectatelyase
GCA_000786345.1_03515	354	Unknown_nonRbmB
GCA_000786855.1_01366	742	Pectatelyase
GCA_000786865.1_04045	742	Pectatelyase
GCA_000788495.1_00803	408	RbmB
GCA_000788515.1_02192	397	RbmB
GCA_000788675.1_00823	400	Unknown_nonRbmB
GCA_000798995.1_01536	410	RbmB
GCA_000799015.1_00612	292	Unknown_nonRbmB
GCA_000799015.1_02560	741	Pectatelyase
GCA_000799015.1_02561	343	Pectinesterase
GCA_000808535.1_02401	746	Pectatelyase
GCA_000812045.1_03583	408	RbmB
GCA_000817825.1_00612	538	Unknown_nonRbmB
GCA_000817825.1_01627	905	Unknown_nonRbmB
GCA_000818235.1_01549	905	Unknown_nonRbmB
GCA_000818235.1_02228	581	Unknown_nonRbmB
GCA_000818275.1_04451	540	Unknown_nonRbmB
GCA_000818275.1_05240	905	Unknown_nonRbmB
GCA_000818295.1_04247	905	Unknown_nonRbmB
GCA_000818315.1_01586	905	Unknown_nonRbmB
GCA_000818335.1_04826	905	Unknown_nonRbmB
GCA_000818355.1_00194	905	Unknown_nonRbmB
GCA_000818375.1_03159	540	Unknown_nonRbmB
GCA_000818375.1_03839	359	Unknown_nonRbmB
GCA_000818415.1_03472	538	Unknown_nonRbmB
GCA_000818715.1_05106	905	Unknown_nonRbmB
GCA_000827875.1_01873	514	Unknown_nonRbmB
GCA_000829615.1_00182	538	Unknown_nonRbmB
GCA_000829615.1_02422	905	Unknown_nonRbmB
GCA_000829615.1_02765	581	Unknown_nonRbmB
GCA_000829635.1_02532	905	Unknown_nonRbmB
GCA_000829635.1_03527	538	Unknown_nonRbmB
GCA_000829735.1_03787	538	Unknown_nonRbmB
GCA_000829735.1_04417	905	Unknown_nonRbmB
GCA_000830415.1_01084	531	Unknown_nonRbmB
GCA_000830415.1_02033	493	Unknown_nonRbmB
GCA_000830415.1_02312	392	Unknown_nonRbmB
GCA_000830415.1_04116	236	Unknown_nonRbmB
GCA_000830435.1_00090	717	Unknown_nonRbmB
GCA_000830435.1_06302	439	Unknown_nonRbmB
GCA_000830435.1_06315	411	Unknown_nonRbmB
GCA_000830455.1_00758	236	Unknown_nonRbmB
GCA_000830455.1_01462	336	Unknown_nonRbmB
GCA_000830455.1_06492	392	Unknown_nonRbmB
GCA_000830475.1_00896	255	Unknown_nonRbmB
GCA_000830475.1_01097	786	Unknown_nonRbmB
GCA_000830475.1_05198	392	Unknown_nonRbmB
GCA_000834075.1_00459	538	Unknown_nonRbmB
GCA_000834075.1_01539	905	Unknown_nonRbmB
GCA_000834075.1_04437	581	Unknown_nonRbmB
GCA_000834095.1_01715	538	Unknown_nonRbmB
GCA_000834095.1_04499	905	Unknown_nonRbmB
GCA_000877595.2_02727	742	Pectatelyase
GCA_000877605.1_00671	655	Pectatelyase
GCA_000877725.1_01911	382	Pectatelyase
GCA_000878565.1_03581	742	Pectatelyase
GCA_000931495.1_00129	741	Pectatelyase
GCA_000931495.1_00131	343	Pectinesterase
GCA_000931495.1_03113	292	Unknown_nonRbmB
GCA_000953775.1_02105	308	Unknown_nonRbmB
GCA_000958585.1_02008	742	Pectatelyase
GCA_000959745.1_03017	743	Pectatelyase
GCA_000959755.1_02582	743	Pectatelyase
GCA_000959765.1_02713	743	Pectatelyase
GCA_000959775.1_01070	743	Pectatelyase
GCA_000959825.1_02866	743	Pectatelyase
GCA_000959835.1_01785	743	Pectatelyase
GCA_000966395.1_03745	201	RbmB
GCA_000967055.1_01331	743	Pectatelyase
GCA_000967465.2_02160	942	Unknown_nonRbmB
GCA_000967465.2_04551	404	RbmB
GCA_000967465.2_04607	386	Unknown_nonRbmB
GCA_000967475.1_02567	738	Unknown_nonRbmB
GCA_000967475.1_04070	404	Unknown_nonRbmB
GCA_000967475.1_04526	834	Unknown_nonRbmB
GCA_000967475.1_05292	483	Unknown_nonRbmB
GCA_000967495.1_01594	870	Unknown_nonRbmB
GCA_000967495.1_03836	404	RbmB
GCA_000967495.1_03991	802	Unknown_nonRbmB
GCA_000969235.1_02809	397	RbmB
GCA_000969265.1_00292	834	Unknown_nonRbmB
GCA_000969265.1_01622	408	RbmB
GCA_000972025.1_03952	742	Pectatelyase
GCA_000972045.1_04199	850	Unknown_nonRbmB
GCA_000972105.1_04132	742	Pectatelyase
GCA_000983095.1_00663	538	Unknown_nonRbmB
GCA_000983095.1_00677	409	Unknown_nonRbmB
GCA_001012815.1_04544	535	Unknown_nonRbmB
GCA_001013325.1_02131	743	Pectatelyase
GCA_001023125.1_02214	742	Pectatelyase
GCA_001023155.1_00055	742	Pectatelyase
GCA_001048475.1_03520	538	Unknown_nonRbmB
GCA_001048495.1_02336	538	Unknown_nonRbmB
GCA_001048515.1_00545	538	Unknown_nonRbmB
GCA_001048595.1_04691	538	Unknown_nonRbmB
GCA_001048635.1_01191	538	Unknown_nonRbmB
GCA_001048635.1_01933	581	Unknown_nonRbmB
GCA_001048655.1_03177	538	Unknown_nonRbmB
GCA_001050875.1_00961	581	Unknown_nonRbmB
GCA_001050875.1_01765	540	Unknown_nonRbmB
GCA_001050875.1_04130	905	Unknown_nonRbmB
GCA_001185265.1_03732	905	Unknown_nonRbmB
GCA_001185275.1_02229	909	Unknown_nonRbmB
GCA_001185385.1_04153	905	Unknown_nonRbmB
GCA_001185405.1_01981	581	Unknown_nonRbmB
GCA_001185405.1_03159	905	Unknown_nonRbmB
GCA_001185455.1_03482	662	Unknown_nonRbmB
GCA_001185455.1_04397	581	Unknown_nonRbmB
GCA_001185465.1_01347	540	Unknown_nonRbmB
GCA_001185465.1_04092	470	Unknown_nonRbmB
GCA_001185465.1_04215	905	Unknown_nonRbmB
GCA_001185495.1_02075	581	Unknown_nonRbmB
GCA_001185495.1_03809	540	Unknown_nonRbmB
GCA_001185495.1_04767	905	Unknown_nonRbmB
GCA_001185515.1_02854	905	Unknown_nonRbmB
GCA_001185545.1_01930	359	Unknown_nonRbmB
GCA_001185545.1_04001	538	Unknown_nonRbmB
GCA_001185575.1_02673	540	Unknown_nonRbmB
GCA_001185575.1_03865	905	Unknown_nonRbmB
GCA_001185575.1_05005	581	Unknown_nonRbmB
GCA_001185585.1_02030	581	Unknown_nonRbmB
GCA_001185585.1_03361	540	Unknown_nonRbmB
GCA_001185585.1_04752	905	Unknown_nonRbmB
GCA_001188205.1_03453	457	NosD
GCA_001188205.1_04457	772	Unknown_nonRbmB
GCA_001192695.1_03506	905	Unknown_nonRbmB
GCA_001243385.1_02063	538	Unknown_nonRbmB
GCA_001243545.1_02721	538	Unknown_nonRbmB
GCA_001243545.1_04798	327	Unknown_nonRbmB
GCA_001243675.1_02742	538	Unknown_nonRbmB
GCA_001243825.1_03639	538	Unknown_nonRbmB
GCA_001244075.1_02417	538	Unknown_nonRbmB
GCA_001244075.1_02850	410	Unknown_nonRbmB
GCA_001244075.1_03337	328	Unknown_nonRbmB
GCA_001244175.1_01595	538	Unknown_nonRbmB
GCA_001250435.1_03436	240	RbmB
GCA_001251975.1_03295	276	RbmB
GCA_001253315.1_01175	295	RbmB
GCA_001254095.1_01779	408	RbmB
GCA_001254535.1_01112	408	RbmB
GCA_001257035.1_03446	282	RbmB
GCA_001258495.1_03543	346	RbmB
GCA_001262155.1_04512	538	Unknown_nonRbmB
GCA_001262735.1_00208	581	Unknown_nonRbmB
GCA_001262735.1_01051	905	Unknown_nonRbmB
GCA_001262745.1_00452	905	Unknown_nonRbmB
GCA_001262745.1_04928	540	Unknown_nonRbmB
GCA_001267595.1_03391	742	Pectatelyase
GCA_001267625.1_03306	742	Pectatelyase
GCA_001267655.1_02135	862	Unknown_nonRbmB
GCA_001267655.1_02519	742	Pectatelyase
GCA_001267945.1_00629	550	Unknown_nonRbmB
GCA_001267945.1_00874	739	Pectatelyase
GCA_001267945.1_02208	383	RbmB
GCA_001268005.1_03006	742	Pectatelyase
GCA_001268015.1_02748	742	Pectatelyase
