gene	start	stop	frame	contig	score	phrog	alnScore	seqIdentity	eVal	top_hit	Method	Region	color	annot	category	vfdb_hit	vfdb_alnScore	vfdb_seqIdentity	vfdb_eVal	vfdb_short_name	vfdb_description	vfdb_species	CARD_hit	CARD_alnScore	CARD_seqIdentity	CARD_eVal	CARD_species	ARO_Accession	CARD_short_name	Protein_Accession	DNA_Accession	AMR_Gene_Family	Drug_Class	Resistance_Mechanism	count	locus_tag
IHMAYSMO_CDS_0023	19575	19426	-	GCA_008083415.1_14_340300-393490	-1.3885325954397818	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	PHANOTATE	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0023	IHMAYSMO_CDS_0023
IHMAYSMO_CDS_0024	19841	19581	-	GCA_008083415.1_14_340300-393490	-20.632888507901363	6699	117.0	0.654	2.21e-34	p231838 VI_06592	PHANOTATE	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0024	IHMAYSMO_CDS_0024
IHMAYSMO_CDS_0025	20431	19853	-	GCA_008083415.1_14_340300-393490	-719.0852383023325	6609	318.0	0.785	4.1940000000000006e-102	p231837 VI_06592	PHANOTATE	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0025	IHMAYSMO_CDS_0025
IHMAYSMO_CDS_0026	20655	20434	-	GCA_008083415.1_14_340300-393490	-28.11268092463803	25098	176.0	1.0	1.889e-55	p185315 VI_11786	PHANOTATE	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0026	IHMAYSMO_CDS_0026
IHMAYSMO_CDS_0027	20889	20668	-	GCA_008083415.1_14_340300-393490	-10.879377723062383	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	PHANOTATE	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0027	IHMAYSMO_CDS_0027
IHMAYSMO_CDS_0028	21089	20931	-	GCA_008083415.1_14_340300-393490	-9.752510183921144	4712	58.0	0.634	7.793e-15	NC_013651_p44	PHANOTATE	CDS	#f35f49	holin	lysis	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0028	IHMAYSMO_CDS_0028
IHMAYSMO_CDS_0029	21617	21099	-	GCA_008083415.1_14_340300-393490	-704.9276910679838	315	139.0	0.479	1.077e-40	NC_021802_p101	PHANOTATE	CDS	#f35f49	endolysin	lysis	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0029	IHMAYSMO_CDS_0029
IHMAYSMO_CDS_0030	21997	21686	-	GCA_008083415.1_14_340300-393490	-13.270326443636764	38046	99.0	1.0	6.576e-29	p185311 VI_11786	PHANOTATE	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0030	IHMAYSMO_CDS_0030
IHMAYSMO_CDS_0031	22209	22114	-	GCA_008083415.1_14_340300-393490	-5.684549523571367	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	PHANOTATE	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0031	IHMAYSMO_CDS_0031
IHMAYSMO_CDS_0032	22447	22334	-	GCA_008083415.1_14_340300-393490	-4.699031342550194	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	PHANOTATE	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0032	IHMAYSMO_CDS_0032
IHMAYSMO_CDS_0033	22568	22440	-	GCA_008083415.1_14_340300-393490	-15.411353021249829	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	PHANOTATE	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0033	IHMAYSMO_CDS_0033
IHMAYSMO_CDS_0034	22758	23888	+	GCA_008083415.1_14_340300-393490	-92912843.6463979	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	PHANOTATE	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0034	IHMAYSMO_CDS_0034
IHMAYSMO_CDS_0035	25100	23928	-	GCA_008083415.1_14_340300-393490	-852142819.6849614	1802	67.0	0.269	6.29e-15	NC_031010_p172	PHANOTATE	CDS	#838383	radical SAM domain-containing protein	other	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0035	IHMAYSMO_CDS_0035
IHMAYSMO_CDS_0036	26893	25229	-	GCA_008083415.1_14_340300-393490	-175190154192.60797	19870	59.0	0.176	1.224e-11	p201560 VI_04211	PHANOTATE	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0036	IHMAYSMO_CDS_0036
IHMAYSMO_CDS_0037	27089	26979	-	GCA_008083415.1_14_340300-393490	-0.0697761740538398	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	PHANOTATE	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0037	IHMAYSMO_CDS_0037
IHMAYSMO_CDS_0038	29283	27196	-	GCA_008083415.1_14_340300-393490	-5378827261836.349	24564	459.0	1.0	5.597e-151	p435596 VI_11787	PHANOTATE	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0038	IHMAYSMO_CDS_0038
IHMAYSMO_CDS_0039	30977	29280	-	GCA_008083415.1_14_340300-393490	-2245075029.208909	38407	505.0	0.714	4.708e-164	p52050 VI_02694	PHANOTATE	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0039	IHMAYSMO_CDS_0039
IHMAYSMO_CDS_0040	31791	30970	-	GCA_008083415.1_14_340300-393490	-287014.5211323384	370	259.0	0.524	6.501e-81	p248311 VI_09499	PHANOTATE	CDS	#3e83f6	terminase small subunit	head and packaging	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0040	IHMAYSMO_CDS_0040
IHMAYSMO_CDS_0041	32675	31905	-	GCA_008083415.1_14_340300-393490	-42645.38890744464	17382	552.0	1.0	8.636e-182	p239430 VI_07339	PHANOTATE	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0041	IHMAYSMO_CDS_0041
IHMAYSMO_CDS_0042	33755	32787	-	GCA_008083415.1_14_340300-393490	-259332.45658353256	1032	179.0	0.424	2.31e-52	p113701 VI_02986	PHANOTATE	CDS	#ffdf59	replication initiation protein	DNA, RNA and nucleotide metabolism	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0042	IHMAYSMO_CDS_0042
IHMAYSMO_CDS_0043	33916	33740	-	GCA_008083415.1_14_340300-393490	-3.9349644777495456	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	PHANOTATE	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0043	IHMAYSMO_CDS_0043
IHMAYSMO_CDS_0044	34085	33921	-	GCA_008083415.1_14_340300-393490	-59.57215196650646	24084	141.0	1.0	8.965999999999999e-44	p239428 VI_07339	PHANOTATE	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0044	IHMAYSMO_CDS_0044
IHMAYSMO_CDS_0045	34342	34085	-	GCA_008083415.1_14_340300-393490	-22.50277099185241	35410	95.0	0.584	3.892e-27	KY658678_p35	PHANOTATE	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0045	IHMAYSMO_CDS_0045
IHMAYSMO_CDS_0046	34567	34373	-	GCA_008083415.1_14_340300-393490	-8.994102548168371	409	48.0	0.551	5.628e-11	p88852 VI_07592	PHANOTATE	CDS	#a861e3	transcriptional regulator	transcription regulation	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0046	IHMAYSMO_CDS_0046
IHMAYSMO_CDS_0047	34643	35356	+	GCA_008083415.1_14_340300-393490	-6866.151574523768	6201	94.0	0.411	7.646000000000001e-26	p89843 VI_01594	PHANOTATE	CDS	#a861e3	CI-like repressor	transcription regulation	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0047	IHMAYSMO_CDS_0047
IHMAYSMO_CDS_0048	35403	35495	+	GCA_008083415.1_14_340300-393490	-4.900004259574336	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	PHANOTATE	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0048	IHMAYSMO_CDS_0048
IHMAYSMO_CDS_0049	35608	35871	+	GCA_008083415.1_14_340300-393490	-10.962571046381212	16987	202.0	1.0	2.386e-64	p435607 VI_11787	PHANOTATE	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0049	IHMAYSMO_CDS_0049
IHMAYSMO_CDS_0050	35877	36065	+	GCA_008083415.1_14_340300-393490	-10.339677401343216	66	35.0	0.344	3.03e-06	NC_023692_p35	PHANOTATE	CDS	#fea328	excisionase and transcriptional regulator	integration and excision	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0050	IHMAYSMO_CDS_0050
IHMAYSMO_CDS_0051	36041	37264	+	GCA_008083415.1_14_340300-393490	-24465639.829684727	216	182.0	0.413	4.7999999999999997e-54	p381219 VI_06799	PHANOTATE	CDS	#fea328	integrase	integration and excision	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0051	IHMAYSMO_CDS_0051
IHMAYSMO_CDS_0052	37356	37460	+	GCA_008083415.1_14_340300-393490	-0.0615285787615444	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	PHANOTATE	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0052	IHMAYSMO_CDS_0052
IHMAYSMO_CDS_0053	38060	37623	-	GCA_008083415.1_14_340300-393490	-1054.9941489325731	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	PHANOTATE	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0053	IHMAYSMO_CDS_0053
IHMAYSMO_CDS_0054	40503	38077	-	GCA_008083415.1_14_340300-393490	-347067495846894.4	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	PHANOTATE	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0054	IHMAYSMO_CDS_0054
IHMAYSMO_CDS_0055	41351	40503	-	GCA_008083415.1_14_340300-393490	-122203.32268754364	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	PHANOTATE	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0055	IHMAYSMO_CDS_0055
IHMAYSMO_CDS_0056	42297	41338	-	GCA_008083415.1_14_340300-393490	-10737.134548431588	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	PHANOTATE	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0056	IHMAYSMO_CDS_0056
IHMAYSMO_CDS_0057	43616	42300	-	GCA_008083415.1_14_340300-393490	-4735464153.375628	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	PHANOTATE	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0057	IHMAYSMO_CDS_0057
IHMAYSMO_CDS_0058	44924	43626	-	GCA_008083415.1_14_340300-393490	-141794030.28646916	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	PHANOTATE	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0058	IHMAYSMO_CDS_0058
IHMAYSMO_CDS_0059	45213	45124	-	GCA_008083415.1_14_340300-393490	-0.059491110242323	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	PHANOTATE	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0059	IHMAYSMO_CDS_0059
IHMAYSMO_CDS_0060	45338	45192	-	GCA_008083415.1_14_340300-393490	-0.0900549005499084	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	PHANOTATE	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0060	IHMAYSMO_CDS_0060
IHMAYSMO_CDS_0061	45694	45536	-	GCA_008083415.1_14_340300-393490	-0.1199057911159133	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	PHANOTATE	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0061	IHMAYSMO_CDS_0061
IHMAYSMO_CDS_0062	46716	45685	-	GCA_008083415.1_14_340300-393490	-398380.4277268582	38714	141.0	1.0	6.879e-44	p185261 VI_11784	PHANOTATE	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0062	IHMAYSMO_CDS_0062
IHMAYSMO_CDS_0063	47912	46719	-	GCA_008083415.1_14_340300-393490	-4557354.767856509	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	PHANOTATE	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0063	IHMAYSMO_CDS_0063
IHMAYSMO_CDS_0064	47889	48011	+	GCA_008083415.1_14_340300-393490	-0.1216786408364619	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	PHANOTATE	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0064	IHMAYSMO_CDS_0064
IHMAYSMO_CDS_0065	48101	48253	+	GCA_008083415.1_14_340300-393490	-16.86406889712065	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	PHANOTATE	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0065	IHMAYSMO_CDS_0065
IHMAYSMO_CDS_0066	48231	49091	+	GCA_008083415.1_14_340300-393490	-236393.14328120445	35659	383.0	0.685	2.834e-123	p27086 VI_03027	PHANOTATE	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0066	IHMAYSMO_CDS_0066
IHMAYSMO_CDS_0067	49111	49824	+	GCA_008083415.1_14_340300-393490	-3338.912972282403	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	PHANOTATE	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0067	IHMAYSMO_CDS_0067
IHMAYSMO_CDS_0068	49930	50868	+	GCA_008083415.1_14_340300-393490	-232748.51221666744	3736	123.0	0.286	1.9329999999999998e-33	p409858 VI_02557	PHANOTATE	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0068	IHMAYSMO_CDS_0068
IHMAYSMO_CDS_0069	50862	51245	+	GCA_008083415.1_14_340300-393490	-981.4594287640122	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	PHANOTATE	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0069	IHMAYSMO_CDS_0069
IHMAYSMO_CDS_0070	52627	51323	-	GCA_008083415.1_14_340300-393490	-13270694.464801678	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	PHANOTATE	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0070	IHMAYSMO_CDS_0070
IHMAYSMO_CDS_0071	52658	52804	+	GCA_008083415.1_14_340300-393490	-1.4725268534280418	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	PHANOTATE	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0071	IHMAYSMO_CDS_0071
IHMAYSMO_CDS_0072	52786	53043	+	GCA_008083415.1_14_340300-393490	-192.0234437522369	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	PHANOTATE	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0072	IHMAYSMO_CDS_0072
IHMAYSMO_CDS_0073	53061	53171	+	GCA_008083415.1_14_340300-393490	-1.1664447038735015	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	PHANOTATE	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0073	IHMAYSMO_CDS_0073
