GCA_022290535.1_01689	Not_in_prophage	No prophage in this contig
GCA_014833025.1_04031	Not_in_prophage	No prophage in this contig
GCA_000662375.1_00754	Not_in_prophage	No prophage in this contig
GCA_009763545.1_03797	Same_contig	This gene GCA_009763545.1_2:802131-803816 is close to the prophage GCA_009763545.1_2:1751636-1790161
GCA_006372905.1_01531	Not_in_prophage	No prophage in this contig
GCA_006368705.1_03896	Not_in_prophage	No prophage in this contig
GCA_008039905.1_01516	Not_in_prophage	No prophage in this contig
GCA_024530955.1_03597	Not_in_prophage	No prophage in this contig
GCA_000489815.1_03466	Not_in_prophage	No prophage in this contig
GCA_006372185.1_01505	Not_in_prophage	No prophage in this contig
GCA_001727155.1_03589	Not_in_prophage	No prophage in this contig
GCA_004324505.1_04543	Not_in_prophage	No prophage in this contig
GCA_006372545.1_01014	Not_in_prophage	No prophage in this contig
GCA_024745225.1_03980	Not_in_prophage	No prophage in this contig
GCA_001951115.1_02887	Not_in_prophage	No prophage in this contig
GCA_000775715.1_03101	Not_in_prophage	No prophage in this contig
GCA_020251965.1_00213	Same_contig	This gene GCA_020251965.1_1:238259-240490 is close to the prophage GCA_020251965.1_1:546710-629412
GCA_001890545.1_02666	Not_in_prophage	No prophage in this contig
GCA_002903555.1_03045	Not_in_prophage	No prophage in this contig
GCA_000959765.1_02713	Not_in_prophage	No prophage in this contig
GCA_017290475.1_00474	Not_in_prophage	No prophage in this contig
GCA_002903545.1_01174	Not_in_prophage	No prophage in this contig
GCA_022289235.1_00227	Not_in_prophage	No prophage in this contig
GCA_000743165.1_00691	Same_contig	This gene GCA_000743165.1_4:458761-460992 is close to the prophage GCA_000743165.1_4:1040313-1068950
GCA_004215235.1_02210	Not_in_prophage	No prophage in this contig
GCA_000743155.1_01439	Not_in_prophage	No prophage in this contig
GCA_004215095.1_01268	Not_in_prophage	No prophage in this contig
GCA_001471305.2_03246	Same_contig	This gene GCA_001471305.2_2:287614-289845 is close to the prophage GCA_001471305.2_2:1425074-1445582
GCA_004214765.1_00823	Not_in_prophage	No prophage in this contig
GCA_000959745.1_03017	Not_in_prophage	No prophage in this contig
GCA_002265325.1_01766	Not_in_prophage	No prophage in this contig
GCA_002265345.1_03265	Not_in_prophage	No prophage in this contig
GCA_000959835.1_01785	Same_contig	This gene GCA_000959835.1_13:668724-670955 is close to the prophage GCA_000959835.1_13:1-18324
GCA_002891685.1_04202	Not_in_prophage	No prophage in this contig
GCA_000967055.1_01331	Not_in_prophage	No prophage in this contig
GCA_004214575.1_01540	Not_in_prophage	No prophage in this contig
GCA_022376335.1_00536	Not_in_prophage	No prophage in this contig
GCA_022289575.1_03688	Not_in_prophage	No prophage in this contig
GCA_002903265.1_03732	Not_in_prophage	No prophage in this contig
GCA_000959825.1_02866	Not_in_prophage	No prophage in this contig
GCA_001889185.1_02176	Not_in_prophage	No prophage in this contig
GCA_020252165.1_00518	Not_in_prophage	No prophage in this contig
GCA_013369375.1_04000	Not_in_prophage	No prophage in this contig
GCA_009764115.1_03276	Not_in_prophage	No prophage in this contig
GCA_022289275.1_00612	Not_in_prophage	No prophage in this contig
GCA_002073055.1_04064	Not_in_prophage	No prophage in this contig
GCA_013369385.1_03341	Not_in_prophage	No prophage in this contig
GCA_004215315.1_02701	Not_in_prophage	No prophage in this contig
GCA_020252125.1_00161	Not_in_prophage	No prophage in this contig
GCA_000959775.1_01070	Not_in_prophage	No prophage in this contig
GCA_004214675.1_01150	Not_in_prophage	No prophage in this contig
GCA_020252155.1_00386	Not_in_prophage	No prophage in this contig
GCA_020252285.1_00488	Not_in_prophage	No prophage in this contig
GCA_003798485.1_03958	Not_in_prophage	No prophage in this contig
GCA_022808475.1_01477	Same_contig	This gene GCA_022808475.1_32:604116-606344 is close to the prophage GCA_022808475.1_32:671104-744255
GCA_016094295.1_01734	Not_in_prophage	No prophage in this contig
GCA_000186585.1_04301	Same_contig	This gene GCA_000186585.1_2:1509609-1511840 is close to the prophage GCA_000186585.1_2:659685-735419
GCA_001889185.1_02175	Not_in_prophage	No prophage in this contig
GCA_000959755.1_02582	Not_in_prophage	No prophage in this contig
GCA_002117205.1_04384	Not_in_prophage	No prophage in this contig
GCA_003071965.1_01909	Not_in_prophage	No prophage in this contig
GCA_020252265.1_03512	Not_in_prophage	No prophage in this contig
GCA_017290755.1_02571	Not_in_prophage	No prophage in this contig
GCA_004215105.1_01114	Not_in_prophage	No prophage in this contig
GCA_003072055.1_03444	Not_in_prophage	No prophage in this contig
GCA_017291175.1_04012	Not_in_prophage	No prophage in this contig
GCA_015351355.1_01466	Not_in_prophage	No prophage in this contig
GCA_003072025.1_01437	Not_in_prophage	No prophage in this contig
GCA_004215015.1_02227	Not_in_prophage	No prophage in this contig
GCA_017291195.1_03814	Not_in_prophage	No prophage in this contig
GCA_022808495.1_00741	Not_in_prophage	No prophage in this contig
GCA_020169635.1_01400	Not_in_prophage	No prophage in this contig
GCA_000009745.1_04430	Same_contig	This gene GCA_000009745.1_2:1526346-1528577 is close to the prophage GCA_000009745.1_2:932010-1007732
GCA_022808515.1_01828	Same_contig	This gene GCA_022808515.1_26:1054936-1057167 is close to the prophage GCA_022808515.1_26:457167-543530
GCA_004214565.1_03202	Not_in_prophage	No prophage in this contig
GCA_013369285.1_00993	Not_in_prophage	No prophage in this contig
GCA_003072005.1_00232	Not_in_prophage	No prophage in this contig
GCA_017291295.1_04370	Not_in_prophage	No prophage in this contig
GCA_000342305.2_05041	Not_in_prophage	No prophage in this contig
GCA_022289315.1_00365	Not_in_prophage	No prophage in this contig
GCA_001890625.1_00980	Not_in_prophage	No prophage in this contig
GCA_001890655.1_03268	Not_in_prophage	No prophage in this contig
GCA_002903785.1_04205	Not_in_prophage	No prophage in this contig
GCA_012275045.1_04423	Not_in_prophage	No prophage in this contig
GCA_020252105.1_03159	Not_in_prophage	No prophage in this contig
GCA_020169625.1_01937	Not_in_prophage	No prophage in this contig
GCA_024745695.1_00302	Not_in_prophage	No prophage in this contig
GCA_001890565.1_00595	Not_in_prophage	No prophage in this contig
GCA_002903465.1_04178	Not_in_prophage	No prophage in this contig
GCA_001433435.1_04327	Not_in_prophage	No prophage in this contig
GCA_014525285.1_00850	Same_contig	This gene GCA_014525285.1_1:931930-934161 is close to the prophage GCA_014525285.1_1:201635-325627
GCA_014107515.1_04224	Same_contig	This gene GCA_014107515.1_2:1164258-1166489 is close to the prophage GCA_014107515.1_2:1797887-1890882
GCA_020252305.1_00109	Not_in_prophage	No prophage in this contig
GCA_021852965.1_00953	Not_in_prophage	No prophage in this contig
GCA_022289475.1_00322	Not_in_prophage	No prophage in this contig
GCA_017291165.1_04531	Not_in_prophage	No prophage in this contig
GCA_000746665.1_04403	Same_contig	This gene GCA_000746665.1_2:1493490-1495721 is close to the prophage GCA_000746665.1_2:905805-940078
GCA_022289285.1_00321	Not_in_prophage	No prophage in this contig
GCA_001890485.1_00483	Not_in_prophage	No prophage in this contig
GCA_001890585.1_00522	Not_in_prophage	No prophage in this contig
GCA_004215005.1_04022	Not_in_prophage	No prophage in this contig
GCA_009758215.1_02141	Not_in_prophage	No prophage in this contig
GCA_004214475.1_02032	Not_in_prophage	No prophage in this contig
GCA_014525125.1_03281	Same_contig	This gene GCA_014525125.1_5:454800-457031 is close to the prophage GCA_014525125.1_5:1634255-1652878
GCA_001558515.2_00649	Not_in_prophage	No prophage in this contig
GCA_001013325.1_02131	Same_contig	This gene GCA_001013325.1_56:859545-861776 is close to the prophage GCA_001013325.1_56:210642-303237
GCA_017291075.1_03957	Not_in_prophage	No prophage in this contig
GCA_004214375.1_01793	Not_in_prophage	No prophage in this contig
GCA_024346755.1_02302	Same_contig	This gene GCA_024346755.1_1:2567497-2569776 is close to the prophage GCA_024346755.1_1:2459133-2533393
GCA_900130105.1_00032	Not_in_prophage	No prophage in this contig
GCA_024529975.1_01396	Same_contig	This gene GCA_024529975.1_1:1468865-1471132 is close to the prophage GCA_024529975.1_1:1535230-1728162
GCA_900143745.1_04860	Not_in_prophage	No prophage in this contig
GCA_015686695.1_03409	Same_contig	This gene GCA_015686695.1_4:97614-98936 is close to the prophage GCA_015686695.1_4:677775-700439
GCA_009874545.1_03542	Not_in_prophage	No prophage in this contig
GCA_024347055.1_03774	Not_in_prophage	No prophage in this contig
GCA_024346955.1_02118	Same_contig	This gene GCA_024346955.1_1:2347551-2348864 is close to the prophage GCA_024346955.1_1:3558707-3586672
GCA_000711805.1_02001	Not_in_prophage	No prophage in this contig
GCA_001506075.1_01023	Same_contig	This gene GCA_001506075.1_1:1120982-1122295 is close to the prophage GCA_001506075.1_1:2110278-2174579
GCA_024347115.1_02078	Same_contig	This gene GCA_024347115.1_1:2316714-2318027 is close to the prophage GCA_024347115.1_1:1455517-1512969
GCA_014083925.1_01123	Same_contig	This gene GCA_014083925.1_1:1224256-1225569 is close to the prophage GCA_014083925.1_1:2245449-2306615
GCA_002196515.1_00689	Same_contig	This gene GCA_002196515.1_1:761284-762597 is close to the prophage GCA_002196515.1_1:504068-571337
GCA_023920225.1_01039	Same_contig	This gene GCA_023920225.1_1:1104022-1105335 is close to the prophage GCA_023920225.1_1:2053835-2126682
GCA_001547935.1_01221	Same_contig	This gene GCA_001547935.1_1:1346245-1347558 is close to the prophage GCA_001547935.1_1:920335-942514
GCA_020216145.1_01286	Not_in_prophage	No prophage in this contig
GCA_024529975.1_01273	Same_contig	This gene GCA_024529975.1_1:1317333-1318643 is close to the prophage GCA_024529975.1_1:1535230-1728162
GCA_024346995.1_03214	Not_in_prophage	No prophage in this contig
GCA_024346955.1_01202	Same_contig	This gene GCA_024346955.1_1:1306511-1308235 is close to the prophage GCA_024346955.1_1:3558707-3586672
GCA_024347055.1_03814	Not_in_prophage	No prophage in this contig
GCA_001547935.1_01201	Same_contig	This gene GCA_001547935.1_1:1325894-1327183 is close to the prophage GCA_001547935.1_1:920335-942514
GCA_020216145.1_04551	Not_in_prophage	No prophage in this contig
GCA_024346755.1_03765	Same_contig	This gene GCA_024346755.1_2:223482-225242 is close to the prophage GCA_024346755.1_2:762304-779847
