seqname	trim_orf_index_start	trim_orf_index_end	trim_bp_start	trim_bp_end	trim_pr	trim_pr_max	prox_orf_index_start	prox_orf_index_end	prox_bp_start	prox_bp_end	prox_pr	prox_pr_max	partial	full_orf_index_start	full_orf_index_end	full_bp_start	full_bp_end	pr_full	arc	bac	euk	vir	mix	unaligned	hallmark_cnt	group	shape	seqname_new	final_max_score	final_max_score_group
GCA_003347915.1_297	1	3	620	3467	1.0	1.0	1	3	620	3467	NA	NA	0	1	3	620	3467	1.0	0.0	0.0	0.0	100.0	0.0	0.0	1	dsDNAphage	linear	GCA_003347915.1_297||full	1.0	dsDNAphage
GCA_003347915.1_288	1	3	138	1879	0.507	0.507	1	3	138	1879	NA	NA	0	1	3	138	1879	0.507	0.0	0.0	0.0	66.7	33.3	0.0	0	dsDNAphage	linear	GCA_003347915.1_288||full	0.507	dsDNAphage
GCA_003347915.1_265	1	2	28	1075	0.967	0.967	1	2	28	1075	NA	NA	0	1	2	28	1075	0.967	0.0	0.0	0.0	50.0	0.0	50.0	0	ssDNA	linear	GCA_003347915.1_265||full	0.967	ssDNA
GCA_003347915.1_240	1	14	2	8950	1.0	1.0	1	14	2	8950	NA	NA	0	1	14	2	8950	1.0	0.0	21.4	0.0	57.1	0.0	21.4	5	dsDNAphage	linear	GCA_003347915.1_240||full	1.0	dsDNAphage
GCA_003347915.1_217	1	16	1	17530	0.673	0.673	1	16	1	17530	NA	NA	0	1	16	1	17530	0.673	0.0	31.2	0.0	18.8	12.5	37.5	2	dsDNAphage	linear	GCA_003347915.1_217||full	0.673	dsDNAphage
GCA_003347915.1_213	1	2	704	1883	0.86	0.86	1	2	704	1883	NA	NA	0	1	2	704	1883	0.86	0.0	0.0	0.0	50.0	0.0	50.0	0	ssDNA	linear	GCA_003347915.1_213||full	0.86	ssDNA
GCA_003347915.1_202	1	2	607	1048	0.987	0.987	1	2	607	1048	NA	NA	0	1	2	607	1048	0.987	0.0	0.0	0.0	50.0	0.0	50.0	0	ssDNA	linear	GCA_003347915.1_202||full	0.987	ssDNA
GCA_003347915.1_191	1	3	378	1196	0.887	0.887	1	3	378	1196	NA	NA	0	1	3	378	1196	0.887	0.0	0.0	0.0	33.3	0.0	66.7	0	ssDNA	linear	GCA_003347915.1_191||full	0.887	ssDNA
GCA_003347915.1_190	1	2	1	1417	1.0	1.0	1	2	1	1417	NA	NA	0	1	2	1	1417	1.0	0.0	0.0	0.0	100.0	0.0	0.0	0	ssDNA	linear	GCA_003347915.1_190||full	1.0	ssDNA
GCA_003347915.1_189	1	26	634	12503	0.987	1.0	1	26	634	12503	NA	NA	0	1	26	634	12503	0.987	0.0	7.7	0.0	15.4	0.0	76.9	1	dsDNAphage	linear	GCA_003347915.1_189||full	0.987	dsDNAphage
GCA_003347915.1_140	1	2	167	1974	0.9	0.9	1	2	167	1974	NA	NA	0	1	2	167	1974	0.9	0.0	0.0	0.0	50.0	0.0	50.0	0	ssDNA	linear	GCA_003347915.1_140||full	0.9	ssDNA
GCA_003347915.1_12	1	105	2	80859	1.0	1.0	1	105	2	80859	NA	NA	0	1	105	2	80859	1.0	0.0	8.6	0.0	45.7	1.0	44.8	4	dsDNAphage	linear	GCA_003347915.1_12||full	1.0	dsDNAphage
