gene	start	stop	frame	contig	score	phrog	alnScore	seqIdentity	eVal	top_hit	Method	Region	color	annot	category	vfdb_hit	vfdb_alnScore	vfdb_seqIdentity	vfdb_eVal	vfdb_short_name	vfdb_description	vfdb_species	CARD_hit	CARD_alnScore	CARD_seqIdentity	CARD_eVal	CARD_species	ARO_Accession	CARD_short_name	Protein_Accession	DNA_Accession	AMR_Gene_Family	Drug_Class	Resistance_Mechanism	count	locus_tag
ZLDOZGKF_CDS_0015	7721	7029	-	GCA_017426785.1_13_229-59908	-31886.202287503955	3142	83.0	0.29	9.317e-21	NC_025441_p76	PHANOTATE	CDS	#ff59f5	FabG-like 3-oxoacyl-(acyl-carrier-protein) reductase	moron, auxiliary metabolic gene and host takeover	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0015	ZLDOZGKF_CDS_0015
ZLDOZGKF_CDS_0016	9001	7805	-	GCA_017426785.1_13_229-59908	-582547.086580014	2034	87.0	0.333	1.6400000000000003e-20	p319745 VI_03960	PHANOTATE	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0016	ZLDOZGKF_CDS_0016
ZLDOZGKF_CDS_0017	9111	9007	-	GCA_017426785.1_13_229-59908	-0.2765437207482467	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	PHANOTATE	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0017	ZLDOZGKF_CDS_0017
ZLDOZGKF_CDS_0018	9191	10072	+	GCA_017426785.1_13_229-59908	-38460.13855562517	3736	132.0	0.322	2.5280000000000003e-36	p409858 VI_02557	PHANOTATE	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0018	ZLDOZGKF_CDS_0018
ZLDOZGKF_CDS_0019	10870	10118	-	GCA_017426785.1_13_229-59908	-119098.727345195	3142	87.0	0.297	8.013999999999999e-22	NC_025441_p76	PHANOTATE	CDS	#ff59f5	FabG-like 3-oxoacyl-(acyl-carrier-protein) reductase	moron, auxiliary metabolic gene and host takeover	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0019	ZLDOZGKF_CDS_0019
ZLDOZGKF_CDS_0020	11273	10881	-	GCA_017426785.1_13_229-59908	-23.96328097138101	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	PHANOTATE	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0020	ZLDOZGKF_CDS_0020
ZLDOZGKF_CDS_0021	11383	11270	-	GCA_017426785.1_13_229-59908	-0.1907170866429513	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	PHANOTATE	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0021	ZLDOZGKF_CDS_0021
ZLDOZGKF_CDS_0022	12075	11380	-	GCA_017426785.1_13_229-59908	-22756.136766130327	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	PHANOTATE	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0022	ZLDOZGKF_CDS_0022
ZLDOZGKF_CDS_0023	12244	12122	-	GCA_017426785.1_13_229-59908	-5.818955057845256	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	PHANOTATE	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0023	ZLDOZGKF_CDS_0023
ZLDOZGKF_CDS_0024	12316	13413	+	GCA_017426785.1_13_229-59908	-332673.24027313606	5517	303.0	0.493	1.49e-93	p79189 VI_04971	PHANOTATE	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0024	ZLDOZGKF_CDS_0024
ZLDOZGKF_CDS_0025	13423	14511	+	GCA_017426785.1_13_229-59908	-115835.0131794261	5517	239.0	0.421	1.7790000000000001e-71	p79189 VI_04971	PHANOTATE	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0025	ZLDOZGKF_CDS_0025
ZLDOZGKF_CDS_0026	14578	15519	+	GCA_017426785.1_13_229-59908	-110574.08527472004	2640	40.0	0.215	4.819e-06	p9180 VI_02947	PHANOTATE	CDS	#838383	zinc containing alcohol dehydrogenase superfamily	other	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0026	ZLDOZGKF_CDS_0026
ZLDOZGKF_CDS_0027	15778	15683	-	GCA_017426785.1_13_229-59908	-0.1322379728800684	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	PHANOTATE	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0027	ZLDOZGKF_CDS_0027
ZLDOZGKF_CDS_0028	16458	15841	-	GCA_017426785.1_13_229-59908	-3850.224694228285	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	PHANOTATE	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0028	ZLDOZGKF_CDS_0028
ZLDOZGKF_CDS_0029	16582	17475	+	GCA_017426785.1_13_229-59908	-88079.11212789398	3736	60.0	0.194	1.405e-12	p409858 VI_02557	PHANOTATE	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0029	ZLDOZGKF_CDS_0029
ZLDOZGKF_CDS_0030	17713	17576	-	GCA_017426785.1_13_229-59908	-0.1138761178951161	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	PHANOTATE	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0030	ZLDOZGKF_CDS_0030
ZLDOZGKF_CDS_0031	17871	17704	-	GCA_017426785.1_13_229-59908	-6.90191618458101	38714	150.0	1.0	1.003e-46	p185261 VI_11784	PHANOTATE	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0031	ZLDOZGKF_CDS_0031
ZLDOZGKF_CDS_0032	18007	17891	-	GCA_017426785.1_13_229-59908	-2.94841851694702	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	PHANOTATE	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0032	ZLDOZGKF_CDS_0032
ZLDOZGKF_CDS_0033	19156	18071	-	GCA_017426785.1_13_229-59908	-21703917.090139665	8572	93.0	0.46	3.741e-22	p284602 VI_03272	PHANOTATE	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0033	ZLDOZGKF_CDS_0033
ZLDOZGKF_CDS_0034	19365	19267	-	GCA_017426785.1_13_229-59908	-3.300899357203278	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	PHANOTATE	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0034	ZLDOZGKF_CDS_0034
ZLDOZGKF_CDS_0035	32177	19422	-	GCA_017426785.1_13_229-59908	-2.2036752274135785e+75	37568	3219.0	1.0	0.0	p185340 VI_11786	PHANOTATE	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0035	ZLDOZGKF_CDS_0035
ZLDOZGKF_CDS_0036	32307	32149	-	GCA_017426785.1_13_229-59908	-0.226561727865949	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	PHANOTATE	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0036	ZLDOZGKF_CDS_0036
ZLDOZGKF_CDS_0037	32507	32304	-	GCA_017426785.1_13_229-59908	-0.3746134626685268	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	PHANOTATE	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0037	ZLDOZGKF_CDS_0037
ZLDOZGKF_CDS_0038	32702	32571	-	GCA_017426785.1_13_229-59908	-0.2911255070610218	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	PHANOTATE	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0038	ZLDOZGKF_CDS_0038
ZLDOZGKF_CDS_0039	32929	32747	-	GCA_017426785.1_13_229-59908	-0.2242668248584732	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	PHANOTATE	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0039	ZLDOZGKF_CDS_0039
ZLDOZGKF_CDS_0040	33073	32945	-	GCA_017426785.1_13_229-59908	-0.0741555415246586	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	PHANOTATE	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0040	ZLDOZGKF_CDS_0040
ZLDOZGKF_CDS_0041	33157	33303	+	GCA_017426785.1_13_229-59908	-0.6595348345806799	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	PHANOTATE	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0041	ZLDOZGKF_CDS_0041
ZLDOZGKF_CDS_0042	33346	33462	+	GCA_017426785.1_13_229-59908	-0.0813599615071027	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	PHANOTATE	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0042	ZLDOZGKF_CDS_0042
ZLDOZGKF_CDS_0043	33537	33427	-	GCA_017426785.1_13_229-59908	-0.2312567912886903	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	PHANOTATE	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0043	ZLDOZGKF_CDS_0043
ZLDOZGKF_CDS_0044	33828	33920	+	GCA_017426785.1_13_229-59908	-0.182207820323787	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	PHANOTATE	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0044	ZLDOZGKF_CDS_0044
ZLDOZGKF_CDS_0045	34446	33895	-	GCA_017426785.1_13_229-59908	-23287.759287775963	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	PHANOTATE	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0045	ZLDOZGKF_CDS_0045
ZLDOZGKF_CDS_0046	34902	34462	-	GCA_017426785.1_13_229-59908	-110.05134065984517	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	PHANOTATE	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0046	ZLDOZGKF_CDS_0046
ZLDOZGKF_CDS_0047	36041	34941	-	GCA_017426785.1_13_229-59908	-12619571.505723257	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	PHANOTATE	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0047	ZLDOZGKF_CDS_0047
ZLDOZGKF_CDS_0048	36466	36038	-	GCA_017426785.1_13_229-59908	-3618.9864097934833	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	PHANOTATE	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0048	ZLDOZGKF_CDS_0048
ZLDOZGKF_CDS_0049	37348	36470	-	GCA_017426785.1_13_229-59908	-57773.99033184769	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	PHANOTATE	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0049	ZLDOZGKF_CDS_0049
ZLDOZGKF_CDS_0050	38532	37372	-	GCA_017426785.1_13_229-59908	-44378.299480635855	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	PHANOTATE	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0050	ZLDOZGKF_CDS_0050
ZLDOZGKF_CDS_0051	40355	38535	-	GCA_017426785.1_13_229-59908	-900355445976.4938	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	PHANOTATE	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0051	ZLDOZGKF_CDS_0051
ZLDOZGKF_CDS_0052	41728	40355	-	GCA_017426785.1_13_229-59908	-3624535.348434533	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	PHANOTATE	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0052	ZLDOZGKF_CDS_0052
ZLDOZGKF_CDS_0053	41787	41689	-	GCA_017426785.1_13_229-59908	-0.1712975927531981	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	PHANOTATE	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0053	ZLDOZGKF_CDS_0053
ZLDOZGKF_CDS_0054	43391	41916	-	GCA_017426785.1_13_229-59908	-327656677140.5666	601	231.0	0.591	9.566e-70	p280433 VI_07926	PHANOTATE	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0054	ZLDOZGKF_CDS_0054
ZLDOZGKF_CDS_0055	43651	43391	-	GCA_017426785.1_13_229-59908	-9.281332257497798	594	135.0	0.758	5.847e-41	p185251 VI_11784	PHANOTATE	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0055	ZLDOZGKF_CDS_0055
ZLDOZGKF_CDS_0056	44031	43654	-	GCA_017426785.1_13_229-59908	-346.15047227538537	596	211.0	0.812	1.637e-66	p185332 VI_11786	PHANOTATE	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0056	ZLDOZGKF_CDS_0056
ZLDOZGKF_CDS_0057	44685	44035	-	GCA_017426785.1_13_229-59908	-4788.86689474422	611	128.0	0.663	3.972e-37	p37027 VI_01908	PHANOTATE	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0057	ZLDOZGKF_CDS_0057
ZLDOZGKF_CDS_0058	45080	44685	-	GCA_017426785.1_13_229-59908	-573.6135185732691	610	190.0	0.809	1.732e-59	p185330 VI_11786	PHANOTATE	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0058	ZLDOZGKF_CDS_0058
ZLDOZGKF_CDS_0059	45429	45067	-	GCA_017426785.1_13_229-59908	-114.64024676066376	35787	301.0	1.0	4.939e-98	p185329 VI_11786	PHANOTATE	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0059	ZLDOZGKF_CDS_0059
ZLDOZGKF_CDS_0060	47410	45434	-	GCA_017426785.1_13_229-59908	-777795082.9055462	496	441.0	0.504	4.137e-139	p281357 VI_09996	PHANOTATE	CDS	#07e9a2	tail fiber protein	tail	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0060	ZLDOZGKF_CDS_0060
ZLDOZGKF_CDS_0061	49017	47410	-	GCA_017426785.1_13_229-59908	-219282038.59947133	511	223.0	0.321	4.843e-64	p395194 VI_01310	PHANOTATE	CDS	#3e83f6	internal virion protein	head and packaging	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0061	ZLDOZGKF_CDS_0061
ZLDOZGKF_CDS_0062	51609	49090	-	GCA_017426785.1_13_229-59908	-9757782416946.92	36330	2063.0	1.0	0.0	p185244 VI_11784	PHANOTATE	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0062	ZLDOZGKF_CDS_0062
ZLDOZGKF_CDS_0063	52238	51609	-	GCA_017426785.1_13_229-59908	-18978.86609708371	399	172.0	0.445	4.5109999999999997e-51	p26986 VI_03058	PHANOTATE	CDS	#3e83f6	structural protein	head and packaging	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0063	ZLDOZGKF_CDS_0063
ZLDOZGKF_CDS_0064	52837	52238	-	GCA_017426785.1_13_229-59908	-14901.10115260127	437	152.0	0.445	1.067e-44	MF042361_p17	PHANOTATE	CDS	#3e83f6	virion structural protein	head and packaging	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0064	ZLDOZGKF_CDS_0064
ZLDOZGKF_CDS_0065	53304	52840	-	GCA_017426785.1_13_229-59908	-4721.150146198972	482	262.0	0.819	1.913e-83	p422493 VI_01998	PHANOTATE	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0065	ZLDOZGKF_CDS_0065
ZLDOZGKF_CDS_0066	53742	53362	-	GCA_017426785.1_13_229-59908	-179.21051777647787	486	154.0	0.61	1.5470000000000001e-46	p44040 VI_02700	PHANOTATE	CDS	#3e83f6	virion structural protein	head and packaging	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0066	ZLDOZGKF_CDS_0066
ZLDOZGKF_CDS_0067	54962	53757	-	GCA_017426785.1_13_229-59908	-11778207.234129068	334	516.0	0.653	5.697e-167	p44041 VI_02700	PHANOTATE	CDS	#3e83f6	major head protein	head and packaging	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0067	ZLDOZGKF_CDS_0067
ZLDOZGKF_CDS_0068	56029	55025	-	GCA_017426785.1_13_229-59908	-345233.727632838	10452	242.0	0.741	3.892e-76	p214738 VI_11622	PHANOTATE	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0068	ZLDOZGKF_CDS_0068
ZLDOZGKF_CDS_0069	56141	55992	-	GCA_017426785.1_13_229-59908	-1.3661339756549753	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	PHANOTATE	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0069	ZLDOZGKF_CDS_0069
ZLDOZGKF_CDS_0070	56407	56147	-	GCA_017426785.1_13_229-59908	-28.14263688289428	6699	117.0	0.654	2.492e-34	p231838 VI_06592	PHANOTATE	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0070	ZLDOZGKF_CDS_0070
ZLDOZGKF_CDS_0071	56997	56419	-	GCA_017426785.1_13_229-59908	-1457.6469662105728	6609	317.0	0.784	8.892000000000001e-102	p231837 VI_06592	PHANOTATE	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0071	ZLDOZGKF_CDS_0071
ZLDOZGKF_CDS_0072	57221	57000	-	GCA_017426785.1_13_229-59908	-36.87574665068244	25098	176.0	1.0	2.1300000000000002e-55	p185315 VI_11786	PHANOTATE	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0072	ZLDOZGKF_CDS_0072
ZLDOZGKF_CDS_0073	57455	57234	-	GCA_017426785.1_13_229-59908	-13.33139329888066	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	PHANOTATE	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0073	ZLDOZGKF_CDS_0073
ZLDOZGKF_CDS_0074	57655	57497	-	GCA_017426785.1_13_229-59908	-14.788398954129216	4712	59.0	0.649	2.452e-15	NC_013651_p44	PHANOTATE	CDS	#f35f49	holin	lysis	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0074	ZLDOZGKF_CDS_0074
ZLDOZGKF_CDS_0075	58234	57665	-	GCA_017426785.1_13_229-59908	-1896.6743334861285	315	139.0	0.477	2.279e-40	NC_021802_p101	PHANOTATE	CDS	#f35f49	endolysin	lysis	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0075	ZLDOZGKF_CDS_0075
ZLDOZGKF_CDS_0076	58563	58252	-	GCA_017426785.1_13_229-59908	-37.92993338128203	38046	99.0	1.0	7.413e-29	p185311 VI_11786	PHANOTATE	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0076	ZLDOZGKF_CDS_0076
ZLDOZGKF_CDS_0077	58557	58700	+	GCA_017426785.1_13_229-59908	-3.394900703104961	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	PHANOTATE	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0077	ZLDOZGKF_CDS_0077
ZLDOZGKF_CDS_0078	59260	58862	-	GCA_017426785.1_13_229-59908	-17.548660497208292	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	PHANOTATE	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0078	ZLDOZGKF_CDS_0078
