gene	start	stop	frame	contig	score	phrog	alnScore	seqIdentity	eVal	top_hit	Method	Region	color	annot	category	vfdb_hit	vfdb_alnScore	vfdb_seqIdentity	vfdb_eVal	vfdb_short_name	vfdb_description	vfdb_species	CARD_hit	CARD_alnScore	CARD_seqIdentity	CARD_eVal	CARD_species	ARO_Accession	CARD_short_name	Protein_Accession	DNA_Accession	AMR_Gene_Family	Drug_Class	Resistance_Mechanism	count	locus_tag
JUWNNLIA_CDS_0026	17952	17374	-	GCA_003348545.1_34_456-30917	-1450.7413708351592	6609	316.0	0.779	2.192e-101	p231837 VI_06592	PHANOTATE	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0026	JUWNNLIA_CDS_0026
JUWNNLIA_CDS_0027	18176	17955	-	GCA_003348545.1_34_456-30917	-47.33630975845824	25098	174.0	1.0	5.319e-55	p185315 VI_11786	PHANOTATE	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0027	JUWNNLIA_CDS_0027
JUWNNLIA_CDS_0028	18410	18189	-	GCA_003348545.1_34_456-30917	-14.919866889446189	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	PHANOTATE	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0028	JUWNNLIA_CDS_0028
JUWNNLIA_CDS_0029	18610	18452	-	GCA_003348545.1_34_456-30917	-12.093966244646744	4712	59.0	0.649	1.261e-15	NC_013651_p44	PHANOTATE	CDS	#f35f49	holin	lysis	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0029	JUWNNLIA_CDS_0029
JUWNNLIA_CDS_0030	19189	18620	-	GCA_003348545.1_34_456-30917	-1320.534855260378	315	139.0	0.479	6.209999999999999e-41	NC_021802_p101	PHANOTATE	CDS	#f35f49	endolysin	lysis	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0030	JUWNNLIA_CDS_0030
JUWNNLIA_CDS_0031	19519	19208	-	GCA_003348545.1_34_456-30917	-26.56605898216988	38046	99.0	1.0	3.81e-29	p185311 VI_11786	PHANOTATE	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0031	JUWNNLIA_CDS_0031
JUWNNLIA_CDS_0032	22771	19658	-	GCA_003348545.1_34_456-30917	-2.048834645250316e+22	3830	902.0	0.545	3.69e-289	p169260 VI_00445	PHANOTATE	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0032	JUWNNLIA_CDS_0032
JUWNNLIA_CDS_0033	24038	22815	-	GCA_003348545.1_34_456-30917	-9331213513.998993	23661	533.0	0.694	3.252e-173	p3554 VI_02575	PHANOTATE	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0033	JUWNNLIA_CDS_0033
JUWNNLIA_CDS_0034	25270	24038	-	GCA_003348545.1_34_456-30917	-26176975.038976416	2668	37.0	0.313	2.084e-06	p185527 VI_04363	PHANOTATE	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0034	JUWNNLIA_CDS_0034
JUWNNLIA_CDS_0035	26832	25267	-	GCA_003348545.1_34_456-30917	-187852405548.61536	28477	338.0	0.78	3.943e-109	p88417 VI_03344	PHANOTATE	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0035	JUWNNLIA_CDS_0035
JUWNNLIA_CDS_0036	27336	26884	-	GCA_003348545.1_34_456-30917	-1271.277942122198	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	PHANOTATE	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0036	JUWNNLIA_CDS_0036
JUWNNLIA_CDS_0037	28447	27359	-	GCA_003348545.1_34_456-30917	-4811331.840827538	2439	136.0	0.288	3.7999999999999995e-37	p298790 VI_12393	PHANOTATE	CDS	#a861e3	transcriptional regulator	transcription regulation	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0037	JUWNNLIA_CDS_0037
JUWNNLIA_CDS_0038	30423	28612	-	GCA_003348545.1_34_456-30917	-3682535098031.472	24564	470.0	1.0	4.696e-155	p435596 VI_11787	PHANOTATE	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0038	JUWNNLIA_CDS_0038
