seqname	trim_orf_index_start	trim_orf_index_end	trim_bp_start	trim_bp_end	trim_pr	trim_pr_max	prox_orf_index_start	prox_orf_index_end	prox_bp_start	prox_bp_end	prox_pr	prox_pr_max	partial	full_orf_index_start	full_orf_index_end	full_bp_start	full_bp_end	pr_full	arc	bac	euk	vir	mix	unaligned	hallmark_cnt	group	shape	seqname_new	final_max_score	final_max_score_group
GCA_002241335.1_251	1	2	49	2563	0.78	0.78	1	2	49	2563	NA	NA	0	1	2	49	2563	0.78	0.0	0.0	0.0	50.0	0.0	50.0	0	ssDNA	linear	GCA_002241335.1_251||full	0.78	ssDNA
GCA_002241335.1_240	1	6	59	2647	0.92	0.92	1	6	59	2647	NA	NA	0	1	6	59	2647	0.92	0.0	0.0	0.0	16.7	0.0	83.3	0	dsDNAphage	linear	GCA_002241335.1_240||full	0.92	dsDNAphage
GCA_002241335.1_230	1	4	173	2819	0.64	0.64	1	4	173	2819	NA	NA	0	1	4	173	2819	0.64	0.0	0.0	0.0	33.3	0.0	66.7	0	ssDNA	linear	GCA_002241335.1_230||full	0.64	ssDNA
GCA_002241335.1_207	1	12	76	5724	0.787	0.787	1	12	76	5724	NA	NA	0	1	12	76	5724	0.787	0.0	0.0	0.0	16.7	0.0	83.3	0	dsDNAphage	linear	GCA_002241335.1_207||full	0.787	dsDNAphage
GCA_002241335.1_200	1	7	1	2648	0.82	0.82	1	7	1	2648	NA	NA	0	1	7	1	2648	0.82	0.0	0.0	0.0	14.3	0.0	85.7	0	dsDNAphage	linear	GCA_002241335.1_200||full	0.82	dsDNAphage
GCA_002241335.1_168	1	7	3	4328	0.52	0.52	1	7	3	4328	NA	NA	0	1	7	3	4328	0.52	0.0	0.0	0.0	14.3	0.0	85.7	0	dsDNAphage	linear	GCA_002241335.1_168||full	0.52	dsDNAphage
GCA_002241335.1_161	1	9	123	4675	0.56	0.56	1	9	123	4675	NA	NA	0	1	9	123	4675	0.56	0.0	0.0	0.0	11.1	11.1	77.8	0	dsDNAphage	linear	GCA_002241335.1_161||full	0.56	dsDNAphage
GCA_002241335.1_158	1	7	3	4744	0.533	0.533	1	7	3	4744	NA	NA	0	1	7	3	4744	0.533	0.0	0.0	0.0	28.6	14.3	57.1	0	dsDNAphage	linear	GCA_002241335.1_158||full	0.533	dsDNAphage
GCA_002241335.1_152	1	5	1252	4889	0.573	0.573	1	5	1252	4889	NA	NA	0	1	5	1252	4889	0.573	0.0	0.0	0.0	20.0	0.0	80.0	0	dsDNAphage	linear	GCA_002241335.1_152||full	0.573	dsDNAphage
GCA_002241335.1_144	1	9	61	5083	0.967	0.967	1	9	61	5083	NA	NA	0	1	9	61	5083	0.967	0.0	0.0	0.0	55.6	0.0	44.4	0	dsDNAphage	linear	GCA_002241335.1_144||full	0.967	dsDNAphage
GCA_002241335.1_130	1	11	1	5488	0.52	0.52	1	11	1	5488	NA	NA	0	1	11	1	5488	0.52	0.0	0.0	0.0	9.1	0.0	90.9	0	dsDNAphage	linear	GCA_002241335.1_130||full	0.52	dsDNAphage
GCA_002241335.1_125	1	11	136	6098	0.94	0.94	1	11	136	6098	NA	NA	0	1	11	136	6098	0.94	0.0	0.0	0.0	9.1	0.0	90.9	0	dsDNAphage	linear	GCA_002241335.1_125||full	0.94	dsDNAphage
GCA_002241335.1_114	1	9	3	6596	0.653	0.653	1	9	3	6596	NA	NA	0	1	9	3	6596	0.653	0.0	0.0	0.0	55.6	0.0	44.4	0	dsDNAphage	linear	GCA_002241335.1_114||full	0.653	dsDNAphage
GCA_002241335.1_113	1	7	34	6659	0.84	0.84	1	7	34	6659	NA	NA	0	1	7	34	6659	0.84	0.0	0.0	0.0	42.9	0.0	57.1	0	dsDNAphage	linear	GCA_002241335.1_113||full	0.84	dsDNAphage
GCA_002241335.1_112	1	11	63	6332	0.553	0.553	1	11	63	6332	NA	NA	0	1	11	63	6332	0.553	0.0	0.0	0.0	18.2	0.0	81.8	0	ssDNA	linear	GCA_002241335.1_112||full	0.553	ssDNA
GCA_002241335.1_105	1	5	60	6779	0.54	0.54	1	5	60	6779	NA	NA	0	1	5	60	6779	0.54	0.0	0.0	0.0	20.0	0.0	80.0	0	dsDNAphage	linear	GCA_002241335.1_105||full	0.54	dsDNAphage
