gene	start	stop	frame	contig	score	phrog	alnScore	seqIdentity	eVal	top_hit	Method	Region	color	annot	category	vfdb_hit	vfdb_alnScore	vfdb_seqIdentity	vfdb_eVal	vfdb_species	vfdb_short_name	vfdb_description	CARD_hit	CARD_alnScore	CARD_seqIdentity	CARD_eVal	CARD_species	ARO_Accession	CARD_short_name	Protein_Accession	DNA_Accession	AMR_Gene_Family	Drug_Class	Resistance_Mechanism	count	locus_tag
FGTTVPXB_CDS_0012	7502	7281	-	GCA_017426965.1_65_102-245094	-0.4045376206606226	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	PHANOTATE	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0012	FGTTVPXB_CDS_0012
FGTTVPXB_CDS_0013	7826	7662	-	GCA_017426965.1_65_102-245094	-15.355702094642515	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	PHANOTATE	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0013	FGTTVPXB_CDS_0013
FGTTVPXB_CDS_0014	9277	7832	-	GCA_017426965.1_65_102-245094	-18930679851.193867	24053	80.0	0.302	1.188e-17	p368 VI_01212	PHANOTATE	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0014	FGTTVPXB_CDS_0014
FGTTVPXB_CDS_0015	10944	9286	-	GCA_017426965.1_65_102-245094	-696359226384.564	19600	170.0	0.368	7.635999999999999e-47	p369 VI_01212	PHANOTATE	CDS	#838383	ATPase	other	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0015	FGTTVPXB_CDS_0015
FGTTVPXB_CDS_0016	11051	10956	-	GCA_017426965.1_65_102-245094	-0.3566889295510679	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	PHANOTATE	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0016	FGTTVPXB_CDS_0016
FGTTVPXB_CDS_0017	11146	11048	-	GCA_017426965.1_65_102-245094	-0.6288308662086342	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	PHANOTATE	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0017	FGTTVPXB_CDS_0017
FGTTVPXB_CDS_0018	11267	11169	-	GCA_017426965.1_65_102-245094	-1.525051172600418	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	PHANOTATE	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0018	FGTTVPXB_CDS_0018
FGTTVPXB_CDS_0019	11297	11812	+	GCA_017426965.1_65_102-245094	-2455.564879684041	1198	49.0	0.391	8.498e-10	MG720308_p31	PHANOTATE	CDS	#838383	MutT/NUDIX hydrolase	other	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0019	FGTTVPXB_CDS_0019
FGTTVPXB_CDS_0020	11821	12828	+	GCA_017426965.1_65_102-245094	-1427365.231466797	20062	257.0	0.429	1.433e-77	p15438 VI_00094	PHANOTATE	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0020	FGTTVPXB_CDS_0020
FGTTVPXB_CDS_0021	12958	13266	+	GCA_017426965.1_65_102-245094	-51.26158423539212	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	PHANOTATE	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0021	FGTTVPXB_CDS_0021
FGTTVPXB_CDS_0022	13250	13363	+	GCA_017426965.1_65_102-245094	-5.418673327314026	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	PHANOTATE	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0022	FGTTVPXB_CDS_0022
FGTTVPXB_CDS_0023	13370	14104	+	GCA_017426965.1_65_102-245094	-17134.77001247854	25642	43.0	0.463	7.542e-07	p17437 VI_05476	PHANOTATE	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0023	FGTTVPXB_CDS_0023
FGTTVPXB_CDS_0024	15472	14204	-	GCA_017426965.1_65_102-245094	-39258269.55603424	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	PHANOTATE	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0024	FGTTVPXB_CDS_0024
FGTTVPXB_CDS_0025	16090	15509	-	GCA_017426965.1_65_102-245094	-2925.3133471610977	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	PHANOTATE	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0025	FGTTVPXB_CDS_0025
FGTTVPXB_CDS_0026	16246	16127	-	GCA_017426965.1_65_102-245094	-14.12421698901264	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	PHANOTATE	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0026	FGTTVPXB_CDS_0026
FGTTVPXB_CDS_0027	16436	16311	-	GCA_017426965.1_65_102-245094	-0.2630061896758771	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	PHANOTATE	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0027	FGTTVPXB_CDS_0027
FGTTVPXB_CDS_0028	16655	16551	-	GCA_017426965.1_65_102-245094	-0.8078960849256676	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	PHANOTATE	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0028	FGTTVPXB_CDS_0028
FGTTVPXB_CDS_0029	16609	17811	+	GCA_017426965.1_65_102-245094	-428388.37800765055	23393	353.0	0.482	4.708e-110	p13633 VI_07483	PHANOTATE	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0029	FGTTVPXB_CDS_0029
FGTTVPXB_CDS_0030	17936	18067	+	GCA_017426965.1_65_102-245094	-9.089096451214772	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	PHANOTATE	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0030	FGTTVPXB_CDS_0030
FGTTVPXB_CDS_0031	18039	19460	+	GCA_017426965.1_65_102-245094	-14324958.905929351	8572	132.0	0.371	7.69e-34	p284602 VI_03272	PHANOTATE	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0031	FGTTVPXB_CDS_0031
FGTTVPXB_CDS_0032	20567	19551	-	GCA_017426965.1_65_102-245094	-287748.4591937572	540	96.0	0.258	6.35e-24	NC_031906_p110	PHANOTATE	CDS	#ffdf59	nucleotide-sugar epimerase	DNA, RNA and nucleotide metabolism	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0032	FGTTVPXB_CDS_0032
FGTTVPXB_CDS_0033	20766	20608	-	GCA_017426965.1_65_102-245094	-9.501401851221807	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	PHANOTATE	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0033	FGTTVPXB_CDS_0033
FGTTVPXB_CDS_0034	20760	20891	+	GCA_017426965.1_65_102-245094	-0.7675345099375307	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	PHANOTATE	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0034	FGTTVPXB_CDS_0034
FGTTVPXB_CDS_0035	20921	21628	+	GCA_017426965.1_65_102-245094	-22285.655590526585	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	PHANOTATE	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0035	FGTTVPXB_CDS_0035
FGTTVPXB_CDS_0036	21632	22342	+	GCA_017426965.1_65_102-245094	-5500.439945776824	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	PHANOTATE	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0036	FGTTVPXB_CDS_0036
FGTTVPXB_CDS_0037	22429	23358	+	GCA_017426965.1_65_102-245094	-11849.925471340985	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	PHANOTATE	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0037	FGTTVPXB_CDS_0037
FGTTVPXB_CDS_0038	24843	23410	-	GCA_017426965.1_65_102-245094	-123088959.04579388	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	PHANOTATE	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0038	FGTTVPXB_CDS_0038
FGTTVPXB_CDS_0039	24955	24857	-	GCA_017426965.1_65_102-245094	-0.0875464948928109	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	PHANOTATE	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0039	FGTTVPXB_CDS_0039
FGTTVPXB_CDS_0040	26118	24952	-	GCA_017426965.1_65_102-245094	-34056292.043736555	9148	194.0	0.341	2.132e-55	p122927 VI_06636	PHANOTATE	CDS	#838383	UDP-glucose dehydrogenase	other	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0040	FGTTVPXB_CDS_0040
FGTTVPXB_CDS_0041	26286	26131	-	GCA_017426965.1_65_102-245094	-0.1849498521976781	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	PHANOTATE	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0041	FGTTVPXB_CDS_0041
FGTTVPXB_CDS_0042	26429	26283	-	GCA_017426965.1_65_102-245094	-0.3235946130812666	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	PHANOTATE	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0042	FGTTVPXB_CDS_0042
FGTTVPXB_CDS_0043	28955	26508	-	GCA_017426965.1_65_102-245094	-3018667594618.183	34218	1227.0	0.748	0.0	p23692 VI_12434	PHANOTATE	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0043	FGTTVPXB_CDS_0043
FGTTVPXB_CDS_0044	29629	28952	-	GCA_017426965.1_65_102-245094	-32792.1120705978	293	213.0	0.507	5.087e-64	p21813 VI_04201	PHANOTATE	CDS	#ff59f5	ABC transporter	moron, auxiliary metabolic gene and host takeover	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0044	FGTTVPXB_CDS_0044
FGTTVPXB_CDS_0045	29613	30227	+	GCA_017426965.1_65_102-245094	-3664.717619567811	33173	45.0	0.248	1.784e-07	p262421 VI_05170	PHANOTATE	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0045	FGTTVPXB_CDS_0045
FGTTVPXB_CDS_0046	30317	31510	+	GCA_017426965.1_65_102-245094	-106076630.19795308	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	PHANOTATE	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0046	FGTTVPXB_CDS_0046
FGTTVPXB_CDS_0047	31479	31574	+	GCA_017426965.1_65_102-245094	-0.063820836128218	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	PHANOTATE	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0047	FGTTVPXB_CDS_0047
FGTTVPXB_CDS_0048	31721	33562	+	GCA_017426965.1_65_102-245094	-1211828757285.9175	22021	97.0	0.285	2.273e-22	p11965 VI_03693	PHANOTATE	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0048	FGTTVPXB_CDS_0048
FGTTVPXB_CDS_0049	33583	33675	+	GCA_017426965.1_65_102-245094	-0.2515284848429866	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	PHANOTATE	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0049	FGTTVPXB_CDS_0049
FGTTVPXB_CDS_0050	33688	35337	+	GCA_017426965.1_65_102-245094	-4285548180.153216	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	PHANOTATE	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0050	FGTTVPXB_CDS_0050
FGTTVPXB_CDS_0051	35438	35334	-	GCA_017426965.1_65_102-245094	-2.577047609361901	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	PHANOTATE	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0051	FGTTVPXB_CDS_0051
FGTTVPXB_CDS_0052	36124	35495	-	GCA_017426965.1_65_102-245094	-12356.53151554294	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	PHANOTATE	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0052	FGTTVPXB_CDS_0052
FGTTVPXB_CDS_0053	36253	36161	-	GCA_017426965.1_65_102-245094	-0.3639977809315229	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	PHANOTATE	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0053	FGTTVPXB_CDS_0053
FGTTVPXB_CDS_0054	36382	36281	-	GCA_017426965.1_65_102-245094	-6.173665380540663	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	PHANOTATE	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0054	FGTTVPXB_CDS_0054
FGTTVPXB_CDS_0055	36360	36947	+	GCA_017426965.1_65_102-245094	-144.75882345258	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	PHANOTATE	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0055	FGTTVPXB_CDS_0055
FGTTVPXB_CDS_0056	36957	37058	+	GCA_017426965.1_65_102-245094	-0.3929822808911611	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	PHANOTATE	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0056	FGTTVPXB_CDS_0056
FGTTVPXB_CDS_0057	37396	37124	-	GCA_017426965.1_65_102-245094	-116.0351683561952	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	PHANOTATE	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0057	FGTTVPXB_CDS_0057
FGTTVPXB_CDS_0058	37401	37520	+	GCA_017426965.1_65_102-245094	-0.1585484979707378	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	PHANOTATE	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0058	FGTTVPXB_CDS_0058
FGTTVPXB_CDS_0059	38308	37628	-	GCA_017426965.1_65_102-245094	-97065.24037299542	8468	62.0	0.248	5.514e-13	p32680 VI_10942	PHANOTATE	CDS	#838383	HAD-superfamily hydrolase	other	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0059	FGTTVPXB_CDS_0059
FGTTVPXB_CDS_0060	38472	38344	-	GCA_017426965.1_65_102-245094	-1.9816172366735167	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	PHANOTATE	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0060	FGTTVPXB_CDS_0060
FGTTVPXB_CDS_0061	38953	38447	-	GCA_017426965.1_65_102-245094	-726.6787609112887	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	PHANOTATE	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0061	FGTTVPXB_CDS_0061
FGTTVPXB_CDS_0062	39250	39098	-	GCA_017426965.1_65_102-245094	-0.1600048171810082	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	PHANOTATE	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0062	FGTTVPXB_CDS_0062
FGTTVPXB_CDS_0063	39275	39757	+	GCA_017426965.1_65_102-245094	-66.43497004213228	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	PHANOTATE	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0063	FGTTVPXB_CDS_0063
FGTTVPXB_CDS_0064	39876	41180	+	GCA_017426965.1_65_102-245094	-87175521.610014	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	PHANOTATE	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0064	FGTTVPXB_CDS_0064
FGTTVPXB_CDS_0065	41201	41320	+	GCA_017426965.1_65_102-245094	-0.2802718692263216	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	PHANOTATE	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0065	FGTTVPXB_CDS_0065
FGTTVPXB_CDS_0066	42409	41399	-	GCA_017426965.1_65_102-245094	-3044.4007562870647	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	PHANOTATE	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0066	FGTTVPXB_CDS_0066
FGTTVPXB_CDS_0067	44484	42553	-	GCA_017426965.1_65_102-245094	-1750826897.4488533	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	PHANOTATE	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0067	FGTTVPXB_CDS_0067
FGTTVPXB_CDS_0068	44690	44451	-	GCA_017426965.1_65_102-245094	-1.3625861596892883	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	PHANOTATE	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0068	FGTTVPXB_CDS_0068
FGTTVPXB_CDS_0069	44858	46894	+	GCA_017426965.1_65_102-245094	-9452849309919.152	13933	360.0	0.341	2.477e-107	p185335 VI_11786	PHANOTATE	CDS	#ffdf59	nuclease	DNA, RNA and nucleotide metabolism	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0069	FGTTVPXB_CDS_0069
FGTTVPXB_CDS_0070	46986	46891	-	GCA_017426965.1_65_102-245094	-0.0935485877328182	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	PHANOTATE	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0070	FGTTVPXB_CDS_0070
FGTTVPXB_CDS_0071	47402	46989	-	GCA_017426965.1_65_102-245094	-449.4387230177501	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	PHANOTATE	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0071	FGTTVPXB_CDS_0071
FGTTVPXB_CDS_0072	47430	47531	+	GCA_017426965.1_65_102-245094	-3.443013514198714	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	PHANOTATE	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0072	FGTTVPXB_CDS_0072
FGTTVPXB_CDS_0073	47550	48386	+	GCA_017426965.1_65_102-245094	-28669.136056015428	5385	68.0	0.301	1.622e-14	NC_015279_p208	PHANOTATE	CDS	#ff59f5	phosphate transporter subunit	moron, auxiliary metabolic gene and host takeover	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0073	FGTTVPXB_CDS_0073
FGTTVPXB_CDS_0074	48428	48556	+	GCA_017426965.1_65_102-245094	-0.0893635752561617	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	PHANOTATE	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0074	FGTTVPXB_CDS_0074
FGTTVPXB_CDS_0075	49204	48533	-	GCA_017426965.1_65_102-245094	-100898.56115460044	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	PHANOTATE	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0075	FGTTVPXB_CDS_0075
FGTTVPXB_CDS_0076	49152	49298	+	GCA_017426965.1_65_102-245094	-0.3537496370492146	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	PHANOTATE	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0076	FGTTVPXB_CDS_0076
FGTTVPXB_CDS_0077	49437	49556	+	GCA_017426965.1_65_102-245094	-0.1672484817523601	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	PHANOTATE	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0077	FGTTVPXB_CDS_0077
FGTTVPXB_CDS_0078	51049	49499	-	GCA_017426965.1_65_102-245094	-1601276766.3680544	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	PHANOTATE	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0078	FGTTVPXB_CDS_0078
FGTTVPXB_CDS_0079	51378	51235	-	GCA_017426965.1_65_102-245094	-0.1443748223917729	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	PHANOTATE	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0079	FGTTVPXB_CDS_0079
