gene	start	stop	frame	contig	score	phrog	alnScore	seqIdentity	eVal	top_hit	Method	Region	color	annot	category	vfdb_hit	vfdb_alnScore	vfdb_seqIdentity	vfdb_eVal	vfdb_species	vfdb_short_name	vfdb_description	CARD_hit	CARD_alnScore	CARD_seqIdentity	CARD_eVal	CARD_species	ARO_Accession	CARD_short_name	Protein_Accession	DNA_Accession	AMR_Gene_Family	Drug_Class	Resistance_Mechanism	count	locus_tag
CTPYSLQX_CDS_0044	29236	31212	+	GCA_000174235.1_4_679590-760459	-1264128121.665378	496	443.0	0.501	1.138e-139	p281357 VI_09996	PHANOTATE	CDS	#07e9a2	tail fiber protein	tail	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0044	CTPYSLQX_CDS_0044
CTPYSLQX_CDS_0045	31217	31579	+	GCA_000174235.1_4_679590-760459	-118.83041654544978	35787	301.0	1.0	6.471e-98	p185329 VI_11786	PHANOTATE	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0045	CTPYSLQX_CDS_0045
CTPYSLQX_CDS_0046	31566	31961	+	GCA_000174235.1_4_679590-760459	-776.6725093716093	610	181.0	0.775	3.258e-56	p185330 VI_11786	PHANOTATE	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0046	CTPYSLQX_CDS_0046
CTPYSLQX_CDS_0047	31961	32611	+	GCA_000174235.1_4_679590-760459	-4241.609640875148	611	128.0	0.663	5.205e-37	p37027 VI_01908	PHANOTATE	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0047	CTPYSLQX_CDS_0047
CTPYSLQX_CDS_0048	32615	32992	+	GCA_000174235.1_4_679590-760459	-591.7119692223333	596	213.0	0.82	3.222e-67	p185332 VI_11786	PHANOTATE	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0048	CTPYSLQX_CDS_0048
CTPYSLQX_CDS_0049	32995	33255	+	GCA_000174235.1_4_679590-760459	-16.480505301542888	594	135.0	0.758	7.655999999999999e-41	p185251 VI_11784	PHANOTATE	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0049	CTPYSLQX_CDS_0049
CTPYSLQX_CDS_0050	33255	34673	+	GCA_000174235.1_4_679590-760459	-47588846022.84049	601	233.0	0.596	1.928e-70	p280433 VI_07926	PHANOTATE	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0050	CTPYSLQX_CDS_0050
CTPYSLQX_CDS_0051	34854	34732	-	GCA_000174235.1_4_679590-760459	-0.3189276040884006	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	PHANOTATE	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0051	CTPYSLQX_CDS_0051
CTPYSLQX_CDS_0052	34936	35454	+	GCA_000174235.1_4_679590-760459	-505.7927733662985	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	PHANOTATE	CDS	None	hypothetical protein	unknown function	VFG007136(gb|WP_001142947) (hcp-1) type VI secretion system effector Hcp-2 [VAS T6SS (VF0335) - Effector delivery system (VFC0086)] [Vibrio cholerae O1 biovar El Tor str. N16961]	366.0	1.0	2.648e-119	Vibrio cholerae O1 biovar El Tor str. N16961	hcp-1	type VI secretion system effector Hcp-2	None	None	None	None	None	None	None	None	None	None	None	None	0052	CTPYSLQX_CDS_0052
CTPYSLQX_CDS_0053	35582	37618	+	GCA_000174235.1_4_679590-760459	-162165656594.9544	34729	124.0	0.232	2.8620000000000002e-31	p144810 VI_12069	PHANOTATE	CDS	#c9c9c9	hypothetical protein	unknown function	VFG007143(gb|WP_000212077) (vgrG-2) type VI secretion system substrate VgrG-2 [VAS T6SS secreted effectors (VF0634) - Effector delivery system (VFC0086)] [Vibrio cholerae O395]	1224.0	0.907	0.0	Vibrio cholerae O395	vgrG-2	type VI secretion system substrate VgrG-2	None	None	None	None	None	None	None	None	None	None	None	None	0053	CTPYSLQX_CDS_0053
CTPYSLQX_CDS_0054	37621	38391	+	GCA_000174235.1_4_679590-760459	-164661.3652001487	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	PHANOTATE	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0054	CTPYSLQX_CDS_0054
CTPYSLQX_CDS_0055	38415	39227	+	GCA_000174235.1_4_679590-760459	-23655.80268462909	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	PHANOTATE	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0055	CTPYSLQX_CDS_0055
CTPYSLQX_CDS_0056	39255	40271	+	GCA_000174235.1_4_679590-760459	-37271799.86403049	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	PHANOTATE	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0056	CTPYSLQX_CDS_0056
CTPYSLQX_CDS_0057	40373	41323	+	GCA_000174235.1_4_679590-760459	-2709583.923253863	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	PHANOTATE	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0057	CTPYSLQX_CDS_0057
CTPYSLQX_CDS_0058	41393	41572	+	GCA_000174235.1_4_679590-760459	-5.050757756368007	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	PHANOTATE	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0058	CTPYSLQX_CDS_0058
CTPYSLQX_CDS_0059	41562	46421	+	GCA_000174235.1_4_679590-760459	-5.9939718167524526e+26	37568	3194.0	1.0	0.0	p185340 VI_11786	PHANOTATE	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0059	CTPYSLQX_CDS_0059
CTPYSLQX_CDS_0060	46443	46625	+	GCA_000174235.1_4_679590-760459	-1.905047818172937	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	PHANOTATE	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0060	CTPYSLQX_CDS_0060
CTPYSLQX_CDS_0061	46589	49528	+	GCA_000174235.1_4_679590-760459	-1.3464502399765024e+17	10089	457.0	0.388	1.923e-130	p120769 VI_04205	PHANOTATE	CDS	#ff59f5	DarB-like antirestriction	moron, auxiliary metabolic gene and host takeover	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0061	CTPYSLQX_CDS_0061
CTPYSLQX_CDS_0062	49566	49679	+	GCA_000174235.1_4_679590-760459	-1.5014700463122856	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	PHANOTATE	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0062	CTPYSLQX_CDS_0062
CTPYSLQX_CDS_0063	49706	53635	+	GCA_000174235.1_4_679590-760459	-4.034081073985184e+22	11358	349.0	0.441	4.648e-98	KC262634_p60	PHANOTATE	CDS	#c9c9c9	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0063	CTPYSLQX_CDS_0063
CTPYSLQX_CDS_0064	53625	53729	+	GCA_000174235.1_4_679590-760459	-1.653985067116264	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	PHANOTATE	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0064	CTPYSLQX_CDS_0064
CTPYSLQX_CDS_0065	53726	54280	+	GCA_000174235.1_4_679590-760459	-11048.372139000829	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	PHANOTATE	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0065	CTPYSLQX_CDS_0065
CTPYSLQX_CDS_0066	54540	54400	-	GCA_000174235.1_4_679590-760459	-11.698798639045476	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	PHANOTATE	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0066	CTPYSLQX_CDS_0066
CTPYSLQX_CDS_0067	54714	54866	+	GCA_000174235.1_4_679590-760459	-3.10557360150086	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	PHANOTATE	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0067	CTPYSLQX_CDS_0067
CTPYSLQX_CDS_0068	54926	55033	+	GCA_000174235.1_4_679590-760459	-5.45108719206726	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	PHANOTATE	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0068	CTPYSLQX_CDS_0068
CTPYSLQX_CDS_0069	55136	55327	+	GCA_000174235.1_4_679590-760459	-5.015824055351756	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	PHANOTATE	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0069	CTPYSLQX_CDS_0069
CTPYSLQX_CDS_0070	55501	56718	+	GCA_000174235.1_4_679590-760459	-8471790.787895892	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	PHANOTATE	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0070	CTPYSLQX_CDS_0070
CTPYSLQX_CDS_0071	56728	56919	+	GCA_000174235.1_4_679590-760459	-4.130531461459135	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	PHANOTATE	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0071	CTPYSLQX_CDS_0071
CTPYSLQX_CDS_0072	57994	56954	-	GCA_000174235.1_4_679590-760459	-22663578.27521293	12375	197.0	1.0	5.211e-62	p406701 VI_06565	PHANOTATE	CDS	#ffdf59	DNA binding protein	DNA, RNA and nucleotide metabolism	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0072	CTPYSLQX_CDS_0072
CTPYSLQX_CDS_0073	58145	60037	+	GCA_000174235.1_4_679590-760459	-79052779027.88231	2392	285.0	0.31	5.956e-83	p58017 VI_07050	PHANOTATE	CDS	#ff59f5	ABC transporter	moron, auxiliary metabolic gene and host takeover	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0073	CTPYSLQX_CDS_0073
CTPYSLQX_CDS_0074	60215	60045	-	GCA_000174235.1_4_679590-760459	-6.672437479880107	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	PHANOTATE	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0074	CTPYSLQX_CDS_0074
CTPYSLQX_CDS_0075	60411	60277	-	GCA_000174235.1_4_679590-760459	-4.638275237247292	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	PHANOTATE	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0075	CTPYSLQX_CDS_0075
CTPYSLQX_CDS_0076	60751	60494	-	GCA_000174235.1_4_679590-760459	-16.051967429213956	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	PHANOTATE	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0076	CTPYSLQX_CDS_0076
CTPYSLQX_CDS_0077	60773	61729	+	GCA_000174235.1_4_679590-760459	-704049.1866561506	8463	85.0	0.317	5.830000000000001e-20	p48850 VI_03932	PHANOTATE	CDS	#fea328	transposase	integration and excision	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0077	CTPYSLQX_CDS_0077
CTPYSLQX_CDS_0078	62265	62035	-	GCA_000174235.1_4_679590-760459	-1.268274957888763	No_PHROG	No_PHROG	No_PHROG	No_PHROG	No_PHROG	PHANOTATE	CDS	None	hypothetical protein	unknown function	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	0078	CTPYSLQX_CDS_0078
